floor_segment,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Bahçe,203,0.11820543514672686,0.09875785952480237,4632.177692679759,3537.787713380705,38358.61842364532,37511.4336734026
Çatı,80,0.11321808462164382,0.10962866934211069,4289.561072623155,3946.6272715247032,37402.021875,36853.9542287453
Zemin/Giriş,203,0.10600416133604473,0.07859103271931712,3978.8385132470676,2942.760696663441,37993.84083743842,38102.741960256004
En Üst Kat,472,0.10355286756904766,0.07115237213736117,3851.588191130112,2737.580119407001,37355.63733050848,36981.030230907614
Ara Kat,794,0.09907239613440867,0.07953797392057267,4058.005451653683,3169.5128068835475,40550.38850125945,40146.19953329942
Bodrum,1,0.08553942942505915,0.08553942942505915,2566.1828827517747,2566.1828827517747,30000.0,32566.182882751775
