segment,rows,r2,log_r2,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,model
large_home,560,0.28258319224348394,0.274341296059867,0.12703435099020177,0.1070477645342525,4622.803522661456,3712.9180720487257,extra_trees
large_home,560,0.2825035523870295,0.2762307877679866,0.12746716813736175,0.10476256062631974,4632.945590640768,3714.554774844766,gradient_boosting
large_home,560,0.2626475569430833,0.2540655851995447,0.13057305012238207,0.10879708479694705,4737.074730130495,3757.2439366349245,random_forest
large_home,560,0.20180264712967944,0.19967137077357244,0.1320151302887751,0.10041460281727715,4846.720718902581,3474.695088600358,ridge
