site_inside,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Belirtilmemiş,1,0.41294119625052933,0.41294119625052933,9881.092320364529,9881.092320364529,23928.57,33809.66232036453
Evet,639,0.11204764334113385,0.08869230980379053,4545.996338928068,3633.6783951694742,40789.81549295775,40322.522076910966
,7,0.11086864515734376,0.09878587638647768,5105.5721160871535,3646.9757847566652,44523.14,41470.51037771679
Hayır,1106,0.09892450678221855,0.07682013292019166,3782.3341370833423,2778.272834151023,37929.744683544304,37587.24595943283
