rows,r2,log_r2,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,slice
1753,0.49181579342533,0.49751096600706934,0.10393495168766125,0.07996287442304924,4069.465666470158,3083.7376216980847,all_rows
1752,0.4925724072983487,0.49924397550534616,0.10361901906892085,0.07992170695469983,4063.345155866705,3082.18869916346,score_lt_25
1753,0.49181579342533,0.49751096600706934,0.10393495168766125,0.07996287442304924,4069.465666470158,3083.7376216980847,score_lt_45
