site_project_id,n,mean_actual,mean_pred,mean_residual
basiskele::orka_life,3,56599.920000000006,47407.48555095555,-9192.434449044451
basiskele::zeray_korupark,6,49349.613333333335,40958.212727724625,-8391.400605608707
basiskele::royal_life,3,50745.386666666665,43913.460512981306,-6831.926153685362
basiskele::orka_life_2,8,50780.725,46896.577418546585,-3884.1475814534124
basiskele::zeray_perla,16,50309.36125,46554.725049667846,-3754.6362003321547
golcuk::yakamoz_konutlari,1,30800.0,28089.13265095838,-2710.8673490416186
basiskele::alizepark_city,5,46178.534,44156.379730336215,-2022.15426966378
basiskele::evimiz_kocaeli,20,47590.9985,45870.40822568347,-1720.5902743165293
kartepe::other,344,41715.395872093024,40897.23402910479,-818.1618429882337
basiskele::yakamoz_konutlari,8,41078.125,40408.12282906991,-670.0021709300963
basiskele::mamik_reform,8,46433.6575,45837.42612732912,-596.2313726708826
izmit::other,866,44273.3533256351,43707.106386979045,-566.2469386560546
basiskele::other,322,39721.91068322981,39216.820963556835,-505.0897196729732
golcuk::other,247,35305.80255060729,34825.61759498213,-480.18495562515363
missing,4632,36668.49837867012,36348.65047177736,-319.84790689276707
basiskele::kirazli_kent,10,33006.297999999995,32687.700050442567,-318.59794955743416
basiskele::ustgrup_mezire,8,43967.52125,44025.9210134627,58.39976346269759
kartepe::bahcekent_konutlari,1,31666.67,32062.747126184477,396.0771261844784
karamursel::other,54,37942.82074074074,38358.74836267834,415.9276219376032
basiskele::royal_city_akkurt,11,38002.89363636364,38495.570210151185,492.67657378754996
basiskele::royal_country,11,43914.946363636365,44470.61415958477,555.6677959484044
basiskele::ustpark_afraze,10,40609.077000000005,41404.08278841102,795.0057884110232
basiskele::zeray_gunesi,28,42480.92035714286,43542.781345,1061.8609878571417
basiskele::bahcekent_konutlari,20,34568.7525,35965.10525295204,1396.3527529520388
basiskele::zeraykent_yuvacik,7,39558.05285714286,41081.73844642388,1523.6855892810204
basiskele::yuvana_evleri,12,31965.5475,34050.021783774915,2084.474283774918
basiskele::mamik_life,2,41660.08,44872.3186881373,3212.238688137295
basiskele::ritim_vadi_evleri,4,33227.01,38087.543823078944,4860.533823078944
