county,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Karamürsel,328,0.15941958059566994,0.12123356403997418,6170.996172599008,4824.732875956226,40032.10551829268,39119.07925040351
İzmit,2397,0.132722806895623,0.1043547396319566,5087.230336058209,3902.6212194011314,39595.93858156029,39236.47488208133
Gölcük,1182,0.11892232963407814,0.09164663694214559,3842.726339711081,2915.908511351292,32959.62334179357,32440.245930743946
Başiskele,1753,0.10400439526958319,0.0820361932211326,4058.637348046113,3129.0749819046323,38990.633354249854,38663.33957515571
Kartepe,1007,0.10335910220798687,0.08252879195362604,4075.7997278652333,3144.1695905414817,38996.53412115193,38724.49036556768
