county,n_tests,mean_abs_diff_tl_m2,mean_abs_diff_pct,pass_rate
Başiskele,8,3682.8098901867425,0.11554500182580053,0.875
Gölcük,8,4312.58118427434,0.15653248336220185,0.875
Karamürsel,8,4765.0745856620115,0.18251978707322117,0.875
İzmit,8,4280.151939492736,0.1415531466917908,0.875
