county,n_tests,mean_abs_diff_tl_m2,mean_abs_diff_pct,pass_rate
Başiskele,8,2970.772417575903,0.08693261833661052,0.875
Gölcük,8,585.8568575050422,0.025277010237250173,0.875
Karamürsel,8,585.8568575050422,0.025277010237250173,0.875
İzmit,8,585.8568575050422,0.025277010237250173,0.875
