model_scope,county,feature,importance,rank
gradient_boosting,,num__detail_effect_inside_mean,0.02380112611325375,1
gradient_boosting,,num__detail_effect_total_mean,0.02101421348406465,2
gradient_boosting,,num__detail_effect_front_sum,0.015105056118366883,3
gradient_boosting,,num__detail_effect_subtype_sum,0.010844344171581487,4
gradient_boosting,,num__detail_effect_inside_x_attr_quality,0.007632392892095887,5
gradient_boosting,,num__detail_effect_outside_mean,0.007504269344917859,6
gradient_boosting,,num__detail_effect_front_mean,0.0073703201084663736,7
extra_trees,,num__detail_effect_subtype_sum,0.007107683178910407,8
extra_trees,,num__detail_effect_subtype_mean,0.006520540429180853,9
gradient_boosting,,num__detail_effect_inside_sum,0.006180900597235809,10
extra_trees,,num__detail_effect_outside_sum,0.005593609801069416,11
gradient_boosting,,num__detail_effect_subtype_mean,0.005567284075517742,12
extra_trees,,num__detail_effect_outside_x_attr_quality,0.005314691944817696,13
extra_trees,,num__detail_effect_front_sum,0.0052189689424864865,14
extra_trees,,num__detail_effect_total_x_attr_quality,0.0047724197966976635,15
extra_trees,,num__detail_effect_total_mean,0.004521162117328442,16
extra_trees,,num__detail_effect_front_mean,0.004448225508265042,17
extra_trees,,num__detail_effect_county_total_sum,0.004379539698611361,18
extra_trees,,num__detail_effect_inside_mean,0.003950883143074362,19
extra_trees,,num__detail_effect_outside_mean,0.0037504097498795115,20
gradient_boosting,,num__detail_effect_nearby_sum,0.0035059207250074864,21
extra_trees,,num__detail_effect_total_sum,0.0034997826607673405,22
gradient_boosting,,num__detail_effect_view_x_location_baseline,0.0031766014675233653,23
extra_trees,,num__detail_effect_district_total_sum,0.0030777771315175615,24
extra_trees,,num__detail_effect_inside_x_attr_quality,0.0028202985430924167,25
extra_trees,,num__detail_effect_inside_sum,0.0026489011567725593,26
extra_trees,,num__detail_effect_level_code,0.0026418903131825867,27
gradient_boosting,,num__detail_effect_transport_sum,0.002447332914537589,28
extra_trees,,num__detail_effect_view_sum,0.002155276732471827,29
gradient_boosting,,num__detail_effect_used_count,0.002118984954800319,30
extra_trees,,num__detail_effect_negative_count,0.0021147807172466697,31
extra_trees,,num__detail_effect_view_x_location_baseline,0.002086549776847698,32
extra_trees,,num__detail_effect_total_abs_sum,0.0019935248197515904,33
gradient_boosting,,num__detail_effect_transport_mean,0.001981246315926406,34
gradient_boosting,,num__detail_effect_outside_sum,0.0018757034635067755,35
extra_trees,,num__detail_effect_transport_sum,0.0018413920845399099,36
gradient_boosting,,num__detail_effect_district_total_sum,0.0018365851839068008,37
extra_trees,,num__detail_effect_nearby_mean,0.00182753114011947,38
extra_trees,,num__detail_effect_view_mean,0.00179888227080843,39
extra_trees,,num__detail_effect_transport_mean,0.0017151676381264329,40
gradient_boosting,,num__detail_effect_negative_count,0.0016460076131028457,41
extra_trees,,num__detail_effect_nearby_sum,0.001644537297355701,42
extra_trees,,num__location_quality_x_detail_effect_total,0.001632941338971223,43
extra_trees,,num__detail_effect_used_count,0.0015603271672407924,44
gradient_boosting,,num__detail_effect_total_abs_sum,0.0015446519048909397,45
extra_trees,,num__detail_effect_positive_count,0.0014943679643693792,46
gradient_boosting,,num__detail_effect_total_sum,0.0014004597730149118,47
gradient_boosting,,num__detail_effect_level_code,0.0012559280471504388,48
gradient_boosting,,num__detail_effect_total_x_attr_quality,0.0011887406101369717,49
gradient_boosting,,num__detail_effect_view_mean,0.0010733920340467355,50
gradient_boosting,,num__detail_effect_positive_count,0.0007758428287506042,51
gradient_boosting,,num__detail_effect_view_sum,0.000687119210226653,52
gradient_boosting,,num__detail_effect_outside_x_attr_quality,0.0003577761679073725,53
gradient_boosting,,num__location_quality_x_detail_effect_total,0.00022628770561360835,54
gradient_boosting,,num__detail_effect_nearby_mean,0.00019147574830478013,55
gradient_boosting,,num__detail_effect_county_total_sum,0.0,56
