site_project_id,n,mean_actual,mean_pred,mean_residual
golcuk::yakamoz_konutlari,1,30800.0,27720.787777522542,-3079.2122224774575
kartepe::other,193,41879.294715025906,41032.582083873516,-846.7126311523953
golcuk::other,103,37344.797572815536,36750.08207398719,-594.7154988283373
missing,855,35684.50605847953,35443.98237891163,-240.5236795679049
