is_large_home,n,mape,mae,mean_actual,mean_pred
0,203,0.08958888649363862,3534.8284061587706,37908.47807881773,37195.89315546112
1,196,0.12329539996652064,4330.6224789952985,35199.96882653061,35059.10275807546
