county,rows,r2,log_r2,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2
Kartepe,631,0.44482729441279745,0.4719151086080251,0.10919587731626604,0.08233680937670616,4273.943580121255,3109.740948108818
Gölcük,521,0.4350801639913239,0.42860118109722123,0.11793093875587134,0.09078775789599569,4126.108695060442,3066.700733727059
