heating,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Soba,1,0.5012961016148237,0.5012961016148237,30697.34802664128,30697.34802664128,61235.96,30538.61197335872
,3,0.21613165220370575,0.25155262329553707,8095.612500870203,11434.211293218155,40103.89666666667,40172.30276112212
Doğalgaz Sobası,4,0.14273473617980095,0.12180048603869542,5290.441352228815,3703.122619742602,33184.625,31580.8534801657
Merkezi (Pay Ölçer),30,0.1306591226933698,0.13199216309186648,6366.380672691972,6254.039337080372,47253.301666666666,44846.083511589335
Kombi (Doğalgaz),577,0.12910171555108438,0.10717468548701531,4553.464737530758,3640.1577488270705,35306.55994800693,35178.757633105015
Merkezi,6,0.12109936430072486,0.06450424063559802,3542.4200626210827,2131.5862551229275,30003.141666666666,31906.01688193346
Yerden Isıtma,525,0.09343780521944828,0.07397865901656403,3644.450394070471,2787.8464400345692,38028.93476190476,37541.43877641186
Kat Kaloriferi,3,0.08047939526252774,0.09573367845267992,3008.0676290997726,3350.6787458437975,36634.920000000006,36866.75126073539
Yok,3,0.06321400328287878,0.015982065337969937,2819.774786268766,508.2731489651633,37128.68666666667,34892.07034617872
