district,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Şevkatiye Mh.,1,0.6162385157733186,0.6162385157733186,16272.548307139194,16272.548307139194,26406.25,42678.798307139194
Acısu Mh.,1,0.5012961016148237,0.5012961016148237,30697.34802664128,30697.34802664128,61235.96,30538.61197335872
Ulaşlı Yavuz Sultan Selim Mh.,3,0.31907855297060017,0.3974779446378019,11742.387983478004,11159.956453359991,36914.53,32612.112985428656
İpek Yolu Mh.,5,0.2777499367265673,0.1815762394740944,8583.355861308166,5144.659513178543,32762.546000000002,31998.383088420152
Rahmiye Mah.,3,0.23873636511073806,0.32389009186038703,9209.140245466906,10095.255810796094,37997.53666666667,36329.165022698005
Yüzbaşılar Mh.,6,0.2120790006902332,0.1833860736082149,9783.238991940534,5896.900164118879,40903.628333333334,33855.140738104696
Halıdere Yalı Mh.,4,0.20755795520862066,0.19345714139594478,7811.121547502217,6119.8694835388615,36369.1175,34677.86543603664
Yukarı Mh.,15,0.19541423450163986,0.1785318764732498,7516.202672511443,6701.07886145082,41197.202000000005,41335.77357208932
Maşukiye Mh.,9,0.19378469483847652,0.14409248064637561,8546.792713810086,7418.094160546774,45168.14333333333,44430.10343563103
Uzuntarla Mh.,3,0.17430276635484174,0.21742060795267576,5371.046764990027,6633.581832199161,31160.516666666666,36531.563431656694
Saraylı Mh.,1,0.17043487997347437,0.17043487997347437,6993.706673573935,6993.706673573935,41034.48,34040.77332642607
Derbent Mh.,11,0.16885785742216547,0.15709406845826845,6133.6608364523245,4849.328955311594,35782.222727272725,35671.7365565571
Arslanbey Mh.,9,0.16583376740785458,0.13590233143039415,4619.167736250932,3975.311964713299,26994.89222222222,28353.69385012515
Düzağaç Mh.,2,0.1642623097517703,0.1642623097517703,7002.646354888602,7002.646354888602,38591.505000000005,33670.20240807177
Değirmendere Merkez Mh.,10,0.1639119122638179,0.12253849255753466,5730.439397777804,4977.206125454355,31981.852000000003,29870.31788651359
Sarımeşe Mh.,28,0.15452669988753143,0.1376931292204857,7184.340884128885,6956.551305543413,48013.6,48901.93282474897
Donanma Mah.,22,0.1502759087870752,0.09172241946594431,5226.885455913044,3413.2030634084367,34339.26454545455,33690.76809842624
Cumhuriyet Mah.,17,0.14496656440089997,0.12581589114266217,4939.781871302484,5668.548853491397,36263.940588235295,36002.06312593195
Kavaklı Mh.,11,0.14196291113638534,0.1022681119181427,3616.356897709433,2285.9929696195286,26926.33818181818,26597.447225713484
Örcün Mh.,7,0.1415378837995885,0.13219198751889522,4674.425248287224,3652.673478487355,33765.99428571428,33459.166528066555
Şirinköy Mh.,12,0.13955682029257838,0.13176675668545904,4867.642776406124,4311.712765657059,33962.050833333335,32789.15336670447
Değirmendere Yalı Mh.,8,0.1356292319732401,0.05640090464750072,5025.3742392161,2434.101653579797,36639.31875,35679.14778595772
İhsaniye Merkez Mh.,22,0.1297398306463059,0.11000329377544607,4733.600655062506,4018.580880394449,38236.81363636364,37974.20874023672
Yeni Mah.,25,0.12384900566189196,0.0740624120193985,3971.0601040604756,2365.059443611419,32503.3368,32127.224667561124
Ertuğrul Gazi Mh.,63,0.12108629076877778,0.11359741909623772,4674.923814252141,4179.291923732992,38331.984761904765,38082.01043006703
Çepni Mh.,8,0.11744958105123977,0.06869563708843965,4033.9942041119066,2429.2132992969746,33860.31625,37178.34803830558
Merkez Mah.,12,0.11731040267078703,0.06941594851137667,3366.2571369657558,1831.1340717586772,28011.3125,27071.697712187644
Topçular Mh.,62,0.11685498033829247,0.09058637169182288,4321.420215241461,3704.9554241407604,38929.664516129036,38968.21059708199
Dumlupınar Mh.,61,0.11574278714699819,0.11188105151675194,4440.17703071025,4028.1632520766507,39282.900327868854,39187.05891750908
Fatih Sultan Mehmet Mh.,190,0.11026057983170603,0.0861632955114224,4592.511067278348,3568.3482222920356,40673.96747368421,40001.1813229814
Halıdere Yeni Mh.,2,0.10806705741728273,0.10806705741728273,3119.3779228039675,3119.3779228039675,29000.0,29040.16570032651
Atatürk Mh.,23,0.10777390972534366,0.10776131935671673,4859.231637053233,4733.883134184311,44579.779565217395,43998.67659373279
Çiftlik Mh.,39,0.10688073612769529,0.09186303724461628,3821.4525782663436,3081.7856376141426,34829.98487179487,34143.50372418317
Emekevler Mh.,46,0.10568798012426713,0.06065470171491788,3613.9646050482784,2050.663486741849,34653.287391304344,34885.59213143706
Körfez Mh.,3,0.10347252879530822,0.1410868752026358,3136.694921979352,3927.4349350142693,30992.483333333334,30474.078368030157
Şehitler Mh.,42,0.0997151235587084,0.07962713349635558,3145.203126794537,2503.7498726000595,32171.266666666666,32204.03590540075
Yazlık Merkez Mh.,32,0.09852398572016438,0.08924986460204093,3459.035943167059,2893.9779559063936,34365.523125,34419.50257592294
Yunus Emre Mah.,4,0.08891153513914324,0.07767604052311289,2812.4464383897366,2685.9106054313615,32459.09,32585.625832958376
Yazlık Yeni Mh.,28,0.08888736526886709,0.06327397699322206,3162.344694944196,2039.2069769667687,33788.99357142857,32649.295931616343
Ataevler Mh.,113,0.08816737493156496,0.062285851208758264,3228.9788692341663,2143.5113752444304,35811.85973451327,35357.52447692934
İstasyon Mh.,29,0.08438014597703944,0.0696705687201915,3216.241329643981,2896.79401130099,38189.55310344828,38220.029935812985
Hisareyn Merkez Mah.,31,0.08293869787491534,0.06401739848201035,2632.947708622868,2026.978027101195,32700.55129032258,32946.39069750456
Köseköy Mh.,22,0.08048436656646034,0.053193059241826074,2947.148032099219,1981.9603228137003,36203.88409090909,35563.0006478161
Uzunçiftlik Mh.,25,0.08013118001328211,0.06534123299269265,2895.8909907897096,2463.8039993864586,36894.132000000005,36856.812829453294
Piyalepaşa Mh.,35,0.07663287669572484,0.07202525872898483,2355.9118086441454,2091.0560379871567,30274.410000000003,29573.902081872086
Karaköprü Mh.,32,0.07592470042375604,0.053428728491762424,2763.8384890308657,1535.7064203664704,34728.2484375,33877.95419001191
Ataşehir Mh.,4,0.06261441576225486,0.06071341866389424,2284.14920955249,2116.0124205444517,35909.72,35315.9583997274
İbrikdere Mh.,11,0.04070503762676793,0.035729340800932013,1385.2137550910068,1357.7149504354165,35502.145454545454,36112.626091410384
