district,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Sepetlipınar Mh.,1,0.25666556466476614,0.25666556466476614,6416.639116619153,6416.639116619153,25000.0,31416.639116619153
Seymen Mah.,10,0.19524345796756404,0.1525573140304206,7821.345312951826,6206.565858906972,44081.542,42153.70673211
Bahçecik Şehitekrem Mh.,2,0.1714159008838519,0.1714159008838519,6272.082388761621,6272.082388761621,37152.78,37623.05516196241
Bahçecik Kılıçaslan Mh.,11,0.16840483665919023,0.109518558673804,6421.622365675766,5091.000364785228,42051.83090909091,41952.02408373346
Atakent Mah.,5,0.1673747473488226,0.2344400813012286,8522.5056279013,8730.872154969948,47155.418,43008.04636278347
Karşıyaka Mh.,4,0.1566539292826482,0.14700461964448738,10703.532070868123,9505.257286107939,67031.82,56328.28792913188
Sahil Mah.,3,0.15162452814436603,0.1633956263101569,5133.85429311067,4981.573175818801,35550.026666666665,39337.81597032838
Döngel Mh.,39,0.1291890145562741,0.11208547177681087,5400.855845688428,3815.195895576755,40185.3958974359,39087.8955463031
Körfez Mh.,11,0.12428563201720659,0.09439101036883325,4489.432097922635,2798.0195056218727,35762.35999999999,35363.116523509394
Kullar Yakacık Mh.,24,0.12326968473034224,0.11240405846425651,4965.562144760435,4594.4193530782395,39630.2175,39319.71304964
Kullar Tepecik Mh.,11,0.11653848656019541,0.07462017746169507,4466.749840575381,3035.6846278647354,38974.27636363636,37804.829089192055
Barbaros Mah.,108,0.11391422129474993,0.09431660375922585,4782.01934124474,4112.084261966364,41193.614074074074,40582.32313534893
Aydınkent Mh.,21,0.10914244209160252,0.08428816707615065,4081.342437332564,3407.7495695794496,37026.04285714286,37863.7294527927
Serdar Mah.,38,0.10507939488927165,0.08349348719313301,4074.433201282262,3027.3276425931253,37623.35236842106,36950.18217784014
Paşadağ Mh.,113,0.10505557000275655,0.08695270257875337,4319.466492221338,3387.0689151365077,41525.32654867257,41250.43928211376
Fatih Mah.,194,0.10500344500115015,0.0904369746733085,4285.901220667685,3579.824294537604,41636.47659793814,41587.57697620191
Yeşilyurt Mh.,201,0.09695447268887829,0.07448265335468544,4198.441864535563,3205.4672766118165,41696.01975124378,41078.67279208678
Mahmutpaşa Mh.,26,0.09573014657214646,0.0989231230387981,4098.096345176167,4411.916789332727,43813.14692307693,44322.26845697838
Kullar Merkez Mh.,7,0.09548525745333114,0.07348562783046231,3363.7889097732123,2884.3108923456457,38300.97571428572,38716.71276823788
Yaylacık Mh.,35,0.0835458225635346,0.059172901779857,3455.4375309181555,2811.9420323200466,42852.42228571429,42572.24254039519
Havuzlubahçe Mh.,10,0.0827150177272702,0.05144200535280313,2623.4963177300147,1709.8575684892312,31740.775,31496.326975192533
Altınkent Mh.,24,0.0757339853736615,0.06288379674239528,2717.1367673338846,2462.7930251100406,35407.8325,35307.71612008788
Yeniköy Merkez Mh.,10,0.07411603906488776,0.061574996051905334,2876.364640410176,2297.264634201005,38734.704,38525.825868698244
Vezirçiftliği Mh.,1,0.059633590366177734,0.059633590366177734,2136.8701226760677,2136.8701226760677,35833.33,37970.20012267607
Damlar Mah.,5,0.05898056008786534,0.03331489383921357,2230.8330388626155,1319.6159377798467,39906.932,39972.964083031446
Yeşilkent Mh.,5,0.043321871821962434,0.025819964182462574,1232.8665316390106,752.0064568142225,29533.484000000004,29857.35919808806
