site_project_id,n,mean_actual,mean_pred,mean_residual
iskar_elit_kent,2,36703.020000000004,38678.2802112363,1975.2602112362947
altinkent,1,36153.85,38129.18863048115,1975.3386304811502
my_yaka,2,38444.445,40444.90013580609,2000.4551358060962
yuvacik_kalici_konutlari_10_ada,1,27333.33,29378.485032985,2045.1550329849997
mamik_reform,6,47485.878333333334,49615.04470522762,2129.166371894285
kullar_da_ultra_ebeveyn_banyolu,1,35555.56,37702.620484339095,2147.0604843390975
aydinkent_kalici,1,30909.09,33137.86639246167,2228.77639246167
kullar_tepecik_de,1,38952.38,41322.18136392845,2369.8013639284545
pasadagi,1,36756.76,39155.01301562083,2398.2530156208304
altinkent_kalici_konutlari_6_ada,1,28695.65,31259.979318035563,2564.3293180355613
marmara_elit,3,32854.166666666664,35443.59454763035,2589.427880963691
basiskele_de,1,34682.08,37271.891438398,2589.811438397999
my_house_yuvacik,3,36546.29666666667,39233.94362360141,2687.6469569347464
pasadag_100_yil_parla,1,50000.0,52754.20414459446,2754.2041445944633
esila_park,4,41704.61,44704.91549168451,3000.3054916845085
cb_mahall_den_tinaztepede,1,31750.0,34955.46727661182,3205.4672766118165
emar_delux_yuvacik,2,35000.0,38211.91876974512,3211.91876974512
yuksek_giris_butik,1,35000.0,38302.22824073194,3302.2282407319435
elitium_park,2,43901.1,47303.55615640237,3402.456156402368
mavi_yesil_park,1,28361.34,31795.178006421134,3433.838006421134
vadi_yuvacik,1,37142.86,40591.52454066639,3448.6645406663883
bloklu_butik,1,34160.0,37703.2429377956,3543.2429377955996
kuba,1,28461.54,32225.90373049736,3764.36373049736
barbaros,1,41588.79,45471.66981303762,3882.8798130376163
durupark,1,41739.13,45628.43193866129,3889.301938661294
doga,2,35457.425,39408.86877929742,3951.4437792974204
seyri_vadi,1,38148.15,42162.55379847551,4014.403798475505
fatih_mahallesinde,2,44005.715,48082.55750138899,4076.84250138899
ritim_vadi_evleri,4,33227.01,37687.705880070396,4460.695880070398
fatih_mah,1,28275.86,32804.45619443948,4528.59619443948
aydinkent,1,27727.27,32464.833143366035,4737.563143366035
barbaros_mh,1,42253.52,47133.907935059084,4880.387935059087
duru_park,2,34883.335,39774.355361626614,4891.020361626619
dream_gardens,1,27954.55,32856.616160847945,4902.066160847946
kullar_da_prestijli_yasam,1,29629.63,34572.74644397013,4943.116443970128
yuvana_evleri,5,32896.398,37876.36137632678,4979.963376326783
kardelen,1,36896.55,42308.983669050416,5412.433669050413
yuvacik_manar,1,43846.15,49580.03351265809,5733.883512658089
kw_arven_den_ted_kolejine_komsu_havuzlu,1,30937.5,36997.1556547105,6059.655654710499
rose_garden,1,36363.64,42648.08443403196,6284.444434031961
yaylacik_mh_de_havuzlu,1,46333.33,52624.32731226059,6290.997312260588
altin_vadi,2,30801.08,37217.45058371099,6416.37058371099
terasta_life,1,36363.64,42932.811621589164,6569.171621589165
elitium_trio,3,37121.21333333333,43934.5513504671,6813.338017133767
tanta_emlak_tan,1,30357.14,37488.31908413938,7131.179084139381
ust_deniz_manzarali_asansorlu,1,32379.31,39693.22042007068,7313.910420070675
yesilyurt_mahallesin_de,1,32708.33,40371.42698355106,7663.096983551055
akasya_modern,1,28250.0,36217.86561872046,7967.8656187204615
yuvacik_doga,1,32333.33,40570.7386933684,8237.408693368401
asansorlu_butik,1,39600.0,47874.048651026664,8274.048651026664
naturapark,1,25294.12,33720.53336555131,8426.41336555131
kullar_tepecik_mah,1,30937.5,39612.68582148322,8675.185821483217
ust_park_atakent,1,37241.38,45972.252154969945,8730.872154969948
barbaros_mah,1,30962.34,39951.594950791274,8989.254950791274
invest_globalden_zeray_kent,1,33333.33,45581.29495058188,12247.964950581882
may_city,1,33148.15,45457.4081346988,12309.2581346988
mehmet_akif_ersoy,1,22500.0,38233.10816747956,15733.108167479557
