feature,importance,rank
num__attr_quality_x_location_baseline,0.011726391914949147,1
num__basiskele_lat_lon_interaction,0.00933110256916337,2
num__bearing_from_district_centroid_sin,0.006091796241978267,3
num__location_baseline_m2,0.005685401106922772,4
num__location_baseline_log,0.005662418424547338,5
num__bearing_from_county_centroid_cos,0.005245626630600492,6
num__lat_centered_city,0.005136238669739201,7
num__bearing_from_district_centroid_cos,0.005089120165605999,8
num__location_baseline_vs_trend,0.003981332484144624,9
num__basiskele_premium_x_location_baseline,0.003930605980382096,10
num__distance_to_coast_x_site_inside,0.0039041222913692667,11
num__distance_to_sahil_m,0.003707406879259925,12
num__distance_to_district_centroid_m,0.003374497059979999,13
num__distance_to_bahcecik_m,0.003202410249188254,14
num__lat,0.0031622654223496267,15
num__distance_to_kullar_m,0.0030338974049666017,16
num__location_baseline_level_code,0.002962414450198182,17
num__location_baseline_count,0.0029607572087415493,18
num__distance_to_yuvacik_m,0.002885421788543681,19
cat__geo_cluster_city_city_6,0.002798202246341934,20
num__distance_to_izmit_center_m,0.0027000562715414752,21
num__distance_to_basiskele_coast_m,0.0026797006668982538,22
num__lat_centered_county,0.0026707711520936074,23
num__detail_effect_view_x_location_baseline,0.0026054761067711403,24
num__distance_to_county_centroid_m,0.0025131753258343997,25
num__distance_to_coast_x_view_sea,0.0023372897474941137,26
cat__geo_cluster_x_room_count_city_6||3+1,0.00214509229937337,27
num__distance_to_coast_x_large_home,0.0021193136349100367,28
num__distance_to_geo_cluster_center_m,0.002118761436961836,29
num__bearing_from_county_centroid_sin,0.0020768819666890015,30
num__distance_to_coastline_m,0.0020433307994360125,31
cat__basiskele_geo_cluster_x_m2_group_Başiskele_3||0-75,0.0020399693498938222,32
num__basiskele_distance_to_coast_x_large_home,0.0018835245542485736,33
num__distance_to_golcuk_center_m,0.0014976353117092099,34
cat__geo_cluster_city_city_1,0.0014702607388123983,35
cat__geo_cluster_city_city_0,0.0014302784476215927,36
num__lon_centered_county,0.0012801118496985784,37
num__is_small_flat,0.001274854834502208,38
num__distance_to_karamursel_center_m,0.0010955332722729764,39
num__lon,0.0010493894853761771,40
num__is_large_flat,0.000988305808745991,41
num__location_quality_x_detail_effect_total,0.0009674004469899674,42
num__transport_score,0.0009584077262735957,43
cat__coast_distance_bucket_1000_3000,0.0009462628791084076,44
num__basiskele_distance_to_coast_x_quality,0.0008754083421053125,45
num__demo_population_density,0.000872490323828703,46
num__lon_centered_city,0.0007626323111450402,47
cat__coast_distance_bucket_500_1000,0.000702655073657997,48
cat__geo_cluster_x_room_count_city_9||2+1,0.0006807813928005891,49
cat__coast_distance_bucket_0_500,0.0006694941040646595,50
cat__geo_cluster_x_room_count_missing||4+1,0.0006245594178962922,51
cat__basiskele_geo_cluster_x_m2_group_Başiskele_0||126-150,0.0005893229417820589,52
cat__basiskele_geo_cluster_x_m2_group_other||101-125,0.0005823116053103249,53
cat__geo_cluster_x_room_count_missing||3+1,0.000568070156788559,54
cat__geo_cluster_x_room_count_city_0||3+1,0.0005658617249192373,55
cat__geo_cluster_x_room_count_city_0||4+1,0.000560688961035771,56
cat__coast_distance_bucket_3000_plus,0.0005154785657954808,57
cat__basiskele_geo_cluster_x_m2_group_Başiskele_1||126-150,0.0004981457919724871,58
num__demo_education_high_school_ratio,0.00048549335697590775,59
num__demo_high_school_diff_county,0.00046474162909240286,60
cat__geo_cluster_x_room_count_city_1||3+1,0.0004635343283159199,61
cat__geo_cluster_x_room_count_missing||2+1,0.0004475215266814333,62
cat__geo_cluster_city_city_5,0.00042851305791139415,63
cat__basiskele_geo_cluster_x_m2_group_Başiskele_4||126-150,0.0004255208289301179,64
cat__geo_cluster_x_room_count_city_5||3+1,0.000379323151309773,65
cat__geo_cluster_x_room_count_city_7||3+1,0.000362011452756135,66
cat__geo_cluster_x_room_count_city_5||4+1,0.000361043370062963,67
num__demo_pharmacy_per_10k,0.00034909757840628054,68
cat__basiskele_geo_cluster_x_m2_group_Başiskele_3||101-125,0.00034721716387984896,69
cat__basiskele_geo_cluster_x_m2_group_other||76-100,0.00034199787767448937,70
cat__basiskele_geo_cluster_x_m2_group_Başiskele_0||101-125,0.0003215231641395064,71
cat__geo_cluster_city_city_11,0.00032144998235730853,72
num__demo_pharmacy_count,0.00031777739149689907,73
cat__geo_cluster_city_city_9,0.00031648538107124355,74
cat__geo_cluster_city_city_8,0.00030140119406779804,75
num__distance_to_coast_x_near_sea_zero,0.00028525521026944307,76
cat__basiskele_geo_cluster_Başiskele_0,0.0002846052221162448,77
cat__geo_cluster_x_room_count_city_8||3+1,0.0002764881983392247,78
cat__basiskele_geo_cluster_x_m2_group_other||126-150,0.00026769656624031364,79
cat__basiskele_geo_cluster_x_m2_group_Başiskele_3||126-150,0.000260689861180167,80
cat__geo_cluster_x_room_count_city_0||2+1,0.00025791589294872034,81
cat__geo_cluster_county_Başiskele_0,0.00025154036723191693,82
