rows,r2,log_r2,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,model
919,0.4511541818461302,0.45941445603600684,0.11175820634201163,0.09179305832937772,4624.239045800219,3611.9540230420607,gradient_boosting
919,0.443987028894854,0.45632950266344974,0.11245207150915887,0.09037139843489733,4644.5240926153765,3510.550695637088,extra_trees
919,0.4282431926579666,0.41795988250663996,0.11418027415748874,0.09097648236749262,4652.356904969282,3651.2971215336074,ridge
919,0.3805380699706349,0.38996908023748045,0.11843700357688389,0.09216898982266955,4895.849953419154,3716.7353135403173,random_forest
