rows,base_r2,segment_r2,best_blended_r2,mape,mae,status,status_note,basiskele_large_home_rows,basiskele_large_home_r2,top_large_home_features
205,0.3230373375507155,0.22899584908032367,0.33950159674742986,0.12370332552737316,4817.720230541008,used_blend,,205,0.33950159674742986,"large_home_m2_excess,large_home_quality_x_m2,large_home_detail_premium_x_m2,large_home_site_x_m2,large_home_basiskele_premium"
