site_inside,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Belirtilmemiş,1,0.4536526854676221,0.4536526854676221,10855.260039899978,10855.260039899978,23928.57,34783.83003989998
Evet,385,0.11194571880936051,0.09062600715268314,4704.134735943549,3683.3869293859098,42168.258181818186,41794.3062357345
Hayır,530,0.10100051465399154,0.08481387055951733,4105.429592637303,3219.079196737519,40022.29345283019,39598.45536516337
,3,0.08057586989337744,0.08324210208775519,3429.694479701679,4162.10510438776,44908.426666666666,41535.40446824089
