county,n_tests,mean_abs_diff_tl_m2,mean_abs_diff_pct,pass_rate
Başiskele,8,3103.0816605745404,0.08986630146552786,0.875
Gölcük,8,630.7475957025422,0.02715152498298938,0.75
Karamürsel,8,630.7475957025422,0.02715152498298938,0.75
İzmit,8,630.7475957025408,0.02715152498298932,0.75
