heating,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Doğalgaz Sobası,2,0.29970127800944313,0.29970127800944313,8182.251578655674,8182.251578655674,31222.53,34374.99819328971
Yok,7,0.24074832295896872,0.3232805211768384,9776.500346906529,10855.260039899978,38691.852857142854,35191.9319260517
Merkezi,2,0.11342265384120177,0.11342265384120177,3904.414802059284,3904.414802059284,36354.165,39405.06855401655
Kombi (Doğalgaz),411,0.10756279308098607,0.09114252668798335,4275.718121164154,3433.838006421134,39626.50433090024,39495.62168418705
Yerden Isıtma,479,0.10280182978678254,0.08432365325984426,4390.170121136736,3387.0689151365077,42124.539373695196,41496.8504570526
,3,0.08057586989337744,0.08324210208775519,3429.694479701679,4162.10510438776,44908.426666666666,41535.40446824089
Kat Kaloriferi,3,0.07750491926647915,0.05401276187158275,3366.6463501594117,2086.0101322862174,42044.49,40068.51707136473
Merkezi (Pay Ölçer),10,0.07437339468561031,0.061330059294608184,2997.5576614931624,2659.114190534954,40760.307,41844.157222633265
Kombi (Elektrik),2,0.07245397023160921,0.07245397023160921,2464.4153988937214,2464.4153988937214,33321.479999999996,35265.206393896784
