county,n_tests,mean_abs_diff_tl_m2,mean_abs_diff_pct,pass_rate
Başiskele,8,3322.9034511263244,0.10355276593877577,1.0
Gölcük,8,1907.361662786193,0.04483135494039993,0.875
Karamürsel,8,1907.361662786193,0.04483135494039993,0.875
İzmit,8,1907.361662786193,0.04483135494039993,0.875
