site_project_id,n,mean_actual,mean_pred,mean_residual
zeray_kent,1,47368.42,42534.3488150032,-4834.071184996799
kolayli_kullar,1,48333.33,44225.92079425484,-4107.4092057451635
armoni_2,1,49583.33,45631.58077395502,-3951.74922604498
teras_marmara,3,43910.77666666667,39968.98725494637,-3941.789411720298
basiskele_fatih,1,43062.5,39123.26301339906,-3939.2369866009394
mahall_yuvacik_2,2,44758.065,41014.37906402525,-3743.6859359747505
lotus,1,52380.95,48653.24259218633,-3727.7074078136648
secret_garden,1,43000.0,39288.619894656236,-3711.3801053437637
pera_park,1,38518.52,35369.17181662799,-3149.348183372007
tinaztepede,1,48843.28,45833.73760946695,-3009.5423905330463
manar_yuvacik_3,2,40111.365000000005,37228.81896964963,-2882.546030350375
bahama,1,38571.43,35734.78782739076,-2836.6421726092376
yuvacik_ta_prestijli,1,35714.29,32889.294289444224,-2824.995710555777
lotus_mahza,1,44512.2,41877.1283868703,-2635.071613129694
torpidocular,1,30769.23,28540.73907239866,-2228.4909276013386
alizepark_city,5,46178.534,43953.8206455804,-2224.713354419592
erturk,1,42400.0,40199.30838552551,-2200.69161447449
cevizli_vadi,1,45000.0,42802.25643427773,-2197.743565722267
marmara_elit_yapi_kooperatifi,1,40347.83,38212.186804356854,-2135.643195643148
orka_life_2,6,55923.60333333333,53789.71406489815,-2133.8892684351836
panoramakent_1,1,45208.33,43135.780831575175,-2072.5491684248263
akademik_elit_park,4,46173.075,44116.47945841446,-2056.5955415855406
ustpark_yuvacik,2,42667.46,40846.82696821914,-1820.6330317808606
kredili_dusuk_faiz_yuksek_konforlu,1,50000.0,48203.61192260231,-1796.3880773976925
kucuk_yali,1,45145.63,43356.819375621424,-1788.8106243785733
terra_nova,2,47045.455,45345.05180864518,-1700.4031913548206
panoramakent_4,2,46300.425,44698.15029171582,-1602.2747082841743
ustgrup_mezire,5,45495.094,43997.64344648507,-1497.450553514935
aydinkent_kalici_konutlari_20_ada,1,34000.0,32668.00302666104,-1331.996973338959
basiskele_de_butik,1,41903.23,40689.00875687598,-1214.221243124026
gun_isigi,1,35652.17,34736.68832897268,-915.4816710273153
evimiz_kocaeli,16,46372.850625,45476.97844288536,-895.8721821146414
sahibinden,1,38823.53,38023.87042586379,-799.6595741362107
ceneviz_adalari,2,48076.925,47334.37718704943,-742.5478129505682
caglayan_modern_yuvacik,1,41900.0,41195.738112263265,-704.2618877367349
missing,625,40190.492704000004,39620.47706708459,-570.0156369154101
yuvacik_kalici_konutlari_1_ada,1,34347.83,33832.70184049511,-515.1281595048931
vizyon_dan,1,44142.86,43643.154571460735,-499.705428539266
altinkent_kalici_konutlari_3_ada,1,32083.33,31639.704445907682,-443.62555409231936
yakamoz_konutlari,8,41078.125,40644.74413541454,-433.38086458545604
kullar_yaylacik_mahallesi,1,54780.82,54351.159671075955,-429.66032892404473
manar_yuvacik,2,40638.57,40263.36259849898,-375.2074015010221
marmara_elit,3,32854.166666666664,32592.440411237356,-261.7262554293108
may_kent_2,1,30625.0,30600.410187368107,-24.589812631893437
manar_terrace,2,40307.92,40312.436532509775,4.516532509769604
kirazli_kent,8,31865.51125,31927.893985263283,62.382735263281575
yakut_konaklari,2,35731.979999999996,35984.416929140556,252.43692914055282
royal_city_akkurt,9,38674.29666666666,39003.60912962989,329.31246296322934
royal_country,8,43307.00125,43727.997076121945,420.99582612194445
yuvacik_kalici_konutlari_10_ada,1,27333.33,27759.92293130772,426.59293130771766
zeraykent_yuvacik,5,40621.85,41268.61442525285,646.7644252528414
pasadagi,1,36756.76,37427.53999233351,670.7799923335115
aydinkent_kalici_konutlari_19_ada,1,30454.55,31198.9799756762,744.4299756762011
zeray_gunesi,17,42846.72529411764,43747.84252450094,901.1172303832958
pasadag_100_yil_parla,1,50000.0,50992.07782693886,992.0778269388611
mamik_life,3,43799.026666666665,44887.896366930865,1088.8697002642002
vadi_yuvacik,1,37142.86,38344.00580356718,1201.1458035671822
aurapark,4,39201.3875,40420.173074125385,1218.7855741253807
ustpark_afraze,5,40139.022,41457.42424202889,1318.402242028888
elitium_park,2,43901.1,45253.653506557486,1352.553506557484
altinkent_kalici_konutlari_5_ada,1,30833.33,32238.785000309075,1405.4550003090735
yuvacik_kalici_konutlari_2_ada,2,32663.635000000002,34255.03648954099,1591.4014895409873
bahcekent_konutlari,14,35091.55,36757.2207763389,1665.6707763389027
my_house_yuvacik,3,36546.29666666667,38238.71562541664,1692.4189587499714
durupark,1,41739.13,43570.73369045051,1831.603690450509
kullar_tepecik_de,1,38952.38,40843.08066478407,1890.7006647840753
my_yaka,2,38444.445,40490.2021302773,2045.7571302772994
fatih_mahallesinde,2,44005.715,46217.80968097644,2212.0946809764355
iskar_elit_kent,2,36703.020000000004,38941.839773662185,2238.8197736621805
casaba_suite,1,39610.39,41908.17688299192,2297.786882991917
yesilkent_kalici,2,29979.165,32345.355667693075,2366.190667693074
emar_delux_yuvacik,2,35000.0,37378.055282188594,2378.055282188594
yuvacik_manar,1,43846.15,46350.709961622044,2504.5599616220425
kullar_da_ultra_ebeveyn_banyolu,1,35555.56,38175.97104531895,2620.4110453189496
clover_premium,1,42812.5,45449.30437079901,2636.8043707990073
bizim_evler,1,38750.0,41421.5042369398,2671.5042369397997
basiskele_de,1,34682.08,37386.118363061665,2704.0383630616634
barbaros_mh,1,42253.52,44963.812736311316,2710.2927363113195
esila_park,4,41704.61,44435.84577923566,2731.2357792356597
barbaros,1,41588.79,44389.50392332689,2800.71392332689
mamik_reform,6,47485.878333333334,50305.961098919455,2820.082765586127
aydinkent_kalici,1,30909.09,33815.09265520438,2906.002655204382
doga,2,35457.425,38381.746891943876,2924.321891943877
altinkent,1,36153.85,39363.42088396037,3209.5708839603685
altinkent_kalici_konutlari_6_ada,1,28695.65,31946.436440543093,3250.786440543092
aydinkent,1,27727.27,31061.649197611114,3334.3791976111133
fatih_mah,1,28275.86,31738.07057114489,3462.2105711448894
sembol_kent,5,34497.23,37964.877622680724,3467.6476226807195
cb_mahall_den_tinaztepede,1,31750.0,35313.82742817707,3563.827428177072
bloklu_butik,1,34160.0,37746.57889472792,3586.5788947279216
altin_vadi,2,30801.08,34570.189419424394,3769.109419424394
kuba,1,28461.54,32325.368082140958,3863.828082140957
seyri_vadi,1,38148.15,42053.142350053844,3904.9923500538425
dream_gardens,1,27954.55,32202.993932848844,4248.443932848844
terasta_life,1,36363.64,40621.49976984119,4257.85976984119
yuksek_giris_butik,1,35000.0,39762.1182754092,4762.118275409201
kardelen,1,36896.55,41820.842446073526,4924.292446073523
duru_park,2,34883.335,39851.82148595703,4968.48648595703
yuvana_evleri,5,32896.398,38141.8100112261,5245.412011226101
ritim_vadi_evleri,4,33227.01,38679.84933303649,5452.839333036487
tanta_emlak_tan,1,30357.14,36052.22466861771,5695.08466861771
elitium_trio,3,37121.21333333333,42891.88845049299,5770.675117159652
rose_garden,1,36363.64,42310.22026188369,5946.58026188369
kullar_da_prestijli_yasam,1,29629.63,35621.5879962812,5991.957996281202
yuvacik_doga,1,32333.33,38392.062509547424,6058.7325095474225
yaylacik_mh_de_havuzlu,1,46333.33,52402.46967884086,6069.13967884086
asansorlu_butik,1,39600.0,46797.9491396743,7197.949139674303
ust_deniz_manzarali_asansorlu,1,32379.31,39893.73004523403,7514.4200452340265
mavi_yesil_park,1,28361.34,35934.82633116751,7573.486331167511
kw_arven_den_ted_kolejine_komsu_havuzlu,1,30937.5,38686.93983628863,7749.439836288628
yesilyurt_mahallesin_de,1,32708.33,40565.72417489609,7857.394174896086
akasya_modern,1,28250.0,36615.33373695493,8365.333736954934
birikim_gayrimenkulden,1,29350.0,37728.63931104806,8378.639311048057
naturapark,1,25294.12,34059.46904499233,8765.34904499233
polen_park,1,26428.57,35407.722188376225,8979.152188376225
ust_park_atakent,1,37241.38,47630.76841914202,10389.388419142022
barbaros_mah,1,30962.34,41837.92126420251,10875.581264202508
may_city,1,33148.15,44509.282907934416,11361.132907934414
invest_globalden_zeray_kent,1,33333.33,45370.1142974627,12036.784297462698
kullar_tepecik_mah,1,30937.5,43581.45796047018,12643.95796047018
mehmet_akif_ersoy,1,22500.0,39414.57843466079,16914.57843466079
