is_large_home,n,mape,mae,mean_actual,mean_pred
0,697,0.10351362890508252,4347.285467676043,41739.24470588235,41098.36269983057
1,247,0.12283807998520202,4678.396714928894,37632.70117408907,37490.2951875565
