county,rows,r2,log_r2,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2
Başiskele,944,0.48008552926381,0.48466582459743923,0.10856992066015614,0.08742502522573359,4433.921567328007,3541.4115095022735
