model_scope,county,feature,importance,rank
gradient_boosting,,num__detail_effect_inside_mean,0.02318080520102001,1
gradient_boosting,,num__detail_effect_total_mean,0.020007011491907038,2
gradient_boosting,,num__detail_effect_front_mean,0.009070268172420001,3
extra_trees,,num__detail_effect_subtype_sum,0.008565579246596929,4
gradient_boosting,,num__detail_effect_front_sum,0.008289124651398291,5
gradient_boosting,,num__detail_effect_subtype_sum,0.007168796427291321,6
extra_trees,,num__detail_effect_total_mean,0.005582772812868217,7
extra_trees,,num__detail_effect_subtype_mean,0.005375826017601114,8
gradient_boosting,,num__detail_effect_total_x_attr_quality,0.004683951182744178,9
gradient_boosting,,num__detail_effect_outside_mean,0.0043265221356900176,10
extra_trees,,num__detail_effect_front_sum,0.004230971498952258,11
extra_trees,,num__detail_effect_total_sum,0.0041253358608983855,12
extra_trees,,num__detail_effect_total_x_attr_quality,0.0040234189839784785,13
extra_trees,,num__detail_effect_county_total_sum,0.004018447621222401,14
extra_trees,,num__detail_effect_front_mean,0.003902769172507533,15
extra_trees,,num__detail_effect_outside_mean,0.003795548139972202,16
extra_trees,,num__detail_effect_inside_mean,0.003727345563249548,17
gradient_boosting,,num__detail_effect_transport_mean,0.003699772203833255,18
extra_trees,,num__detail_effect_outside_x_attr_quality,0.0036078782075768933,19
extra_trees,,num__detail_effect_inside_x_attr_quality,0.0035031193205347175,20
gradient_boosting,,num__detail_effect_inside_x_attr_quality,0.0033790587771386138,21
extra_trees,,num__detail_effect_district_total_sum,0.0031871252538503347,22
extra_trees,,num__detail_effect_outside_sum,0.003051575466215028,23
extra_trees,,num__detail_effect_inside_sum,0.0028456573856174366,24
extra_trees,,num__detail_effect_negative_count,0.0026019111447466922,25
gradient_boosting,,num__detail_effect_view_x_location_baseline,0.002578441577693957,26
gradient_boosting,,num__detail_effect_subtype_mean,0.002552381287242889,27
gradient_boosting,,num__detail_effect_view_mean,0.0022621083707519717,28
extra_trees,,num__detail_effect_nearby_sum,0.0020878543369099167,29
gradient_boosting,,num__detail_effect_nearby_mean,0.0020494750521058,30
gradient_boosting,,num__detail_effect_negative_count,0.0020354705526854124,31
gradient_boosting,,num__detail_effect_nearby_sum,0.0020271344341467267,32
extra_trees,,num__detail_effect_view_mean,0.0019487271466723328,33
gradient_boosting,,num__detail_effect_outside_sum,0.0019384689027221818,34
extra_trees,,num__detail_effect_transport_mean,0.001922720558053549,35
extra_trees,,num__detail_effect_nearby_mean,0.0018628133292027938,36
extra_trees,,num__detail_effect_level_code,0.0018300337790481348,37
extra_trees,,num__detail_effect_transport_sum,0.0017613196152040783,38
extra_trees,,num__detail_effect_view_x_location_baseline,0.0017438893216185026,39
extra_trees,,num__detail_effect_total_abs_sum,0.0016827410424785155,40
extra_trees,,num__detail_effect_view_sum,0.001571314213754031,41
gradient_boosting,,num__detail_effect_total_abs_sum,0.0015427066704416193,42
gradient_boosting,,num__detail_effect_level_code,0.001531405143292821,43
extra_trees,,num__detail_effect_positive_count,0.001491897246926384,44
gradient_boosting,,num__detail_effect_used_count,0.0014050597699765083,45
gradient_boosting,,num__detail_effect_inside_sum,0.0013829790100294424,46
extra_trees,,num__location_quality_x_detail_effect_total,0.0013385543781776978,47
extra_trees,,num__detail_effect_used_count,0.0012798883275017092,48
gradient_boosting,,num__detail_effect_transport_sum,0.0012788361374847907,49
gradient_boosting,,num__detail_effect_district_total_sum,0.0009718046811014849,50
gradient_boosting,,num__detail_effect_view_sum,0.0009644620145912278,51
gradient_boosting,,num__location_quality_x_detail_effect_total,0.000925324498112137,52
gradient_boosting,,num__detail_effect_outside_x_attr_quality,0.0007609000515560932,53
gradient_boosting,,num__detail_effect_total_sum,0.0006536304422246602,54
gradient_boosting,,num__detail_effect_positive_count,0.0006331205992108158,55
gradient_boosting,,num__detail_effect_county_total_sum,4.9178528413461874e-05,56
