room_count,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
6+1,1,0.34498220503394766,0.34498220503394766,18207.39492119658,18207.39492119658,52777.78,34570.38507880342
2.5+1,3,0.17710348481675012,0.20553454442214242,7982.816589728672,6573.992313823721,45074.073333333334,44531.0128293058
4.5+1,4,0.16513991713657916,0.13687025511808526,5693.196196167003,4293.304400071287,33310.479999999996,38454.12028191368
4+1,215,0.12868770802911814,0.10873240780334828,4685.441504950507,3801.495183334635,36431.90437209303,35604.296503073274
4+2,2,0.12789403661007392,0.12789403661007392,3667.2775262278465,3667.2775262278465,30228.07,31013.684636840866
3.5+1,2,0.1228498466756035,0.1228498466756035,6026.720310366018,6026.720310366018,46103.005,40076.284689633976
1+1,51,0.12195420484242887,0.11029221966994188,5985.095259563304,4733.206578940473,47914.083333333336,46249.93196832041
3+1,864,0.10670240019912873,0.08326225448180194,4094.5944344102145,3092.047315909109,38064.03366898148,37755.20671360589
5+1,13,0.0895036941483616,0.058861876393060696,2710.988720230275,1840.999363195202,31252.266153846154,32825.85043881687
2+1,593,0.08887068979116068,0.06994869797278888,3634.3591662158824,2780.7585807603027,40657.69392917369,40370.998650025154
5+2,2,0.06610867502091645,0.06610867502091645,2543.1510628150427,2543.1510628150427,37715.665,36885.549555842095
1.5+1,1,0.06221644724652929,0.06221644724652929,2643.1114644796253,2643.1114644796253,42482.52,45125.63146447962
2+2,1,0.022553154159444224,0.022553154159444224,956.2537363604351,956.2537363604351,42400.0,41443.746263639565
3+2,1,0.00038074706201461335,0.00038074706201461335,13.808785953791812,13.808785953791812,36267.61,36281.41878595379
