feature,importance
num__basiskele_detail_group_bucket_median,0.13369848884355257
num__attr_total_quality_score,0.047551811143076425
num__district_m2_group_target_median,0.041607793071364495
num__attr_m2_per_room,0.022716965767059
num__site_project_oof_residual_mean,0.018077478013672977
num__site_project_oof_price_level,0.017231027277357
cat__elevator_Yok,0.016586963177103484
num__district_room_count_target_median,0.015817333939029257
num__estimated_monthly_rent_gross,0.015411224382449327
num__basiskele_district_premium_bucket_mean,0.012025771880020412
num__attr_effect_elevator,0.011943347903173043
num__attr_effect_total_quality_bucket,0.01184353252586853
cat__elevator_Var,0.011833664997761617
num__bearing_from_district_centroid_sin,0.010821836215181617
num__duplex_or_large_home,0.009850535807626909
num__attr_has_elevator,0.00931700999290055
num__duplex_x_gross_m2,0.008935469695720191
num__total_floors,0.008778672154010052
num__detail_effect_inside_mean,0.008757043827642181
num__detail_effect_total_mean,0.007412457101296213
num__building_age,0.0074098487102987175
num__basiskele_premium_x_location_baseline,0.0071446613331429785
num__dues,0.007075546370797119
cat__usage_status_Mülk Sahibi,0.00707164438044108
num__bearing_from_district_centroid_cos,0.006908979456973876
num__basiskele_district_premium_bucket_median,0.006619152756872931
num__basiskele_premium_x_new_building,0.006380140745184307
num__attr_quality_x_county_income,0.00617700999021332
num__large_home_detail_premium_x_m2,0.006099836605705138
num__basiskele_lat_lon_interaction,0.00602740661067484
num__distance_to_geo_cluster_center_m,0.0056409237366797284
num__detail_effect_inside_x_attr_quality,0.005531697673522835
num__location_baseline_log,0.005470242424608838
num__bathroom_count,0.005288048008814857
num__detail_effect_outside_mean,0.0051917492808797
num__attr_building_age_inverse,0.005181250791960383
cat__duplex_type_garden,0.004851889509496252
num__net_m2,0.004757893745606765
num__detail_effect_front_sum,0.004642023321143158
num__detail_effect_front_mean,0.0045579044175428985
num__detail_effect_inside_sum,0.004451626667133177
num__distance_to_district_centroid_m,0.004333284441730961
num__known_premium_x_district_code,0.004265269245328687
num__location_baseline_m2,0.004263334540154688
num__attr_net_gross_ratio,0.004174145829669766
num__attr_quality_x_location_baseline,0.004163004865069802
num__location_baseline_vs_trend,0.003856205533711422
num__basiskele_detail_inside_premium_signal,0.0038096900253573257
num__distance_to_izmit_center_m,0.0038061606672603644
num__bearing_from_county_centroid_cos,0.0037873683119102335
