detail_konut_tipi_raw,title_raw,duplex_type,is_duplex,is_roof_duplex,is_garden_duplex,is_middle_floor_duplex,is_standard_duplex,duplex_match_source,duplex_source_conflict,extraction_notes,classified_id
Çatı Dubleksi,BAŞİSKELE BAHÇECİK'TE FUL DENİZ MANZARALI 4+1 LÜKS SATILIK DAİRE,roof,1,1,0,0,0,detail,0,,1318169288
En Üst Kat,SATILIK 3+1 DAİRE ALTINKENT KALICI KONUTLARI,none,0,0,0,0,0,none,0,,1323579353
,KOCAELİ BAŞİSKELE BARBAROS MAHALLESİ'NDE 2+1 SATILIK BAHÇE DAİRE,none,0,0,0,0,0,none,0,,1312618804
Ara Kat,KOCAELİ BAŞİSKELE BARBOROS MAH.SATILIK 2+1 ASANSÖRLÜ DAİRE,none,0,0,0,0,0,none,0,,1320724585
,Başiskele Kullar da Fırsat 2+1 yüksek giriş,none,0,0,0,0,0,none,0,,1320726005
Çatı Dubleksi,BAŞİSKELE DİVAN DELUXE PLAZA MERKEZİN İÇİNDE 2+1,roof,1,1,0,0,0,detail,0,,1274037916
,DOĞA İÇERİSİNDE,none,0,0,0,0,0,none,0,,1314277307
,Ful Deniz ve Doğa Manzaralı,none,0,0,0,0,0,none,0,,1315754408
,Başiskelede Satılık 3+1 Daire Fiyat 1 Haftalığına Geçerli !,none,0,0,0,0,0,none,0,,1318307334
Ara Kat,BAŞİSKELE BARBAROS MAH SATILIK 2+1 ARA KAT DAİRE,none,0,0,0,0,0,none,0,,1323434535
,elitum park 3+1 ebeveyn banyolu satılık daire,none,0,0,0,0,0,none,0,,1323406483
,BAŞİSKELE BARBAROS MAHALLESİ'NDE SATILIK DAİRE,none,0,0,0,0,0,none,0,,1310534840
Dubleks|Bahçe Dubleksi,BAŞİSKELE BARBAROS'DA ELİTİUM TRİO SİTESİNDE 3+1 SATILIK DAİRE..,garden,1,0,1,0,0,detail,0,,1306146962
,Başiskelenin Gözde Bölgesinde 83 m² Ara Kat Fırsatı,none,0,0,0,0,0,none,0,,1323504934
Çatı Dubleksi,RE/MAX MYRA'DAN BAŞİSKELE BARBAROSTA SATILIK 2+1 DAİRE,roof,1,1,0,0,0,detail,0,,1306685368
Ara Kat,Başiskele Barbaros Mah. Pınar Caddesinde Satılık 2+1 Daireler,none,0,0,0,0,0,none,0,,1304759317
En Üst Kat,ALTINKENT KONUTLARI 3+1 SİTE İÇİ SATILIK DAİRE,none,0,0,0,0,0,none,0,,1323426146
Ara Kat,Başiskelenin Gözde Konumunda Boş ve Hemen Teslim 3+1 Daire,none,0,0,0,0,0,none,0,,1323207805
Ara Kat,BAŞİSKLE TAM MRKEZİ 3+1(10 güne emlakçıya vereceğim),none,0,0,0,0,0,none,0,,1271310638
Ara Kat,2.500 KREDİ BAŞİSKELE BARBAROS MHL SİNDE KULANIŞLI 2+1 ARAKAT,none,0,0,0,0,0,none,0,,1323152902
Bahçe Dubleksi,listing_portal satılık,garden,1,0,1,0,0,detail,0,,1323134676
Ara Kat,BAŞİSKELE MERKEZİ KONUMDA 2+1 ARAKAT SATILIK DAİRE,none,0,0,0,0,0,none,0,,1323180523
En Üst Kat,"SİTEDE GİRİŞE YAKIN, FERAH ÖNÜ AÇIK DENİZ GÖREN BOŞ 3+1",none,0,0,0,0,0,none,0,,1322839452
,Başiskele'de 204m² Arsa Paylı Müstakil Bahçeli Satılık 3+1 Daire,none,0,0,0,0,0,none,0,,1322790074
Ara Kat,MAHMUTPAŞA MAH. SATILIK 2+1 ARAKAT DAİRE,none,0,0,0,0,0,none,0,,1323017284
,RİBANKTAN YAKACIKTA CADDE ÜZERİNDE SATILIK 1+1 65M2 FIRSAT DAİRE,none,0,0,0,0,0,none,0,,1322573903
,BAŞİSKELE KULLARDA SATILIK SIFIR GENİŞ 2+1 LÜKS DAİRE,none,0,0,0,0,0,none,0,,1306133493
