site_inside,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Belirtilmemiş,1,0.41294119625052905,0.41294119625052905,9881.092320364522,9881.092320364522,23928.57,33809.66232036452
Evet,639,0.11204764334113385,0.08869230980379068,4545.996338928069,3633.6783951694815,40789.81549295775,40322.522076910966
,7,0.11086864515734378,0.09878587638647778,5105.572116087154,3646.9757847566652,44523.14,41470.51037771678
Hayır,1106,0.09892450678221854,0.07682013292019155,3782.3341370833423,2778.272834151023,37929.744683544304,37587.24595943283
