model_scope,county,feature,importance,rank
gradient_boosting,,num__detail_effect_inside_mean,0.013093281930114626,1
gradient_boosting,,num__detail_effect_total_mean,0.010930717850438884,2
gradient_boosting,,num__detail_effect_outside_mean,0.00775048852468758,3
gradient_boosting,,num__detail_effect_inside_x_attr_quality,0.006750476504361067,4
gradient_boosting,,num__detail_effect_front_mean,0.006418905233709775,5
gradient_boosting,,num__detail_effect_front_sum,0.006140868870618186,6
gradient_boosting,,num__detail_effect_inside_sum,0.005314778860240356,7
gradient_boosting,,num__detail_effect_nearby_sum,0.004425037196776915,8
extra_trees,,num__detail_effect_inside_mean,0.004420805725169737,9
extra_trees,,num__detail_effect_inside_x_attr_quality,0.004312918842684604,10
gradient_boosting,,num__detail_effect_total_x_attr_quality,0.004069823199879879,11
extra_trees,,num__detail_effect_total_mean,0.0038941963521535415,12
extra_trees,,num__detail_effect_inside_sum,0.003588474474025997,13
extra_trees,,num__detail_effect_front_sum,0.0031431777716681313,14
extra_trees,,num__detail_effect_total_x_attr_quality,0.003058406884543757,15
extra_trees,,num__detail_effect_front_mean,0.0026969036013760215,16
extra_trees,,num__detail_effect_outside_mean,0.002633010037071822,17
gradient_boosting,,num__detail_effect_nearby_mean,0.0026092792768538935,18
gradient_boosting,,num__detail_effect_negative_count,0.0025873824171311188,19
extra_trees,,num__detail_effect_county_total_sum,0.0025836478685355934,20
extra_trees,,num__detail_effect_district_total_sum,0.0025053139212338426,21
extra_trees,,num__detail_effect_total_sum,0.002441347528451145,22
extra_trees,,num__detail_effect_subtype_mean,0.002244714985927456,23
gradient_boosting,,num__detail_effect_subtype_mean,0.0022283206660206477,24
gradient_boosting,,num__detail_effect_transport_mean,0.0021294269250318426,25
extra_trees,,num__detail_effect_outside_x_attr_quality,0.002093525672926946,26
extra_trees,,num__detail_effect_subtype_sum,0.0020439459207181733,27
gradient_boosting,,num__detail_effect_total_abs_sum,0.0020329483964457965,28
extra_trees,,num__detail_effect_negative_count,0.002015245712255476,29
extra_trees,,num__detail_effect_transport_mean,0.0019392270553633257,30
gradient_boosting,,num__detail_effect_used_count,0.0019382046903400258,31
extra_trees,,num__detail_effect_outside_sum,0.0019220203555257635,32
extra_trees,,num__detail_effect_positive_count,0.0019211786952573922,33
extra_trees,,num__detail_effect_nearby_mean,0.0018726458025031703,34
extra_trees,,num__detail_effect_nearby_sum,0.0018602310830251332,35
extra_trees,,num__detail_effect_view_mean,0.0017725216165983945,36
extra_trees,,num__detail_effect_view_sum,0.001722094386896488,37
extra_trees,,num__detail_effect_total_abs_sum,0.0016615295281809132,38
extra_trees,,num__detail_effect_view_x_location_baseline,0.0016083242893288091,39
extra_trees,,num__location_quality_x_detail_effect_total,0.0015362818478496776,40
extra_trees,,num__detail_effect_transport_sum,0.001523208399893512,41
extra_trees,,num__detail_effect_used_count,0.0015219810439229663,42
gradient_boosting,,num__detail_effect_view_mean,0.0014729705631064953,43
gradient_boosting,,num__detail_effect_view_x_location_baseline,0.0014535218163541145,44
extra_trees,,num__detail_effect_level_code,0.0013493778083870445,45
gradient_boosting,,num__detail_effect_outside_x_attr_quality,0.0012656905278924581,46
gradient_boosting,,num__detail_effect_view_sum,0.0011441181653632732,47
gradient_boosting,,num__detail_effect_subtype_sum,0.0010892333379834325,48
gradient_boosting,,num__location_quality_x_detail_effect_total,0.0007591580947752625,49
gradient_boosting,,num__detail_effect_positive_count,0.0006478113607587767,50
gradient_boosting,,num__detail_effect_district_total_sum,0.0006042586775978088,51
gradient_boosting,,num__detail_effect_outside_sum,0.0005562456513973276,52
gradient_boosting,,num__detail_effect_level_code,0.00045008659498562174,53
gradient_boosting,,num__detail_effect_transport_sum,0.00037492704906677045,54
gradient_boosting,,num__detail_effect_total_sum,0.00022538514332573367,55
gradient_boosting,,num__detail_effect_county_total_sum,0.00018036792885302273,56
