district,n,mean_anomaly_score,median_anomaly_score,high_risk_or_worse,exclude_candidate,median_price_to_baseline,mean_unit_price
Kadıköy Mh.,75,3.3066666666666666,0.0,0,0,1.0032440737309247,32978.728533333335
Körfez Mh.,73,3.2465753424657535,0.0,0,0,0.9443027781533035,30610.626027397262
Seymen Mah.,21,3.238095238095238,0.0,1,0,0.9501848893463721,41955.845714285715
İstasyon Mh.,176,3.227272727272727,0.0,0,0,0.9987375575861861,41680.06721590909
Tepecik Mah.,25,3.2,0.0,0,0,1.0144420062857216,28545.2716
Atakent Mah.,16,3.1875,0.0,0,0,0.9504460534732946,41882.774375
Bahçecik Kılıçaslan Mh.,16,3.125,0.0,0,0,0.9743775031229183,39940.575625
Ulaşlı Yavuz Sultan Selim Mh.,8,3.125,0.0,0,0,0.8062810524701269,30427.38625
Adem Yavuz Mah.,85,3.1176470588235294,0.0,0,0,0.991671370082425,40867.24211764706
Çamlıtepe Mh.,17,3.1176470588235294,0.0,0,0,1.013082693106545,37716.32294117647
Emek Mah.,453,3.0905077262693155,0.0,0,0,0.9982525626798947,46911.63838852097
Yeşilova Mh.,67,3.0597014925373136,0.0,0,0,0.9669857664562571,51278.56
Çayırköy Mh.,120,3.0416666666666665,0.0,0,0,0.9820137245105218,47563.01708333333
Tatlıkuyu Mh.,125,3.0,0.0,0,0,0.9865488858339916,48036.51248
Mustafapaşa Mh.,108,3.0,0.0,0,0,0.9852302949817413,43957.972129629634
Yazlık Merkez Mh.,54,2.8703703703703702,5.0,0,0,1.0229748562149188,35070.33685185185
Mimar Sinan Mah.,193,2.860103626943005,0.0,0,0,0.9898741131187798,35913.66305699482
Çınarlı Mh.,91,2.8461538461538463,0.0,0,0,0.987399001594451,36569.34439560439
Tüysüzler Mh.,25,2.84,0.0,0,0,0.9615970105480157,41043.7328
Dumlupınar Mh.,161,2.8385093167701863,0.0,0,0,1.0015328351493902,35808.16049689441
Yeni Mah.,221,2.823529411764706,0.0,0,0,1.0024980009587081,36839.39276018099
Örcün Mh.,9,2.7777777777777777,5.0,0,0,1.005288537178378,35079.31222222222
Atatürk Mh.,222,2.7567567567567566,0.0,0,0,0.9874441111606159,41153.725675675676
Piyalepaşa Mh.,73,2.7534246575342465,0.0,0,0,0.9780507100213559,29589.237397260276
Yavuz Sultan Mah.,119,2.697478991596639,0.0,0,0,1.024450502074814,37827.97605042017
İbnisina Mh.,48,2.6875,0.0,0,0,0.9782895795288148,32984.830625
Atalar Mah.,32,2.6875,0.0,0,0,0.9943462779712888,37217.4696875
Güney Mh.,121,2.669421487603306,0.0,0,0,0.9681009076066178,33237.267438016526
Veliahmet Mah.,32,2.65625,0.0,0,0,0.9440999433765405,32977.1815625
Turgut Mah.,70,2.6,0.0,0,0,1.0117705428568247,37390.42057142857
Çiftlik Mh.,75,2.56,0.0,1,0,0.9786800060731973,36023.8044
Fevzi Çakmak Mh.,284,2.556338028169014,0.0,0,0,0.9895530558470148,47672.8501056338
İnönü Mh.,181,2.546961325966851,0.0,0,0,0.9832069263057132,40402.1717679558
Kocatepe Mah.,50,2.54,0.0,0,0,0.9877230855538026,36453.0968
Çenedağ Mh.,90,2.522222222222222,0.0,0,0,1.0114652728551405,36173.372444444445
Yenikent Mah.,181,2.5082872928176796,0.0,0,0,1.0087232549435026,46449.233646408844
Kirazlıyalı Mh.,2,2.5,2.5,0,0,0.7394291044460207,22992.61
Saraylı Mh.,2,2.5,2.5,0,0,1.0799992138894594,36350.575
M. Alipaşa Mh.,39,2.4871794871794872,0.0,0,0,0.9997397200786161,36320.70692307693
Güzeller Mh.,57,2.473684210526316,0.0,0,0,1.0110049566043242,44979.15456140351
Abdi İpekçi Mh.,97,2.443298969072165,0.0,0,0,1.0020417273794726,49815.16206185567
Özgürlük Mh.,288,2.4166666666666665,0.0,0,0,0.997819689908579,40062.16680555555
Cami Mah.,163,2.4049079754601226,0.0,0,0,1.0077577277566043,56902.96411042945
Kazım Karabekir Mh.,434,2.4009216589861753,0.0,2,0,0.9753304457647857,46224.24923963134
Şirinköy Mh.,43,2.395348837209302,0.0,0,0,0.9798326852358193,34364.71372093023
Yazlık Yeni Mh.,45,2.3777777777777778,0.0,0,0,0.9812649149787044,35222.59711111111
Mevlana Mah.,72,2.375,0.0,0,0,1.0053977618420091,39654.89277777777
Maşukiye Mh.,11,2.3636363636363638,0.0,0,0,1.1052787442353607,44085.38363636364
Köşklü Çeşme Mh.,163,2.361963190184049,0.0,0,0,1.000216917522664,42169.82116564417
Yenişehir Mh.,106,2.358490566037736,0.0,0,0,1.0235869958737445,38967.3358490566
Ataevler Mh.,176,2.346590909090909,0.0,0,0,0.9800642260814056,36439.57767045454
Osman Gazi Mah.,335,2.3313432835820898,0.0,2,0,0.9715858886894286,45400.56788059702
Hatipköy Mh.,40,2.325,0.0,0,0,0.9778933507664129,35093.792
Şehitler Mh.,70,2.3142857142857145,0.0,0,0,0.9936686103859067,30923.271714285715
Sırrıpaşa Mh.,70,2.3,0.0,0,0,1.0053693120185474,34814.07185714285
Çepni Mh.,10,2.3,0.0,0,0,0.826364660687297,34477.428
Topçular Mh.,168,2.261904761904762,0.0,0,0,0.9909498538345474,44535.480833333335
Ertuğrul Gazi Mh.,98,2.2346938775510203,0.0,0,0,1.0068634543459678,39145.723979591836
Barış Mh.,218,2.229357798165138,0.0,0,0,0.999519185232806,48486.6854587156
Köseköy Mh.,32,2.21875,0.0,0,0,0.9821023602691805,36233.776875
İbrikdere Mh.,16,2.1875,0.0,0,0,0.9679991470438956,36088.01375
Bağlarbaşı Mh.,541,2.186691312384473,0.0,1,0,0.9937817117194813,52544.28208872458
Uzunçiftlik Mh.,66,2.1666666666666665,0.0,0,0,0.9932949079374958,37780.51393939394
Döngel Mh.,85,2.164705882352941,0.0,0,0,0.9874047989304368,37596.722117647056
Hisareyn Merkez Mah.,51,2.156862745098039,0.0,0,0,1.003836918405897,34274.96450980392
Yaylacık Mh.,55,2.1272727272727274,0.0,0,0,0.9973349248234336,41070.3130909091
Nenehatun Mh.,295,2.1152542372881356,0.0,0,0,0.9991449227298841,46484.35962711865
Yukarı Mh.,23,2.0869565217391304,0.0,0,0,0.9693269378822104,42459.23173913043
Kullar Merkez Mh.,12,2.0833333333333335,0.0,0,0,0.9633858336383658,38680.3075
Serdar Mah.,103,2.0776699029126213,0.0,0,0,0.9828950992163715,37302.28922330097
Gündoğdu Mh.,163,2.061349693251534,0.0,0,0,0.985491540037788,42257.09392638037
Düzağaç Mh.,17,2.0588235294117645,0.0,0,0,0.9898504424712217,33178.86941176471
Orhan Mah.,130,2.0538461538461537,0.0,0,0,0.9945605149748219,46398.69876923077
Bayramoğlu Mh.,396,2.042929292929293,0.0,1,0,0.9742210142344723,55692.04717171717
Ömerağa Mh.,26,2.0384615384615383,0.0,1,0,1.001432387403821,29186.292692307692
Paşadağ Mh.,185,2.037837837837838,0.0,0,0,1.0047097999866619,38697.17816216216
Barbaros Mah.,240,2.0375,0.0,0,0,0.9854876781760653,38094.34245833333
Yeniköy Merkez Mh.,29,2.0,0.0,1,0,0.9268516362274313,39301.31724137931
Karşıyaka Mh.,4,2.0,0.0,0,0,1.397022158556095,67031.82
Alikahya Fatih Mah.,90,1.9666666666666666,0.0,0,0,0.9910385803873819,44062.646
Sekbanlı Mh.,23,1.9565217391304348,0.0,0,0,0.9686490617571732,36438.09434782608
Fatih Mah.,458,1.9497816593886463,0.0,0,0,0.9909856316450834,39034.513493449784
Karaköprü Mh.,59,1.9491525423728813,0.0,0,0,0.9911301862715266,37504.50389830508
İlimtepe Mh.,44,1.9318181818181819,0.0,0,0,0.9887289051512387,26615.667727272725
Sırasöğütler Mh.,328,1.9298780487804879,0.0,0,0,0.9919948223605533,49905.06975609756
Fatih Sultan Mehmet Mh.,300,1.87,0.0,0,0,0.989578130660232,41309.239166666666
Akarca Mah.,18,1.8333333333333333,0.0,0,0,0.9723105455925921,40434.22555555556
Alikahya Atatürk Mh.,113,1.823008849557522,0.0,1,0,1.0099090709932461,45312.14132743362
Yahyakaptan Mah.,83,1.7951807228915662,0.0,0,0,0.9746476874188478,58285.68771084338
28 Haziran Mah.,85,1.776470588235294,0.0,0,0,0.9877561229113844,39434.58023529412
Eskihisar Mh.,17,1.7647058823529411,0.0,0,0,0.9656781755873578,41638.42823529412
Mersincik Mah.,17,1.7647058823529411,0.0,0,0,0.9738989588043293,37212.60176470588
Kullar Tepecik Mh.,20,1.75,0.0,0,0,0.9984243491993741,37739.901
Rahmiye Mah.,6,1.6666666666666667,0.0,0,0,1.0069092705328657,42023.53166666667
Alikahya Merkez Mah.,3,1.6666666666666667,0.0,0,0,1.0956033340079645,39035.35333333333
Arızlı Mh.,3,1.6666666666666667,0.0,0,0,0.8086487192063242,33213.83
Tepeköy Mh.,45,1.6444444444444444,0.0,0,0,0.9797383978427847,38621.836444444445
Kullar Yakacık Mh.,43,1.627906976744186,0.0,0,0,1.0203768053662778,39433.37860465117
Fatih Sultan Mah.,74,1.6216216216216217,0.0,0,0,0.9659702763195164,36130.199189189196
Bahçecik Şehitekrem Mh.,5,1.6,0.0,0,0,0.9045572597942446,41036.438
Piri Reis Mah.,221,1.5972850678733033,0.0,0,0,0.992614975841838,50116.30285067873
Kirazpınar Mh.,94,1.5957446808510638,0.0,0,0,1.0139582784608039,55007.467765957444
Alikahya Cumhuriyet Mah.,52,1.5769230769230769,0.0,0,0,0.9769548181401118,46944.21923076923
Havuzlubahçe Mh.,13,1.5384615384615385,0.0,0,0,0.9932754859427428,32730.86076923077
Şekerpınar Mh.,12,1.5,0.0,0,0,0.961969201937247,40952.30333333334
Yunus Emre Mah.,10,1.5,0.0,0,0,1.0005341046532636,32145.758
Altınkent Mh.,58,1.4482758620689655,0.0,0,0,0.9892178192211598,34974.2575862069
Sarımeşe Mh.,31,1.3870967741935485,0.0,0,0,0.9528679134424,48507.349677419355
Aydınkent Mh.,29,1.3793103448275863,0.0,0,0,0.9583022940758612,36484.38379310344
Akpınar Mh.,99,1.3535353535353536,0.0,0,0,0.9976729112344368,37403.172020202015
İpek Yolu Mh.,17,1.3529411764705883,0.0,0,0,0.9974847567743439,34526.98529411765
Yeşilyurt Mh.,409,1.352078239608802,0.0,0,0,0.9764313491617795,38625.071980440094
Erenler Mah.,38,1.2894736842105263,0.0,0,0,1.0046383035256636,32844.685263157895
Ulus Mah.,26,1.1538461538461537,0.0,0,0,0.9862832765908951,39083.764615384614
Sahil Mah.,7,1.1428571428571428,0.0,0,0,0.9553232599573002,42624.28428571428
Arslanbey Mh.,18,1.1111111111111112,0.0,0,0,0.9856873374928661,27961.763333333332
Sultan Orhan Mah.,29,0.9655172413793104,0.0,0,0,0.9834045906096174,43599.70275862068
Sepetçi Mh.,24,0.8333333333333334,0.0,0,0,0.9997894205524888,40871.058333333334
Ayazma Mah.,16,0.8125,0.0,0,0,1.0111665204422782,38164.67
Ataşehir Mh.,20,0.75,0.0,0,0,1.0117810825105868,35921.903999999995
Derbent Mh.,15,0.6666666666666666,0.0,0,0,0.9502646403160615,35614.02133333333
Mahmutpaşa Mh.,45,0.6222222222222222,0.0,0,0,0.953557036133789,42463.34666666667
Malta Mah.,27,0.5555555555555556,0.0,0,0,1.0046433361281386,36420.74222222222
Damlar Mah.,10,0.5,0.0,0,0,1.0057475414963035,43233.444
Karadenizliler Mah.,24,0.4166666666666667,0.0,0,0,0.9684271984366764,40516.8525
Uzuntarla Mh.,5,0.0,0.0,0,0,0.8027301982871232,36251.865999999995
Halıdere Yeni Mh.,3,0.0,0.0,0,0,1.060095965875285,34076.92333333333
Durhasan Mh.,1,0.0,0.0,0,0,0.9260701542812607,31363.64
Vezirçiftliği Mh.,1,0.0,0.0,0,0,0.8808407351006493,35833.33
