county,rows,r2,log_r2,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2
Darıca,3318,0.7177358624517334,0.7454738930860676,0.0845952761004279,0.05905532643243526,4157.704247677796,2916.5868179894896
Çayırova,1234,0.6988171181916958,0.7174363535476048,0.09686814272428333,0.07370595832188771,4055.269637657654,3007.317034600481
Kartepe,1008,0.5358670612964299,0.5578438937556089,0.10198148117651902,0.08267160059469789,4044.515028328063,3144.2521635536214
Başiskele,1753,0.5068484438290648,0.5177723575045899,0.10206599513958572,0.07991985906301717,4002.780210140739,3039.1557958849953
Derince,685,0.6925370049004791,0.6912420080533366,0.10909147884423735,0.08611460907923092,3899.6133105192093,2883.9434862578382
Körfez,786,0.7248049317632078,0.703775536438018,0.11827613304499715,0.09448247616797613,4197.770636509816,3320.999722098688
Gölcük,1179,0.6619995645598274,0.6671086912825617,0.12013979567028348,0.0924714997782716,3857.2276138160123,2930.4258545279263
Gebze,1803,0.5775631476493595,0.6004071302537283,0.12481748638622218,0.09793002868209648,5481.017413631675,4179.071665220894
İzmit,2597,0.6842797344339983,0.6894631272102357,0.13035910608915194,0.10379377135701581,5062.29865423564,3905.330290552345
