district,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Acısu Mh.,1,0.4348243319372195,0.4348243319372195,26626.885397534294,26626.885397534294,61235.96,34609.074602465706
Ulaşlı Yalı Mh.,2,0.4054859177072282,0.4054859177072282,10458.062485056964,10458.062485056964,27393.165,26036.8452242743
Şevkatiye Mh.,1,0.3402460208969251,0.3402460208969251,8984.62148930943,8984.62148930943,26406.25,35390.87148930943
Şirinyalı Mh.,3,0.2620657762181682,0.25552641173649865,12339.12603935311,16138.50900454849,44739.5,35220.929355284745
Hacı Akif Mh.,9,0.2471359758664782,0.21205037443347471,9201.03161125802,12135.358996408955,38196.30666666667,37076.15469326004
Durhasan Mh.,1,0.24711542661006627,0.24711542661006627,7750.439278644539,7750.439278644539,31363.64,39114.07927864454
Rahmiye Mah.,6,0.24106207890930173,0.23794114331025867,9905.220438982858,10193.036868651128,42023.53166666667,41870.24339630236
Tepecik Mh.,1,0.23050526584583772,0.23050526584583772,7366.14613810783,7366.14613810783,31956.52,39322.66613810783
Akçakoca Mh.,21,0.21904417863303052,0.2072718580380254,5686.145351805619,5709.631703777348,26615.455714285712,25250.190746720098
Tepecik Mah.,25,0.2163497628138401,0.15927428262718063,5652.657202528727,4546.169398132817,28545.2716,28874.850708046426
Ulaşlı Yavuz Sultan Selim Mh.,8,0.2073746655900672,0.15519373151967392,6350.402390765716,4827.288383859919,30427.38625,31442.09752496718
Bahçecik Şehitekrem Mh.,5,0.2035476279615475,0.1750633667984772,8662.01513782104,7099.792875997649,41036.438,39515.66353500714
Çamlıtepe Mh.,17,0.20249893937205268,0.15483135353903207,7575.438732714084,7294.550271421893,37716.32294117647,37209.9938040877
Yuvacık Yakacık Mh.,1,0.2024352925433051,0.2024352925433051,6618.077338766419,6618.077338766419,32692.31,39310.38733876642
Agah Ateş Mh.,13,0.19697855017099025,0.188173750401015,6284.719396299105,5366.846908847256,34099.558461538465,32831.41208999876
Uzuntarla Mh.,5,0.19554059385003802,0.18468011564939335,6714.100318833592,5885.991100303654,36251.865999999995,40611.56987871213
Sahil Mah.,7,0.19277739514248712,0.09779587881650431,10069.07691795904,3619.2474868632053,42624.28428571428,40803.201722942766
Çukurbağ Mh.,28,0.19166761386294026,0.1594443800719334,5434.752221617234,4031.467983649796,27287.403928571428,26229.779632013953
Maşukiye Mh.,11,0.18682660488958316,0.11505234897215161,7796.599928035142,5334.039999852073,44085.38363636364,45272.11607997177
Tavşantepe Mh.,11,0.18644504676947812,0.15448576569320782,4815.536623080685,4545.492233254841,27457.940909090907,29381.18985220267
Atakent Mah.,16,0.1852107686995296,0.1588660305724739,7847.142919190701,6954.046408334836,41882.774375,39502.77646970847
Alikahya Merkez Mah.,3,0.18464123179523753,0.16633521565857565,6820.9943461775665,7499.49042933857,39035.35333333333,37214.019273381484
Yukarı Mh.,23,0.18429677826286145,0.15224067818196402,7199.18688146329,7219.154002947915,42459.23173913043,42360.47590761238
Değirmendere Yalı Mh.,34,0.18232352844630106,0.15830848445818413,5815.877483196546,5338.239713218687,32487.920588235294,30600.55031454725
Yenidoğan Mh.,15,0.1813407360738225,0.11616644469252566,5243.8343382750345,4247.912359688886,31812.518,32279.303042722317
Yüzbaşılar Mh.,51,0.17943550829296598,0.16553151655032036,4934.879213936677,4438.116723365121,27432.452352941178,26052.96486329116
Doğan Mh.,16,0.17748150353986417,0.17514645397816703,6682.88338558607,6185.9263452631785,38088.224375,37883.7254740589
Değirmendere Merkez Mh.,39,0.1772099833767674,0.1391793478350596,5431.152642803909,3978.919765292252,29470.965897435897,28186.69218891318
Seymen Mah.,21,0.17663531913174818,0.14092020157508567,7270.732483478396,6018.726604887444,41955.845714285715,40660.3971703241
Hacıhalil Mh.,28,0.17625191420252534,0.15518278348399583,6943.654775188394,5074.859150888198,40073.368571428575,38026.80068854501
Saraylı Mh.,2,0.17522161737630776,0.17522161737630776,6435.652567971909,6435.652567971909,36350.575,35015.73533621943
Mersincik Mah.,17,0.17202324760590387,0.1643731147476293,6603.158991964775,6607.138136579742,37212.60176470588,35930.904652758836
Hacıhasan Mh.,25,0.16567060626027735,0.15799833681168216,4725.1794833921995,4312.469419312172,28603.2056,27812.919677824644
Veliahmet Mah.,32,0.16477849374107864,0.14121185639576103,4955.224674601245,4686.912879684789,32977.1815625,33901.77475340844
Çepni Mh.,10,0.1634278062820349,0.16247641725367357,5508.407704823342,6194.578060870539,34477.428,37823.172405072786
Halıdere Yalı Mh.,17,0.16166354434249358,0.13381712661707634,4569.785377746148,3135.637749534817,28975.32,27939.595862870323
Osman Yılmaz Mh.,182,0.16026247998633397,0.12929053463809145,7147.393741438719,5718.566140057006,46531.889560439566,45401.75355766007
Gültepe Mh.,13,0.1586005586686701,0.08084320047556888,3956.677795160928,2021.080011889222,29086.530000000002,28251.791266644348
Karabaş Mh.,54,0.15845397811554238,0.15800130720060906,4659.071852137915,3738.119699480243,28882.636111111115,27658.77743906994
Şekerpınar Mh.,12,0.15544357450940058,0.14271634112277254,6510.959691391979,5879.992279985014,40952.30333333334,41820.689288267444
Merkez Mah.,43,0.15538006355841763,0.1316673515072786,3794.7389582912774,2710.0942256886556,25168.591860465116,24521.32915643862
Kuruçeşme Fatih Mh.,29,0.1546340122573482,0.13174351735770726,5146.144655553516,4867.217251669299,35090.18827586207,34555.07006483601
Ömerağa Mh.,26,0.15365523713109333,0.1553921742673218,4682.150014813762,3727.197196144625,29186.292692307692,28233.63392901452
