site_project_id,n,mean_actual,mean_pred,mean_residual
kartepe::emlakcim41_kent,1,41390.13,31646.064489446842,-9744.065510553155
kartepe::kartepe_stone_suite,1,46250.0,36546.03611810365,-9703.96388189635
kartepe::1_69_kredi_icon,1,57600.0,47901.045504787995,-9698.954495212005
golcuk::baris_vizyon_deluxe_3,2,51111.11,41419.85392420397,-9691.256075796027
gebze::beytepe_my,2,68757.35,59075.89639228216,-9681.453607717845
darica::eksen_gyd_den,1,67368.42,57735.37921603994,-9633.04078396006
kartepe::my_world_kartepe,1,57692.31,48079.16678162547,-9613.143218374527
gebze::beytepe_konaklari,6,68082.01166666667,58498.493126305926,-9583.518540360741
kartepe::green_life_1,1,54814.81,45237.433362116164,-9577.376637883834
basiskele::ustgrup_lifeside,3,54816.92999999999,45311.252262616494,-9505.677737383505
derince::yelkent_korupark,5,65215.588,55781.59455248091,-9433.99344751909
kartepe::kartepe_fsm_bahcesehir_koleji_yakini_gulas,1,49818.18,40394.40655658778,-9423.773443412218
korfez::sahil_kent,1,42812.5,33398.83784138025,-9413.66215861975
izmit::bayindirlik_konutlari_12_ada,1,46666.67,37304.02135468078,-9362.64864531922
izmit::seka_memur,1,30384.62,21064.89818819667,-9319.72181180333
golcuk::golcuk_kavanium_2,2,58239.245,48946.95757808532,-9292.28742191468
kartepe::carpediem_kartepe,3,54404.763333333336,45169.92564789957,-9234.837685433762
izmit::karabas_mah_kent,1,32727.27,23495.423085977556,-9231.846914022444
korfez::tugra_konaklari,1,44642.86,35447.62398966435,-9195.236010335648
basiskele::bulvar,2,51688.655,42538.81715150835,-9149.837848491643
basiskele::anatolia,1,45112.78,36066.316138056485,-9046.463861943514
basiskele::orka_life,3,56599.920000000006,47586.46215674982,-9013.457843250186
izmit::armada_kent_5,2,72795.455,63784.07807992774,-9011.37692007226
kartepe::yagmur_dan,1,46551.72,37558.609472999466,-8993.110527000536
korfez::petkim,1,49411.76,40443.87641297921,-8967.883587020791
darica::yesil_darica,1,43333.33,34391.28767884856,-8942.042321151443
izmit::yesilova_liva_park,1,61475.41,52548.91702178922,-8926.492978210787
gebze::yildiz_park,2,49846.155,40998.438881174865,-8847.716118825134
derince::yasam,1,38636.36,29794.121487938493,-8842.238512061507
basiskele::twinkle_life,3,47867.42333333333,39029.73668613239,-8837.686647200942
darica::denizciler,1,57142.86,48318.91550369752,-8823.94449630248
kartepe::my_life_kartepe,3,55712.329999999994,46983.738347326966,-8728.591652673034
gebze::gebze_tatlikuyu_vadi,2,52731.985,44003.41088998754,-8728.574110012461
cayirova::mercury_city,2,62549.26,53844.98135321285,-8704.278646787152
gebze::erengul_yasam,3,52007.48,43323.03252687927,-8684.447473120728
izmit::sea_life_41,2,53775.604999999996,45147.83357241464,-8627.771427585361
darica::cozumden_cami_mah_de,1,65769.23,57180.12479548479,-8589.105204515203
kartepe::ekomax_dan_e_gazi_asansrlu_havzlu,1,46333.33,37745.47459969379,-8587.855400306209
cayirova::damla_su,1,40833.33,32323.248094566068,-8510.081905433934
izmit::dora_hill,5,72305.7,63806.435601743324,-8499.264398256673
korfez::emlak_korfez_kent_carsi,1,50000.0,41516.16924307109,-8483.83075692891
izmit::armadakent_3,5,80373.088,72027.2252189705,-8345.862781029495
derince::olgun_kent,1,40000.0,31654.24731137066,-8345.752688629342
golcuk::degirmendere_yuzbasilar_da,1,40201.01,31880.67443662013,-8320.335563379871
izmit::turkuaz_park,2,60823.53,52508.728194634816,-8314.801805365183
darica::havuzlu,3,57658.986666666664,49358.47766139769,-8300.50900526898
golcuk::olkar_sakli_vadi_konagi,1,46428.57,38136.48563714718,-8292.084362852816
darica::net_den_tuzla_caddesinde,1,57916.67,49645.33821306449,-8271.331786935509
izmit::kent_tuana,2,62504.395000000004,54248.601159243444,-8255.793840756556
golcuk::altinsehir,3,43083.54666666667,34868.859079702044,-8214.687586964623
gebze::oz_ve_kurt_alyans,1,40000.0,31822.141224775052,-8177.858775224948
korfez::emlak_korfezkent_4,3,62561.35666666667,54436.34348373484,-8125.013182931824
darica::sahil_konaklari,2,61666.665,53547.791010217305,-8118.8739897827
korfez::deniz,1,40000.0,31885.000877338138,-8114.999122661862
izmit::terrace_yahyakaptan,4,59150.2025,51060.06198135034,-8090.1405186496595
gebze::gebze_toki,1,60555.56,52481.20130431339,-8074.358695686606
kartepe::guckat_life,1,46875.0,38848.97897913451,-8026.02102086549
cayirova::sekerpinar_deprem_konutlari_5,1,52777.78,44790.17123888305,-7987.60876111695
izmit::inci_sitesi,1,40344.83,32409.514558683222,-7935.3154413167795
golcuk::degirmendere_modern,2,47241.375,39327.22301263652,-7914.1519873634825
basiskele::villa_liva,2,50576.925,42676.908236884075,-7900.016763115931
kartepe::guldeste_sitesi_7,1,41346.15,33493.154794625516,-7852.9952053744855
izmit::erenler_cedit,4,45101.475,37273.2646978736,-7828.210302126401
basiskele::parla_100_yil,3,49074.073333333334,41295.06711185851,-7779.0062214748295
gebze::huzurkent,1,55555.56,47822.61310324694,-7732.946896753056
basiskele::zeray_korupark,6,49349.613333333335,41675.24994302067,-7674.36339031266
izmit::aslantas_plus,1,55128.21,47544.56521128142,-7583.644788718579
izmit::sehir_h_karsisi,1,46666.67,39108.55021087376,-7558.119789126242
kartepe::zeray_forum_anatolia,1,40357.14,32860.47031042746,-7496.66968957254
izmit::alikahya_ve_dumlupinar_sinirinda,1,59090.91,51669.665015912804,-7421.2449840872
gebze::mutlukent_emlak_bank,1,54583.33,47209.34975478958,-7373.9802452104195
izmit::asayra_dan_bayindirlik_kalici,1,45500.0,38143.48293469748,-7356.51706530252
basiskele::yagmurkent,1,57692.31,50422.27235980661,-7270.03764019339
darica::fsm_cad_uzeri,2,51808.71,44598.6642776653,-7210.045722334693
cayirova::toki_bloklari,2,53849.899999999994,46642.682577071246,-7207.217422928752
darica::ful_deniz_manzarali,1,62818.18,55667.67608703785,-7150.503912962151
izmit::cepni_corner_park,1,49500.0,42430.80282862838,-7069.197171371619
golcuk::orcun_manzara,1,39666.67,32607.30421597508,-7059.365784024918
derince::kalici_konutlar,2,46065.215,39040.907374841845,-7024.307625158155
gebze::imza_residence_2,3,62954.54666666667,55972.3833516633,-6982.163315003362
izmit::cinar_vadisi_konaklari,1,45833.33,38864.78391693192,-6968.546083068082
izmit::gundogduda,1,47142.86,40190.09154966785,-6952.768450332151
darica::florya,1,66666.67,59714.51671276933,-6952.153287230671
izmit::fnd_smart_side_2,1,52307.69,45359.39396328826,-6948.296036711741
izmit::bagcesme_konaklari,1,60833.33,53906.758001057926,-6926.571998942076
golcuk::degirmendere_de_deniz_manzarali_havuzlu,1,46666.67,39753.73583191246,-6912.934168087537
korfez::sumerbanklar,1,35217.39,28306.234028562292,-6911.155971437707
basiskele::kolayli_kullar,1,48333.33,41469.804033469925,-6863.525966530076
kartepe::pakmaya_deprem,1,45500.0,38641.326241431416,-6858.673758568584
golcuk::sirinkent_kalici_konutlari_19_ada,1,38333.33,31528.301460244384,-6805.028539755618
gebze::koza_kent,1,57446.81,50654.78950667019,-6792.020493329808
kartepe::beykent_konaklari,1,43548.39,36782.24437605697,-6766.145623943026
izmit::venedik,1,51428.57,44663.43363099826,-6765.136369001739
korfez::duru,1,44723.62,38024.90123249625,-6698.718767503749
golcuk::rakicioglu_sitesi_2,3,35334.920000000006,28645.990991087834,-6688.929008912165
darica::tuzla_caddesi_uzeri,1,49994.29,43339.002918582424,-6655.287081417577
basiskele::manar_yuvacik_2,1,44636.02,38006.81989057174,-6629.200109428253
izmit::sehir_hastanesine_yakin,1,45333.33,38761.64926897526,-6571.680731024739
basiskele::garden,1,40882.35,34337.081299725,-6545.268700274995
darica::cami_mahallesi_butik,2,61188.965,54669.10542049928,-6519.859579500717
izmit::innovia_terrace,3,44831.38333333333,38347.182281215486,-6484.201052117848
gebze::damla,1,43750.0,37271.82604108684,-6478.173958913161
izmit::yelkent_alfa,3,69689.15666666666,63225.061152767834,-6464.095513898828
korfez::pektimpark,1,58500.0,52068.162682238486,-6431.837317761514
basiskele::kolayli_karsiyaka,1,42424.24,36006.488208842384,-6417.751791157614
izmit::plajyolu_avangard,1,62416.67,56001.21132296107,-6415.458677038929
izmit::kurucesme_doktorlar,1,47368.42,41013.61523368597,-6354.804766314031
basiskele::yuz_yapi_dan_deniz_ve_vadi,1,43421.05,37068.1558047728,-6352.8941952272
kartepe::zaferan,3,52711.48,46364.68132903561,-6346.798670964388
izmit::gundogdu_dorukkent1,1,43200.0,36896.2070098578,-6303.792990142203
derince::emniyetciler,1,33478.26,27179.509219031155,-6298.750780968847
darica::net_den,3,65239.47666666666,58942.05172742493,-6297.4249392417405
kartepe::kartepe_ataevler_hursoy_city,1,37307.69,31015.471632204455,-6292.218367795547
izmit::izmit_kavanium_sit,1,55486.11,49209.857151977965,-6276.252848022035
golcuk::topcular_mh_ronesans,1,48076.92,41803.584660251814,-6273.335339748184
basiskele::dlux,1,43225.81,36974.35162569951,-6251.458374300484
golcuk::tanyildizdan_golcuk_elit_park,1,44800.0,38580.44898883266,-6219.551011167343
izmit::ozum,2,60978.71,54788.589575622114,-6190.120424377888
basiskele::bahcecik_kalici_konutlar,1,35000.0,28828.528664903206,-6171.471335096794
derince::bariskent,3,47597.12333333333,41441.98690624281,-6155.136427090522
korfez::emek_emlak_tan_ilimtepe_belediye,1,29629.63,23476.472544622076,-6153.157455377925
golcuk::ciftlik_mahallesi_nde,1,46500.0,40353.25264434899,-6146.747355651009
derince::yesilvadi,2,43839.285,37741.8742792993,-6097.410720700696
golcuk::tasdan_premium_city,2,50333.335,44250.04040196148,-6083.294598038523
kartepe::atakent_evleri_152_ada,3,40550.723333333335,34469.58176736147,-6081.14156597186
gebze::mabeyn,3,53159.333333333336,47093.05974595103,-6066.273587382299
basiskele::loca_torunoglu,1,45588.24,39522.705567642406,-6065.534432357592
korfez::emlak_korfez_kent_sitesi_3,2,58489.009999999995,52446.668429347344,-6042.341570652654
cayirova::ulfet,1,42307.69,36296.38943956584,-6011.30056043416
golcuk::elit_park,2,45825.06,39824.57752098371,-6000.482479016289
gebze::aden_park,1,40566.04,34569.584271253996,-5996.455728746005
derince::ozgurler,1,35000.0,29074.053856479477,-5925.946143520523
kartepe::ekomax_dan_kartpe_fsm_mah_havzlu_asanslu,1,46428.57,40547.27146226879,-5881.298537731207
cayirova::cayirova_kent,1,57058.82,51280.532312791795,-5778.287687208205
darica::tuzla_caddesi_uzeri_butik,1,59913.04,54134.87881197265,-5778.1611880273485
basiskele::yuvacik_eksioglu_metsan,1,54597.7,48878.466136909236,-5719.233863090762
kartepe::pasa_park_evleri_13,2,42766.455,37068.41961570142,-5698.035384298575
basiskele::egimsiz,2,55861.245,50169.25080251074,-5691.994197489261
cayirova::parkova,2,55763.89,50076.83401651132,-5687.055983488681
basiskele::havuzlu,1,55625.0,49959.3752360146,-5665.624763985397
korfez::korfez_belediyesi_ilimtepe_kalici_konutlari_4,1,29655.17,24007.90213921416,-5647.26786078584
darica::kiana,1,42484.85,36849.6588542728,-5635.1911457272
basiskele::asrin,3,43359.79,37732.95063210962,-5626.839367890381
gebze::tatlikuyu_da_vadi,1,62068.97,56449.65279984241,-5619.317200157588
derince::yesilyonca,1,37083.33,31539.128970498376,-5544.201029501626
cayirova::mopas_bahce_evler,13,64845.41846153846,59313.926816696534,-5531.491644841933
basiskele::rozna,1,48588.79,43063.18254106467,-5525.60745893533
derince::toki_evleri,1,56910.57,51422.63276158937,-5487.937238410632
cayirova::eng_park_esdiva,1,51538.46,46055.806307868115,-5482.653692131884
darica::belediye_ve_millet_bahcesine_yurume_mesafesinde,1,65263.16,59784.56573314586,-5478.594266854147
cayirova::toki_evleri,1,46315.79,40839.1206440377,-5476.669355962302
basiskele::royal_life,3,50745.386666666665,45304.47365286228,-5440.913013804384
gebze::cinar,1,66666.67,61240.9220242383,-5425.747975761697
golcuk::cati_dubleks_havuzlu,1,43809.52,38390.70719454762,-5418.812805452377
izmit::zeray_dora_hill,8,60618.04625,55209.96735430717,-5408.078895692829
kartepe::kartepe_ertugrulgazi_havz_hmm_saunli,1,45000.0,39614.36992197419,-5385.63007802581
darica::net_den_fevzi_cakmak_butik,1,68444.44,63068.10902088523,-5376.330979114769
basiskele::yesilyurt_mah_durupark,1,48058.25,42695.42003317069,-5362.829966829311
derince::metalis,1,37500.0,32147.677077666704,-5352.322922333296
golcuk::donanma_olkar_vadi,1,32727.27,27376.0102181855,-5351.2597818145005
basiskele::panoramakent_2,2,46385.35,41051.45374522347,-5333.896254776526
izmit::fnd_smart_side,1,51666.67,46337.38406221546,-5329.285937784538
kartepe::yatirimlik_kiracili,1,40500.0,35174.01947368708,-5325.9805263129165
golcuk::dan,1,64375.0,59061.97823553977,-5313.021764460231
basiskele::teras_marmara,4,44314.6625,39007.459743504296,-5307.202756495701
derince::cenedag,1,50000.0,44701.19336336361,-5298.806636636393
darica::bayramoglu_2021_yapimi,1,49375.0,44083.29943497952,-5291.700565020481
basiskele::lotus,2,53273.81,48064.44628951492,-5209.363710485082
korfez::emlak_korfezkent_3_etap_1924,1,55612.24,50422.48175962255,-5189.75824037745
gebze::gavize_park,4,65612.09,60434.26862076019,-5177.821379239811
darica::erguvan,3,57394.636666666665,52275.05381177272,-5119.5828548939535
izmit::kavanium_evleri_815_ada,1,49679.49,44606.214286018156,-5073.275713981842
izmit::degirmen,1,53461.54,48392.0196920779,-5069.520307922103
gebze::imza,2,65623.53,60561.63800220913,-5061.89199779087
korfez::herekenin_en_dolu,1,45454.55,40396.94129452429,-5057.608705475715
basiskele::panoramakent_4,3,51607.69,46552.307055881975,-5055.382944118023
darica::nenehatun_butik,1,51629.63,46596.81399826592,-5032.816001734078
kartepe::masal,1,48800.0,43772.97189618929,-5027.028103810713
kartepe::zeray_esil_kartepe,1,49565.22,44557.40347438834,-5007.816525611663
izmit::kartanesi,1,39909.09,34920.23236942873,-4988.857630571263
kartepe::gokbal_sirius,1,48222.22,43246.67833213895,-4975.541667861049
cayirova::cayirova_cagdaskent_park,1,42592.59,37642.24843270929,-4950.341567290707
golcuk::emek,1,27314.81,22372.599151263286,-4942.210848736715
izmit::cukurbag_mah_guneskent,1,31818.18,26892.366867585384,-4925.813132414616
izmit::gulen,1,45833.33,40915.105995757935,-4918.224004242067
basiskele::basiskele_vadi,1,41842.11,36955.025385781904,-4887.084614218096
gebze::boran_bloklari,3,50695.68333333333,45822.61321575796,-4873.070117575376
golcuk::toki_konutlari,1,31666.67,26795.973519037725,-4870.696480962273
basiskele::bahama_insaat,1,48913.04,44055.88878923328,-4857.151210766722
kartepe::sarimese_konaklari,5,44580.364,39723.89262748891,-4856.4713725110905
darica::uygun_fevzi_c_farabi_h_yani,1,68444.44,63618.28745456334,-4826.152545436664
cayirova::akse,1,55000.0,50219.47142603591,-4780.528573964089
kartepe::effect_kartepe,2,52536.78,47787.849109941904,-4748.9308900580945
izmit::selale,1,48484.85,43767.14979852614,-4717.700201473861
basiskele::altinkent_kalici_konutlari_7_ada,1,34782.61,30074.653453429415,-4707.9565465705855
korfez::emlak_korfez_kent_3,8,58370.0725,53673.040267068616,-4697.032232931387
korfez::yarimca,1,41739.13,37056.26169246732,-4682.868307532677
izmit::asayra_dan_yuvam_akarca,1,42692.31,38028.370893646956,-4663.939106353042
izmit::armonia,4,61051.265,56395.11655776522,-4656.148442234782
derince::derince_park,4,47634.957500000004,42982.145153644204,-4652.812346355793
basiskele::oluklu_life,4,40669.265,36038.63217370737,-4630.632826292633
izmit::vadikent,1,48823.53,44206.144437286646,-4617.385562713353
izmit::gun_kent,1,46862.5,42254.40138708629,-4608.098612913709
golcuk::sahan_torunogullari,2,45662.075,41071.49873218492,-4590.576267815082
izmit::kiyikent,1,33076.92,28521.01638618404,-4555.903613815957
izmit::invest_global_den_yesilova_alfa,1,69090.91,64539.151616527786,-4551.758383472217
izmit::sahibinden_havuz_ve_vadi,1,38888.89,34371.305910661285,-4517.584089338714
gebze::fatih_devlet_hastane_ve_medical_park,1,49212.6,44721.30510481893,-4491.294895181069
izmit::erenkaya_park,2,50283.25,45806.94492293121,-4476.305077068791
golcuk::golcuk_mah_faralya,1,41176.47,36705.724888842175,-4470.745111157827
derince::begonvil_konaklari,1,37631.58,33203.01612036356,-4428.563879636444
korfez::lilyum,1,36400.0,32000.869127009762,-4399.130872990238
izmit::yesilova_anaket,1,41212.12,36826.73338036053,-4385.386619639474
izmit::sehir_hastanesi_karsisi_sarkent,1,41818.18,37461.893327336846,-4356.286672663155
izmit::deniz_manzarali,1,39400.0,35047.22050907431,-4352.779490925692
gebze::ruzgar,2,52786.095,48442.584067038944,-4343.5109329610605
kartepe::remax_myra_dan_kartepe_fsm_de,1,44827.59,40491.37667670677,-4336.213323293225
basiskele::kullar_yakacik_ta_kacirilmayacak_butik,1,44285.71,39961.32861623878,-4324.381383761218
gebze::mega_kent,1,46969.7,42672.228471989394,-4297.471528010603
izmit::uygun,1,38716.81,34419.850662360404,-4296.959337639593
golcuk::supark_royal,1,48181.82,43914.33731572224,-4267.482684277762
izmit::plajyolu,1,38461.54,34195.01956526557,-4266.520434734433
golcuk::ayse_torunogullari,1,39285.71,35033.79154341643,-4251.918456583568
darica::obitas_sahil,2,68333.33499999999,64120.30655980417,-4213.028440195823
gebze::gold_life,1,61844.66,57660.6932510148,-4183.9667489852
izmit::efdal_mai,4,44123.655,39942.891192637006,-4180.763807362997
darica::kevser_sitesi_5,1,46941.18,42767.30064063681,-4173.879359363193
darica::sinirsiz_kredili_bayramoglu_mevki,1,60421.05,56249.39764247025,-4171.652357529754
izmit::concept_yahyakaptan,1,46285.71,42124.04053813239,-4161.669461867612
derince::derince_kaskal_konum,1,35000.0,30854.313857791087,-4145.686142208913
korfez::cizgi_emlaktan_stratus,1,80500.0,76359.31774216167,-4140.682257838329
darica::ataturk_caddesi_yakini,1,53192.0,49077.75977534284,-4114.240224657158
kartepe::marmara_34,3,49279.55333333334,45209.0280964048,-4070.525236928537
basiskele::basiskele_de_butik,1,41903.23,37834.44792970855,-4068.782070291454
gebze::akasya,1,46800.0,42736.681197422215,-4063.3188025777854
izmit::bagtepe,1,55625.0,51582.09922068477,-4042.900779315227
izmit::ara,1,46315.79,42274.0773192446,-4041.7126807554014
izmit::terrace_yahyakaptan_2,1,54285.71,50305.967036742855,-3979.742963257144
