site_inside,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Belirtilmemiş,2,0.23466708614015522,0.23466708614015522,5764.12345753378,5764.12345753378,28120.75,33884.87345753378
,30,0.15940306343277222,0.14879746312375602,8335.499160592623,6879.645754489542,49576.808666666664,45278.56685025771
Evet,3565,0.1141829653509019,0.08968518003544614,5048.278488474642,3744.4451707913977,44430.3218681627,43568.95727502364
Hayır,10766,0.10612611817965839,0.07975986946496118,4196.723244191924,3134.439825151898,41138.58865038083,40843.694452601216
