county,n_tests,mean_abs_diff_tl_m2,mean_abs_diff_pct,pass_rate
Başiskele,8,4695.8005478720015,0.14121268495979733,0.875
Gölcük,8,5645.0222443655675,0.19603237546211605,0.875
Karamürsel,8,2.5229398656458326e+19,0.038186704792958694,0.625
İzmit,8,5941.81458332516,0.18252579355975654,0.75
