model_scope,feature,importance,rank
random_forest,num__attr_total_quality_score,0.12751559334233395,1
random_forest,num__attr_effect_building_age_bucket,0.05042613789528996,2
extra_trees,num__attr_total_quality_score,0.04510474282528063,3
extra_trees,num__attr_effect_building_age_bucket,0.030506630709003366,4
random_forest,num__attr_m2_per_room,0.02079726590445704,5
extra_trees,num__attr_m2_per_room,0.010607902008999557,6
random_forest,num__attr_effect_elevator,0.009264067828331205,7
extra_trees,num__attr_effect_elevator,0.009142808155274016,8
random_forest,num__attr_quality_x_location_baseline,0.008468980627329717,9
extra_trees,num__attr_building_age_score,0.008389591049281248,10
random_forest,num__attr_quality_x_county_income,0.007084362710112413,11
random_forest,num__attr_net_gross_ratio,0.006171547529578517,12
random_forest,num__attr_quality_x_demo_income,0.006105496958785442,13
extra_trees,num__attr_compactness_score,0.005725120343613697,14
random_forest,num__attr_quality_x_district_median,0.005556779636698766,15
random_forest,num__detail_effect_inside_x_attr_quality,0.005532164120819327,16
random_forest,num__detail_effect_total_x_attr_quality,0.005238014889452537,17
extra_trees,num__attr_effect_total_quality_bucket,0.005104245628661847,18
extra_trees,num__attr_compact_home_x_quality,0.004878386783456287,19
extra_trees,num__attr_is_old_building,0.004857758428394055,20
extra_trees,num__attr_has_elevator,0.004603896246405978,21
random_forest,num__attr_building_age_inverse,0.004571055335851233,22
extra_trees,num__detail_effect_total_x_attr_quality,0.00446672632216971,23
extra_trees,num__detail_effect_inside_x_attr_quality,0.004159161154831368,24
extra_trees,num__attr_building_age_inverse,0.0038014049110484545,25
extra_trees,num__attr_net_gross_ratio,0.003782768839863793,26
extra_trees,num__attr_floor_ratio,0.003512756704345453,27
extra_trees,num__attr_quality_x_location_baseline,0.003488448778927773,28
random_forest,num__detail_effect_outside_x_attr_quality,0.0032622583041571175,29
extra_trees,num__detail_effect_outside_x_attr_quality,0.003212349865763112,30
random_forest,num__attr_building_age_score,0.0031499888562495576,31
random_forest,num__attr_floor_ratio,0.0030305404212383783,32
extra_trees,num__attr_old_building_x_no_elevator,0.0027405418257837643,33
random_forest,num__attr_effect_total_quality_bucket,0.002466467605010136,34
extra_trees,num__attr_is_middle_floor,0.0023974508152197734,35
extra_trees,num__attr_is_mid_age_building,0.0023441031040647544,36
extra_trees,num__attr_floor_quality_score,0.0023396970471719672,37
extra_trees,num__attr_quality_x_county_income,0.0023236812555879056,38
extra_trees,num__attr_large_home_x_quality,0.0022824839584481326,39
extra_trees,num__attr_amenity_score,0.0022598380500772164,40
extra_trees,num__attr_quality_x_demo_income,0.002235297792771645,41
extra_trees,num__attr_is_new_building,0.002151119996229818,42
random_forest,num__attr_effect_site_inside,0.0019555927593259276,43
extra_trees,num__attr_is_ground_or_below,0.0018489086720844708,44
random_forest,num__attr_amenity_score,0.0018420043006993814,45
extra_trees,num__attr_net_gross_good,0.0017910040704737402,46
extra_trees,num__attr_quality_x_district_median,0.0017406231815547705,47
random_forest,num__attr_large_home_x_quality,0.0014680621256451323,48
extra_trees,num__attr_is_young_building,0.0013835589081684532,49
extra_trees,num__attr_effect_site_inside,0.001380492099716791,50
extra_trees,num__attr_heating_quality_score,0.001380194724574066,51
random_forest,num__attr_compact_home_x_quality,0.0013321272648431548,52
random_forest,num__attr_floor_quality_score,0.0012965881217693917,53
random_forest,num__attr_heating_quality_score,0.0011476053522326505,54
extra_trees,num__attr_net_gross_bad,0.001106775519317613,55
random_forest,num__attr_old_building_x_no_elevator,0.0010165537971902456,56
random_forest,num__attr_effect_parking,0.000978019067132703,57
extra_trees,num__attr_new_building_x_site_inside,0.000960181571122471,58
extra_trees,num__attr_is_top_floor,0.0009225766735554076,59
extra_trees,num__attr_effect_parking,0.0008387967633986705,60
random_forest,num__attr_compactness_score,0.0007807397579956264,61
extra_trees,num__attr_has_parking,0.0007191657194127311,62
random_forest,num__attr_effect_heating_quality_bucket,0.0006717223141410118,63
extra_trees,num__attr_county_new_building_premium,0.0006032857481788071,64
extra_trees,num__attr_is_site_inside,0.0005553282483244591,65
extra_trees,num__attr_effect_heating_quality_bucket,0.0005226470802272634,66
extra_trees,num__attr_has_balcony,0.0005058369327408843,67
extra_trees,num__attr_county_high_quality_premium,0.0004739814662083849,68
extra_trees,num__attr_county_elevator_premium,0.0004660705591038171,69
random_forest,num__attr_is_middle_floor,0.00046412634543152695,70
