rows,r2,log_r2,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,model
14363,0.7120081361743249,0.7193904007636074,0.11134924305251524,0.08248669800704952,4531.344032445782,3286.18498953362,extra_trees
14363,0.7061561789384708,0.7177379840313574,0.11446119355522295,0.08893322189640122,4692.92646613293,3576.3965584468096,ridge
14363,0.6934355681399813,0.7001047143337696,0.11610647911241795,0.08659950057519705,4717.365093759452,3450.8357161780077,random_forest
14363,0.6818427314472377,0.6928508377688611,0.12002713340160132,0.09349930829272225,4901.405920407603,3733.8332530978587,gradient_boosting
