segment,rows,r2,log_r2,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,model
mainstream_home,7785,0.6778531076106482,0.6761305401938926,0.09828773603746381,0.07214587813525893,4193.590891034631,3006.078496122049,extra_trees
mainstream_home,7785,0.6765960060138114,0.6792795871405611,0.100147238455152,0.07671274388163199,4310.168639900955,3245.0081294538395,ridge
mainstream_home,7785,0.6595279447462099,0.6569435992461821,0.1016289170230381,0.07297692361149427,4335.694528374104,3143.470690352544,random_forest
mainstream_home,7785,0.6584056860628963,0.66122441607056,0.10310160027836046,0.07833505337505335,4431.159190900218,3309.436917987485,gradient_boosting
