raw_name,proposed_canonical_id,reason,frequency,mean_residual,needs_manual_review,mean_price,median_price
Ulaş Sitesi,ulas,low_freq_kept_separate_review,2,,True,,
Aydınlar Sitesi,aydinlar,low_freq_kept_separate_review,1,,True,,
mefa emaktan korfez kent,mefa_emaktan_korfez_kent,low_freq_kept_separate_review,1,,True,,
korfez kent,korfez_kent,low_freq_kept_separate_review,1,,True,,
Schneider Şahin Sitesi,schneider_sahin,low_freq_kept_separate_review,2,,True,,
Yakınca Sitesi,yakinca,low_freq_kept_separate_review,1,,True,,
Schneider Şahin Sitesi,schneider_sahin,low_freq_kept_separate_review,2,,True,,
emek emlak'tan ilimtepe belediye evleri,emek_emlak_tan_ilimtepe_belediye,low_freq_kept_separate_review,1,,True,,
Sahil Kent Sitesi,sahil_kent,low_freq_kept_separate_review,1,,True,,
vizyon park,vizyon_park,low_freq_kept_separate_review,1,,True,,
Körfez Belediyesi İlimtepe Belediye Evleri,korfez_belediyesi_ilimtepe_belediye,low_freq_kept_separate_review,1,,True,,
Lilyum Sitesi,lilyum,low_freq_kept_separate_review,1,,True,,
Ulaş Sitesi,ulas,low_freq_kept_separate_review,2,,True,,
Körfez Kalıcı Konutları,korfez_kalici,low_freq_kept_separate_review,2,,True,,
Kavanium Körfez Sitesi 1203 Ada 16 Parsel,kavanium_korfez_sitesi_1203_ada_16,low_freq_kept_separate_review,2,,True,,
Emlak Konut Körfez Kent Sitesi 1. Etap,emlak_korfez_kent_sitesi_1,low_freq_kept_separate_review,2,,True,,
Allak Sitesi,allak,low_freq_kept_separate_review,1,,True,,
Petkim Evleri Sitesi,petkim,low_freq_kept_separate_review,1,,True,,
Beşballı Sitesi,besballi,low_freq_kept_separate_review,1,,True,,
Adem Uslu Evyap Sitesi,adem_uslu_evyap,low_freq_kept_separate_review,1,,True,,
Şehr-i Seyir Konakları,sehr_i_seyir_konaklari,low_freq_kept_separate_review,2,,True,,
Pektimpark Sitesi,pektimpark,low_freq_kept_separate_review,1,,True,,
Emlak Konut - Körfezkent 3. Etap 1924. Ada,emlak_korfezkent_3_etap_1924,low_freq_kept_separate_review,1,,True,,
90 Evler Sitesi,90_evler,low_freq_kept_separate_review,1,,True,,
Emlak Konut Körfez Kent Sitesi 3. Etap,emlak_korfez_kent_sitesi_3,low_freq_kept_separate_review,2,,True,,
deniz ve vadi,deniz_ve_vadi,low_freq_kept_separate_review,1,,True,,
gaziler'de park,gaziler_de_park,low_freq_kept_separate_review,1,,True,,
Trend Evleri,trend,low_freq_kept_separate_review,2,,True,,
Yıldız Park Evleri,yildiz_park,low_freq_kept_separate_review,2,,True,,
Soylukent Sitesi,soylukent,low_freq_kept_separate_review,2,,True,,
guzeller dr.sadik ahmet park,guzeller_dr_sadik_ahmet_park,low_freq_kept_separate_review,1,,True,,
gebze baris kent,gebze_baris_kent,low_freq_kept_separate_review,1,,True,,
Soylukent Sitesi,soylukent,low_freq_kept_separate_review,2,,True,,
Mavi Bloklar,mavi_bloklar,low_freq_kept_separate_review,1,,True,,
Trend Evleri,trend,low_freq_kept_separate_review,2,,True,,
gebze baris mahallesi vadi,gebze_baris_mahallesi_vadi,low_freq_kept_separate_review,1,,True,,
Mollaoğlu Toplu Konutları,mollaoglu_toplu,low_freq_kept_separate_review,1,,True,,
Hisar Evleri,hisar,low_freq_kept_separate_review,2,,True,,
gebze baris mahallesi muhtesem deniz manzarali site,gebze_baris_mahallesi_muhtesem_deniz_manzarali,low_freq_kept_separate_review,1,,True,,
sinirsiz kredi site,sinirsiz_kredi,low_freq_kept_separate_review,1,,True,,
baris mah site,baris,low_freq_kept_separate_review,1,,True,,
acil135m2 kent,acil135m2_kent,low_freq_kept_separate_review,1,,True,,
enbirden satilik butik site,enbirden_butik,low_freq_kept_separate_review,1,,True,,
Nur Sitesi,nur,low_freq_kept_separate_review,1,,True,,
Gebze Park Evleri,gebze_park,low_freq_kept_separate_review,1,,True,,
Aden Park Evleri,aden_park,low_freq_kept_separate_review,1,,True,,
Kontakt City,kontakt_city,low_freq_kept_separate_review,2,,True,,
Damla Sitesi,damla,low_freq_kept_separate_review,1,,True,,
Kontakt City,kontakt_city,low_freq_kept_separate_review,2,,True,,
gebze besevlerde site,gebze_besevlerde,low_freq_kept_separate_review,1,,True,,
emlak konutlari,emlak,low_freq_kept_separate_review,2,,True,,
Emlak Konut,emlak,low_freq_kept_separate_review,2,,True,,
Emlak Konut - Gebze 2. Etap 5784 Ada,emlak_gebze_2_etap_5784,low_freq_kept_separate_review,2,,True,,
gebze tatlikuyu vadi,gebze_tatlikuyu_vadi,low_freq_kept_separate_review,2,,True,,
İşkar Şelale Evleri,iskar_selale,low_freq_kept_separate_review,2,,True,,
Gebze Kirazpınar Emlak Konutları 3. Etap,gebze_kirazpinar_emlak_konutlari_3,low_freq_kept_separate_review,2,,True,,
Gebze Emlak Konutları 2. Etap,gebze_emlak_konutlari_2,low_freq_kept_separate_review,2,,True,,
Akasya Konutları,akasya,low_freq_kept_separate_review,1,,True,,
Gökkuşağı Evleri,gokkusagi,low_freq_kept_separate_review,1,,True,,
Gebze Emlak Konutları 2. Etap,gebze_emlak_konutlari_2,low_freq_kept_separate_review,2,,True,,
Öz Ve Kurt Alyans Sitesi,oz_ve_kurt_alyans,low_freq_kept_separate_review,1,,True,,
Emlak Konut - Gebze 2. Etap 5784 Ada,emlak_gebze_2_etap_5784,low_freq_kept_separate_review,2,,True,,
Denizkent Sitesi,denizkent,low_freq_kept_separate_review,2,,True,,
evime uygun site,evime_uygun,low_freq_kept_separate_review,1,,True,,
Sunalı Evler Sitesi,sunali_evler,low_freq_kept_separate_review,2,,True,,
Safirpark Sitesi,safirpark,low_freq_kept_separate_review,1,,True,,
Zümrüt Evler Sitesi,zumrut_evler,low_freq_kept_separate_review,2,,True,,
Gebze Kirazpınar Konutları,gebze_kirazpinar,low_freq_kept_separate_review,2,,True,,
İşkar Şelale Evleri,iskar_selale,low_freq_kept_separate_review,2,,True,,
Sunalı Evler Sitesi,sunali_evler,low_freq_kept_separate_review,2,,True,,
Denizkent Sitesi,denizkent,low_freq_kept_separate_review,2,,True,,
Emlak Konutları Gebze 1. Etap,emlak_konutlari_gebze_1,low_freq_kept_separate_review,1,,True,,
Gebze Kirazpınar Emlak Konutları 3. Etap,gebze_kirazpinar_emlak_konutlari_3,low_freq_kept_separate_review,2,,True,,
Güzel Koru Sitesi,koru,low_freq_kept_separate_review,2,,True,,
Güzel Koru Sitesi,zeray_korupark,near_dict_not_merged_conservative,2,,True,,
Koza Kent Sitesi,koza_kent,low_freq_kept_separate_review,1,,True,,
acill gebze akse konaklari sitesi,acill_gebze_akse_konaklari,low_freq_kept_separate_review,1,,True,,
istasyon mh. butik site,istasyon_mh_butik,low_freq_kept_separate_review,1,,True,,
gebze eskihisar mah. park,gebze_eskihisar_mah_park,low_freq_kept_separate_review,1,,True,,
guzel koru sitesi,koru,low_freq_kept_separate_review,2,,True,,
guzel koru sitesi,zeray_korupark,near_dict_not_merged_conservative,2,,True,,
gebze yeni toki konutlari,gebze_toki,low_freq_kept_separate_review,1,,True,,
Gebze Kirazpınar Konutları,gebze_kirazpinar,low_freq_kept_separate_review,2,,True,,
Kocaeli Gebze Kirazpınar 2. Ve 3. Etap Toplu Konutları,gebze_kirazpinar_2_ve_3_etap,low_freq_kept_separate_review,1,,True,,
Arı Konak Siteleri,ari_konak_siteleri,low_freq_kept_separate_review,2,,True,,
Meltem Sitesi,meltem,low_freq_kept_separate_review,2,,True,,
gebze tatlikuyu deniz ve vadi,gebze_tatlikuyu_deniz_ve_vadi,low_freq_kept_separate_review,1,,True,,
Balaban Sitesi,balaban,low_freq_kept_separate_review,2,,True,,
gebze tatlikuyu vadi,gebze_tatlikuyu_vadi,low_freq_kept_separate_review,2,,True,,
Rüzgar Sitesi,ruzgar,low_freq_kept_separate_review,2,,True,,
gebze yenikent yesilkent sitesi,gebze_yenikent_yesilkent,low_freq_kept_separate_review,1,,True,,
Sarkuysan Sitesi,sarkuysan,low_freq_kept_separate_review,1,,True,,
Mega Kent Sitesi,mega_kent,low_freq_kept_separate_review,1,,True,,
2. Cam Elyaf Blokları,2_cam_elyaf_bloklari,low_freq_kept_separate_review,1,,True,,
Rüzgar Sitesi,ruzgar,low_freq_kept_separate_review,2,,True,,
fatih devlet hastane ve medical park,fatih_devlet_hastane_ve_medical_park,low_freq_kept_separate_review,1,,True,,
200m2 genis ve ferah vadi,genis_ve_ferah_vadi,low_freq_kept_separate_review,1,,True,,
Akarsu Sitesi,akarsu,low_freq_kept_separate_review,1,,True,,
Hünkar Evleri,hunkar,low_freq_kept_separate_review,1,,True,,
erengul sitesi,erengul,low_freq_kept_separate_review,1,,True,,
Match Colors Sitesi,match_colors,low_freq_kept_separate_review,2,,True,,
Okyanus Sitesi,okyanus,low_freq_kept_separate_review,1,,True,,
net'den gebze carsi tatlikuyuda kacmaz firsat site,net_den_gebze_carsi_tatlikuyuda_kacmaz,low_freq_kept_separate_review,1,,True,,
Güneş Sitesi,gunes,low_freq_kept_separate_review,2,,True,,
Güneş Sitesi,zeray_gunesi,near_dict_not_merged_conservative,2,,True,,
Ardışen Sitesi,ardisen,low_freq_kept_separate_review,1,,True,,
mutlukent emlak bank konutlari,mutlukent_emlak_bank,low_freq_kept_separate_review,1,,True,,
gebze tatlikuyu'da vadi,gebze_tatlikuyu_da_vadi,low_freq_kept_separate_review,1,,True,,
Beytepe My Residence,beytepe_my,low_freq_kept_separate_review,2,,True,,
Mavigöl Sitesi,mavigol,low_freq_kept_separate_review,1,,True,,
sener gyd'den site,sener_gyd_den,low_freq_kept_separate_review,1,,True,,
Pınar Sitesi,pinar,low_freq_kept_separate_review,2,,True,,
Çınar Evler Sitesi,cinar_evler,low_freq_kept_separate_review,1,,True,,
Güneş Sitesi,gunes,low_freq_kept_separate_review,2,,True,,
Güneş Sitesi,zeray_gunesi,near_dict_not_merged_conservative,2,,True,,
Arı Konak Siteleri,ari_konak_siteleri,low_freq_kept_separate_review,2,,True,,
İmza Residence,imza,low_freq_kept_separate_review,2,,True,,
Boğaziçi Evleri,bogazici,low_freq_kept_separate_review,1,,True,,
tatlikuyu vadi,tatlikuyu_vadi,low_freq_kept_separate_review,2,,True,,
Match Colors Sitesi,match_colors,low_freq_kept_separate_review,2,,True,,
tatlikuyu vadi,tatlikuyu_vadi,low_freq_kept_separate_review,2,,True,,
İmza Residence,imza,low_freq_kept_separate_review,2,,True,,
Seher Yeli Sitesi,seher_yeli,low_freq_kept_separate_review,1,,True,,
tatlikuyu'da vadi,tatlikuyu_da_vadi,low_freq_kept_separate_review,1,,True,,
Gold Life,gold_life,low_freq_kept_separate_review,1,,True,,
Gül Sitesi,gul,low_freq_kept_separate_review,1,,True,,
Zambak Sitesi,zambak,low_freq_kept_separate_review,1,,True,,
Vefa Sitesi,vefa,low_freq_kept_separate_review,2,,True,,
Beytepe My Residence,beytepe_my,low_freq_kept_separate_review,2,,True,,
Güzelkent Sitesi,guzelkent,low_freq_kept_separate_review,1,,True,,
Huzurkent Sitesi,huzurkent,low_freq_kept_separate_review,1,,True,,
Mutlukent Mavi Bloklar Sitesi,mutlukent_mavi_bloklar,low_freq_kept_separate_review,1,,True,,
Arı Konak Sitesi,ari_konak,low_freq_kept_separate_review,1,,True,,
tarcanlar dan gebze tatlikuyuda vadi,tarcanlar_dan_gebze_tatlikuyuda_vadi,low_freq_kept_separate_review,1,,True,,
Özlem Evler,ozlem_evler,low_freq_kept_separate_review,1,,True,,
Yıldız Park Evleri,yildiz_park,low_freq_kept_separate_review,2,,True,,
mutlukent mh. gol sit,mutlukent_mh_gol,low_freq_kept_separate_review,1,,True,,
Demiryolcular Sitesi,demiryolcular,low_freq_kept_separate_review,1,,True,,
TOKİ 20007 Konutları,toki_20007,low_freq_kept_separate_review,1,,True,,
Pasific Aura Sitesi,pasific_aura,low_freq_kept_separate_review,2,,True,,
Madenli Sitesi,madenli,low_freq_kept_separate_review,1,,True,,
gebze kent,gebze_kent,low_freq_kept_separate_review,1,,True,,
sekerpinar gocmen konutlari,sekerpinar_gocmen,low_freq_kept_separate_review,2,,True,,
Pasific Aura Sitesi,pasific_aura,low_freq_kept_separate_review,2,,True,,
White Life,white_life,low_freq_kept_separate_review,1,,True,,
Mercury City,mercury_city,low_freq_kept_separate_review,2,,True,,
alb konut akse life projesi,alb_akse_life,low_freq_kept_separate_review,2,,True,,
Damla Su Sitesi,damla_su,low_freq_kept_separate_review,1,,True,,
Çayırova TOKİ Konutları,cayirova_toki,low_freq_kept_separate_review,1,,True,,
Happy Town Plus,happy_town_plus,low_freq_kept_separate_review,2,,True,,
sekerpinar toki konutlari,sekerpinar_toki,low_freq_kept_separate_review,1,,True,,
TOKİ Şekerpınar Konutları,toki_sekerpinar,low_freq_kept_separate_review,1,,True,,
ENG Park Esdiva,eng_park_esdiva,low_freq_kept_separate_review,1,,True,,
Eng Yaşam Tepe Konutları,eng_yasam_tepe,low_freq_kept_separate_review,1,,True,,
Vizyon Sitesi,vizyon,low_freq_kept_separate_review,2,,True,,
ataturk mah.aksu yasam evleri,ataturk_mah_aksu_yasam,low_freq_kept_separate_review,1,,True,,
Şekerpınar Deprem Konutları 5,sekerpinar_deprem_konutlari_5,low_freq_kept_separate_review,1,,True,,
aksede site,aksede,low_freq_kept_separate_review,2,,True,,
Ankaryum Rezidans,ankaryum,low_freq_kept_separate_review,1,,True,,
Oğuzkaan Sitesi,oguzkaan,low_freq_kept_separate_review,1,,True,,
park panoramo residence,park_panoramo,low_freq_kept_separate_review,1,,True,,
Birr Şehir 1. Etap,birr_sehir_1,low_freq_kept_separate_review,2,,True,,
Happy Town 1,happy_town_1,low_freq_kept_separate_review,1,,True,,
Akse Evleri,akse,low_freq_kept_separate_review,1,,True,,
Eng Park,eng_park,low_freq_kept_separate_review,1,,True,,
Mercury City,mercury_city,low_freq_kept_separate_review,2,,True,,
firsat sekerpinar gocmen konutlari,sekerpinar_gocmen,low_freq_kept_separate_review,2,,True,,
alb konut akse life projesi,alb_akse_life,low_freq_kept_separate_review,2,,True,,
Çağdaşkent Konutları 2. Etap,cagdaskent_konutlari_2,low_freq_kept_separate_review,2,,True,,
Çağdaşkent 700. Ada,cagdaskent_700_ada,low_freq_kept_separate_review,2,,True,,
cayirova'da firsat dubleks site,cayirova_da_dubleks,low_freq_kept_separate_review,1,,True,,
cayirova cagdaskent park,cayirova_cagdaskent_park,low_freq_kept_separate_review,1,,True,,
TOKİ Blokları,toki_bloklari,low_freq_kept_separate_review,2,,True,,
ataturk mh..yeni hastane proje,ataturk_mh_yeni_hastane,low_freq_kept_separate_review,1,,True,,
Birr Şehir 3. Etap Sitesi,birr_sehir_3,low_freq_kept_separate_review,1,,True,,
aksede site,aksede,low_freq_kept_separate_review,2,,True,,
Emek TOKİ Konutları,emek_toki,low_freq_kept_separate_review,1,,True,,
Parkova Residence,parkova,low_freq_kept_separate_review,2,,True,,
Parkova Residence,parkova,low_freq_kept_separate_review,2,,True,,
Birr Şehir 1. Etap,birr_sehir_1,low_freq_kept_separate_review,2,,True,,
TOKİ Blokları,toki_bloklari,low_freq_kept_separate_review,2,,True,,
Çağdaşkent Konutları 2. Etap,cagdaskent_konutlari_2,low_freq_kept_separate_review,2,,True,,
Vizyon Sitesi,vizyon,low_freq_kept_separate_review,2,,True,,
Çağdaşkent 700. Ada,cagdaskent_700_ada,low_freq_kept_separate_review,2,,True,,
Happy Town Plus,happy_town_plus,low_freq_kept_separate_review,2,,True,,
Turanhan Sitesi S / 1 Blok83/1 Sokak No 18,turanhan_sitesi_s_1_blok83_1,low_freq_kept_separate_review,1,,True,,
Çağdaşkent 693. Ada,cagdaskent_693_ada,low_freq_kept_separate_review,1,,True,,
cayirova inonu selale park,cayirova_inonu_selale_park,low_freq_kept_separate_review,1,,True,,
royallife gayrimenkul'den kent,royallife_gayrimenkul_den_kent,low_freq_kept_separate_review,1,,True,,
cayirova fatih cad. kent,cayirova_fatih_cad_kent,low_freq_kept_separate_review,1,,True,,
veffa gayrimenkul inonu selale park,veffa_gayrimenkul_inonu_selale_park,low_freq_kept_separate_review,1,,True,,
cayirova selale park,cayirova_selale_park,low_freq_kept_separate_review,1,,True,,
Kafkas Sitesi,kafkas,low_freq_kept_separate_review,1,,True,,
cayirova yeni kent,cayirova_kent,low_freq_kept_separate_review,1,,True,,
kose basi guney cepe onu park,kose_basi_guney_cepe_onu_park,low_freq_kept_separate_review,1,,True,,
sekerpinar site,sekerpinar,low_freq_kept_separate_review,1,,True,,
sekerpinar doga evleri,sekerpinar_doga,low_freq_kept_separate_review,1,,True,,
inonu mahallesi hayme ana park,inonu_mahallesi_hayme_ana_park,low_freq_kept_separate_review,1,,True,,
cati dubleksi cayirova selale park,cati_dubleksi_cayirova_selale_park,low_freq_kept_separate_review,1,,True,,
tapu masrafsiz kent,tapu_masrafsiz_kent,low_freq_kept_separate_review,1,,True,,
cayirova ozgurluk m.h yeni kent,cayirova_ozgurluk_m_h_kent,low_freq_kept_separate_review,1,,True,,
darica merkez'de site,darica_merkez_de,low_freq_kept_separate_review,2,,True,,
belediye ve millet bahcesine yurume mesafesinde site,belediye_ve_millet_bahcesine_yurume_mesafesinde,low_freq_kept_separate_review,1,,True,,
Yıldız Evler Sitesi,yildiz_evler,low_freq_kept_separate_review,1,,True,,
Pırlanta Sitesi,pirlanta,low_freq_kept_separate_review,2,,True,,
Çalışkanlar Sitesi,caliskanlar,low_freq_kept_separate_review,1,,True,,
darica istasyon'da park,darica_istasyon_da_park,low_freq_kept_separate_review,1,,True,,
İlke Sitesi,ilke,low_freq_kept_separate_review,1,,True,,
Ay Işığı Sitesi,ay_isigi,low_freq_kept_separate_review,1,,True,,
Kevser Sitesi,kevser,low_freq_kept_separate_review,1,,True,,
Pırlanta Sitesi,pirlanta,low_freq_kept_separate_review,2,,True,,
Florya Sitesi,florya,low_freq_kept_separate_review,1,,True,,
Billur Sitesi,billur,low_freq_kept_separate_review,1,,True,,
Seçkinler Sitesi,seckinler,low_freq_kept_separate_review,2,,True,,
Trilye Evleri,trilye,low_freq_kept_separate_review,1,,True,,
darica merkez'de ali arican cad uzeri site,darica_merkez_de_ali_arican_cad_uzeri,low_freq_kept_separate_review,1,,True,,
Seçkinler Sitesi,seckinler,low_freq_kept_separate_review,2,,True,,
Güzelyurt Sitesi,guzelyurt,low_freq_kept_separate_review,1,,True,,
darica merkez'de site,darica_merkez_de,low_freq_kept_separate_review,2,,True,,
Deniz Kent Sitesi,deniz_kent,low_freq_kept_separate_review,1,,True,,
Sahil Konakları Sitesi,sahil_konaklari,low_freq_kept_separate_review,2,,True,,
110m2 lux butik site,lux_butik,low_freq_kept_separate_review,1,,True,,
Sindoma City Sitesi,sindoma_city,low_freq_kept_separate_review,2,,True,,
net'den butik site,net_den_butik,low_freq_kept_separate_review,1,,True,,
Mahbule Hanım Konutları,mahbule_hanim,low_freq_kept_separate_review,1,,True,,
cami mah site,cami,low_freq_kept_separate_review,1,,True,,
Alemdar Seaside Sitesi,alemdar_seaside,low_freq_kept_separate_review,1,,True,,
Alemdar Houses & Suites,alemdar_houses_suites,low_freq_kept_separate_review,1,,True,,
cami mah sahil yakini site,cami_sahil_yakini,low_freq_kept_separate_review,1,,True,,
cami mah. manolya evleri,cami_mah_manolya,low_freq_kept_separate_review,1,,True,,
cami mahallesi butik site,cami_mahallesi_butik,low_freq_kept_separate_review,2,,True,,
sinirsiz kredi imkaniyla manolya evleri,sinirsiz_kredi_imkaniyla_manolya,low_freq_kept_separate_review,1,,True,,
darica cami mh'sinde satilik site,darica_cami_mh_sinde,low_freq_kept_separate_review,1,,True,,
Öbitaş Sahil Sitesi,obitas_sahil,low_freq_kept_separate_review,2,,True,,
Marina Konutları,marina,low_freq_kept_separate_review,1,,True,,
net'den daricanin en nezih yerinde site,net_den_daricanin_en_nezih_yerinde,low_freq_kept_separate_review,1,,True,,
eksen gyd site,eksen_gyd,low_freq_kept_separate_review,2,,True,,
Yakamoz Evleri Sitesi,yakamoz_konutlari,near_dict_not_merged_conservative,3,,True,,
Sahil Konakları Sitesi,sahil_konaklari,low_freq_kept_separate_review,2,,True,,
Sıla Sitesi,sila,low_freq_kept_separate_review,2,,True,,
Denizciler Sitesi,denizciler,low_freq_kept_separate_review,1,,True,,
darica bayramoglu'nda havuzlu site,darica_bayramoglu_nda_havuzlu,low_freq_kept_separate_review,1,,True,,
balyanos koyonunda site,balyanos_koyonunda,low_freq_kept_separate_review,1,,True,,
Mavi Koy Evleri,mavi_koy,low_freq_kept_separate_review,1,,True,,
Betül Sitesi,betul,low_freq_kept_separate_review,1,,True,,
cozumden cami mah'de site,cozumden_cami_mah_de,low_freq_kept_separate_review,1,,True,,
Darıca Konakları,darica_konaklari,low_freq_kept_separate_review,1,,True,,
firsatt site,firsatt,low_freq_kept_separate_review,1,,True,,
bayramoglu emniyet bitisigi site,bayramoglu_emniyet_bitisigi,low_freq_kept_separate_review,1,,True,,
Zeytin Evleri,zeytin,low_freq_kept_separate_review,1,,True,,
Olive Garden Darıca,olive_garden_darica,low_freq_kept_separate_review,1,,True,,
Sıla Sitesi,sila,low_freq_kept_separate_review,2,,True,,
havuzlu bahce dublex site,havuzlu_bahce_dublex,low_freq_kept_separate_review,1,,True,,
cami mah. site,cami_mah,low_freq_kept_separate_review,1,,True,,
zirve'den bayramoglu mah. butik site,zirve_den_bayramoglu_mah_butik,low_freq_kept_separate_review,1,,True,,
Ekşioğlu Marine Villa,eksioglu_marine_villa,low_freq_kept_separate_review,1,,True,,
cami mahallesi luks butik site,cami_mahallesi_butik,low_freq_kept_separate_review,2,,True,,
bayramoglu mah butik site,bayramoglu_butik,low_freq_kept_separate_review,2,,True,,
Adora Villaları,adora_villalari,low_freq_kept_separate_review,1,,True,,
net'den ultra lux bayramoglu balyanozda site,net_den_ultra_lux_bayramoglu_balyanozda,low_freq_kept_separate_review,1,,True,,
bayramoglu mah.yeni emniyet yakini butik site,bayramoglu_mah_yeni_emniyet_yakini_butik,low_freq_kept_separate_review,1,,True,,
Öbitaş Sahil Sitesi,obitas_sahil,low_freq_kept_separate_review,2,,True,,
Mehtap Sahil Sitesi,mehtap_sahil,low_freq_kept_separate_review,1,,True,,
net'den b.a.h hstnsi emniyet yani site,net_den_b_a_h_hstnsi_emniyet_yani,low_freq_kept_separate_review,1,,True,,
Yakamoz Evleri Sitesi,yakamoz_konutlari,near_dict_not_merged_conservative,3,,True,,
vizyon emlak'tan site,vizyon_emlak_tan,low_freq_kept_separate_review,2,,True,,
bayramiglu site,bayramiglu,low_freq_kept_separate_review,1,,True,,
darica cami mah site,darica_cami,low_freq_kept_separate_review,1,,True,,
murat filiz'den cami mahallesi site,murat_filiz_den_cami_mahallesi,low_freq_kept_separate_review,1,,True,,
bayramoglu mah. butik site,bayramoglu_mah_butik,low_freq_kept_separate_review,1,,True,,
Zen Sitesi,zen,low_freq_kept_separate_review,1,,True,,
Sindoma City Sitesi,sindoma_city,low_freq_kept_separate_review,2,,True,,
bayramoglu mah butik site,bayramoglu_butik,low_freq_kept_separate_review,2,,True,,
bayramoglu havuzlu site,bayramoglu_havuzlu,low_freq_kept_separate_review,1,,True,,
220m2 ful deniz manzarali site,ful_deniz_manzarali,low_freq_kept_separate_review,1,,True,,
emek mahallesi'nde havuzlu site,emek_mahallesi_nde_havuzlu,low_freq_kept_separate_review,1,,True,,
İlbeyoğlu Konutları,ilbeyoglu,low_freq_kept_separate_review,1,,True,,
asansorlu havuzlu site,asansorlu_havuzlu,low_freq_kept_separate_review,1,,True,,
sifir luks park,sifir_park,low_freq_kept_separate_review,1,,True,,
Kevser Sitesi 5. Etap,kevser_sitesi_5,low_freq_kept_separate_review,1,,True,,
Beşyüz Evler,besyuz_evler,low_freq_kept_separate_review,1,,True,,
uygun fevzi c. farabi h. yani site,uygun_fevzi_c_farabi_h_yani,low_freq_kept_separate_review,1,,True,,
emek mahallesinde havuzlu site,emek_mahallesinde_havuzlu,low_freq_kept_separate_review,1,,True,,
emek mahallesininde site,emek_mahallesininde,low_freq_kept_separate_review,1,,True,,
emek mah. site,emek_mah,low_freq_kept_separate_review,2,,True,,
fevzi cakmak mah.butik site,fevzi_cakmak_mah_butik,low_freq_kept_separate_review,1,,True,,
firsat emek mah. site,emek_mah,low_freq_kept_separate_review,2,,True,,
dubleks daire katilim evleri,dubleks_katilim,low_freq_kept_separate_review,1,,True,,
net'den fevzi cakmak mah butik site,net_den_fevzi_cakmak_butik,low_freq_kept_separate_review,1,,True,,
darica emek mahallesi'nde site,darica_emek_mahallesi_nde,low_freq_kept_separate_review,1,,True,,
Yeşil Darıca Sitesi,yesil_darica,low_freq_kept_separate_review,1,,True,,
net'den farabi yakin site,net_den_farabi_yakin,low_freq_kept_separate_review,1,,True,,
darica site,darica,low_freq_kept_separate_review,2,,True,,
da butik site,da_butik,low_freq_kept_separate_review,1,,True,,
kazimkarabekir mh cadde uzeri tam guvenlik site,kazimkarabekir_mh_cadde_uzeri_tam_guvenlik,low_freq_kept_separate_review,1,,True,,
tuzla caddesi uzeri butik site,tuzla_caddesi_uzeri_butik,low_freq_kept_separate_review,1,,True,,
nenehatun mh. battalgazi cd. site,nenehatun_mh_battalgazi_cd,low_freq_kept_separate_review,1,,True,,
eksen gyd luks site,eksen_gyd,low_freq_kept_separate_review,2,,True,,
tuzla caddesi site,tuzla_caddesi,low_freq_kept_separate_review,1,,True,,
eksen gyd'den luks site,eksen_gyd_den,low_freq_kept_separate_review,1,,True,,
darica kazim karabekir mah. site,darica_kazim_karabekir_mah,low_freq_kept_separate_review,1,,True,,
ataturk caddesi yakini site,ataturk_caddesi_yakini,low_freq_kept_separate_review,1,,True,,
sinirsiz kredi imkani eminevim uygun site,sinirsiz_kredi_imkani_eminevim_uygun,low_freq_kept_separate_review,1,,True,,
Sancaktepe Sitesi,sancaktepe,low_freq_kept_separate_review,2,,True,,
battalgazi caddesinde site,battalgazi_caddesinde,low_freq_kept_separate_review,1,,True,,
tuzla ceddesinde site,tuzla_ceddesinde,low_freq_kept_separate_review,1,,True,,
kazimkarabekir mh site,kazimkarabekir_mh,low_freq_kept_separate_review,1,,True,,
tuzla cad yakini site,tuzla_cad_yakini,low_freq_kept_separate_review,1,,True,,
Hisarkent,hisarkent,low_freq_kept_separate_review,1,,True,,
net'den tuzla caddesinde site,net_den_tuzla_caddesinde,low_freq_kept_separate_review,1,,True,,
tuzla cad uzeri butik site,tuzla_cad_uzeri_butik,low_freq_kept_separate_review,2,,True,,
nenehatun mah butik site,nenehatun_butik,low_freq_kept_separate_review,1,,True,,
Sancaktepe Sitesi,sancaktepe,low_freq_kept_separate_review,2,,True,,
istasyon cad yakini ici yapili site,istasyon_cad_yakini_ici_yapili,low_freq_kept_separate_review,1,,True,,
tuzla cad.butik site,tuzla_cad_butik,low_freq_kept_separate_review,1,,True,,
merkezi konumda masrafsiz site,merkezi_konumda_masrafsiz,low_freq_kept_separate_review,1,,True,,
Doktorlar Sitesi,doktorlar,low_freq_kept_separate_review,1,,True,,
bayramoglu 2021 yapimi site,bayramoglu_2021_yapimi,low_freq_kept_separate_review,1,,True,,
Özden Evler Sitesi,ozden_evler,low_freq_kept_separate_review,2,,True,,
Bayramoğlu Zen Evleri,bayramoglu_zen,low_freq_kept_separate_review,2,,True,,
osmangazi mah. ataturk cad. site,osmangazi_mah_ataturk_cad,low_freq_kept_separate_review,1,,True,,
Golden City Sitesi,golden_city,low_freq_kept_separate_review,2,,True,,
fsm cad.uzeri site,fsm_cad_uzeri,low_freq_kept_separate_review,2,,True,,
fsm cad.uzeri site,fsm_cad_uzeri,low_freq_kept_separate_review,2,,True,,
vizyon emlak'tan site,vizyon_emlak_tan,low_freq_kept_separate_review,2,,True,,
