county,feature,group,positive_count,negative_count,local_effect,global_effect,smoothed_effect,reliability_level
Gölcük,in_parent_bathroom,inside,36,,0.13437568778788084,0.08094364339281412,0.13437568778788084,county
Karamürsel,in_parent_bathroom,inside,6,,0.08523129221590119,0.08094364339281412,0.08523129221590119,global_fallback
İzmit,in_parent_bathroom,inside,123,,0.10217093958931936,0.08094364339281412,0.10217093958931936,county
Başiskele,in_pvc,inside,286,,0.007374787572315556,0.009990235425567207,0.007374787572315556,county
Gölcük,in_pvc,inside,168,,0.002447967922510214,0.009990235425567207,0.002447967922510214,county
Karamürsel,in_pvc,inside,63,,0.008467865374409628,0.009990235425567207,0.008467865374409628,county
İzmit,in_pvc,inside,488,,0.016054916986356128,0.009990235425567207,0.016054916986356128,county
Başiskele,in_smart_home,inside,25,,0.08238292004488379,0.09113457997714747,0.08238292004488379,global_fallback
Gölcük,in_smart_home,inside,5,,0.08564470148413102,0.09113457997714747,0.08564470148413102,global_fallback
Karamürsel,in_smart_home,inside,2,,0.09113457997714747,0.09113457997714747,0.09113457997714747,global_fallback
İzmit,in_smart_home,inside,43,,0.1026123195610133,0.09113457997714747,0.1026123195610133,county
Başiskele,in_steel_door,inside,480,,0.019228051998027542,0.012571232676160449,0.019228051998027542,county
Gölcük,in_steel_door,inside,259,,0.006782829620786148,0.012571232676160449,0.006782829620786148,county
Karamürsel,in_steel_door,inside,92,,0.010323736369907235,0.012571232676160449,0.010323736369907235,county
İzmit,in_steel_door,inside,748,,0.017805942453171686,0.012571232676160449,0.017805942453171686,county
Başiskele,in_terrace,inside,113,,-0.0507824160639388,-0.03376693379158624,-0.0507824160639388,county
Gölcük,in_terrace,inside,33,,-0.0077989249235933655,-0.03376693379158624,-0.0077989249235933655,county
Karamürsel,in_terrace,inside,8,,-0.05986152800698902,-0.03376693379158624,-0.05986152800698902,global_fallback
İzmit,in_terrace,inside,90,,-0.01982817995574899,-0.03376693379158624,-0.01982817995574899,county
Başiskele,near_city_center,nearby,360,,-0.013914608662190023,-0.017571798295737295,-0.013914608662190023,county
Gölcük,near_city_center,nearby,224,,-0.029231790290279974,-0.017571798295737295,-0.029231790290279974,county
Karamürsel,near_city_center,nearby,93,,-0.0661839302665528,-0.017571798295737295,-0.0661839302665528,county
İzmit,near_city_center,nearby,748,,-0.006497192184460811,-0.017571798295737295,-0.006497192184460811,county
Başiskele,near_hospital,nearby,501,,0.0034414222028631997,-5.3020421799665485e-05,0.0034414222028631997,county
Gölcük,near_hospital,nearby,316,,-0.009060687943303669,-5.3020421799665485e-05,-0.009060687943303669,county
Karamürsel,near_hospital,nearby,94,,-0.03890793703379684,-5.3020421799665485e-05,-0.03890793703379684,county
İzmit,near_hospital,nearby,885,,0.009530240391688132,-5.3020421799665485e-05,0.009530240391688132,county
Başiskele,near_lake_zero,nearby,7,,0.015675684937540235,0.011509551228801485,0.015675684937540235,global_fallback
Gölcük,near_lake_zero,nearby,3,,0.013015017222753911,0.011509551228801485,0.013015017222753911,global_fallback
Karamürsel,near_lake_zero,nearby,0,,0.011509551228801485,0.011509551228801485,0.011509551228801485,global_fallback
İzmit,near_lake_zero,nearby,13,,0.0033891038418377584,0.011509551228801485,0.0033891038418377584,global_fallback
Başiskele,near_mall,nearby,349,,0.011802984275233606,0.00468455326084527,0.011802984275233606,county
Gölcük,near_mall,nearby,140,,-0.014970709697064787,0.00468455326084527,-0.014970709697064787,county
Karamürsel,near_mall,nearby,34,,0.020113695030562494,0.00468455326084527,0.020113695030562494,county
İzmit,near_mall,nearby,627,,0.00992030236320328,0.00468455326084527,0.00992030236320328,county
Başiskele,near_market,nearby,553,,-0.001316254847007187,-0.0008441725344159323,-0.001316254847007187,county
Gölcük,near_market,nearby,342,,-0.011320686910010761,-0.0008441725344159323,-0.011320686910010761,county
Karamürsel,near_market,nearby,125,,-0.027708092335883453,-0.0008441725344159323,-0.027708092335883453,county
İzmit,near_market,nearby,922,,0.00651952346068264,-0.0008441725344159323,0.00651952346068264,county
Başiskele,near_mosque,nearby,518,,-0.00289874212272999,-0.005455397389445338,-0.00289874212272999,county
Gölcük,near_mosque,nearby,307,,-0.00917470502690403,-0.005455397389445338,-0.00917470502690403,county
Karamürsel,near_mosque,nearby,113,,-0.06058620214283111,-0.005455397389445338,-0.06058620214283111,county
İzmit,near_mosque,nearby,859,,0.0034915974276356235,-0.005455397389445338,0.0034915974276356235,county
Başiskele,near_park,nearby,468,,0.007995200778875711,-0.007796371907664579,0.007995200778875711,county
Gölcük,near_park,nearby,276,,-0.023820225011319043,-0.007796371907664579,-0.023820225011319043,county
Karamürsel,near_park,nearby,93,,-0.03316078159454742,-0.007796371907664579,-0.03316078159454742,county
İzmit,near_park,nearby,798,,-0.004572034426753245,-0.007796371907664579,-0.004572034426753245,county
Başiskele,near_pharmacy,nearby,477,,0.009603757179610184,-0.00023416514468088678,0.009603757179610184,county
Gölcük,near_pharmacy,nearby,274,,-0.0233600493670959,-0.00023416514468088678,-0.0233600493670959,county
Karamürsel,near_pharmacy,nearby,92,,-0.02420718634330534,-0.00023416514468088678,-0.02420718634330534,county
İzmit,near_pharmacy,nearby,800,,0.004828473881803382,-0.00023416514468088678,0.004828473881803382,county
Başiskele,near_school,nearby,536,,-0.004785563724410711,-0.006332659584474598,-0.004785563724410711,county
Gölcük,near_school,nearby,331,,-0.024612656226094903,-0.006332659584474598,-0.024612656226094903,county
Karamürsel,near_school,nearby,113,,-0.031975978315348645,-0.006332659584474598,-0.031975978315348645,county
İzmit,near_school,nearby,897,,0.004689306871067628,-0.006332659584474598,0.004689306871067628,county
Başiskele,near_sea_zero,nearby,20,,0.05041297766772881,0.06961368628381415,0.05041297766772881,global_fallback
Gölcük,near_sea_zero,nearby,43,,0.06338796505874025,0.06961368628381415,0.06338796505874025,county
Karamürsel,near_sea_zero,nearby,18,,0.08432649640913716,0.06961368628381415,0.08432649640913716,global_fallback
İzmit,near_sea_zero,nearby,30,,0.08433115387322809,0.06961368628381415,0.08433115387322809,county
Başiskele,near_university,nearby,257,,0.0037223955213056222,0.003374039985807542,0.0037223955213056222,county
Gölcük,near_university,nearby,74,,-0.02397715051203435,0.003374039985807542,-0.02397715051203435,county
Karamürsel,near_university,nearby,30,,-0.022886878597940696,0.003374039985807542,-0.022886878597940696,county
İzmit,near_university,nearby,508,,0.015268044103239349,0.003374039985807542,0.015268044103239349,county
Başiskele,out_camera,outside,239,,0.05323700058848415,0.07304997348893316,0.05323700058848415,county
Gölcük,out_camera,outside,72,,0.06426021380051469,0.07304997348893316,0.06426021380051469,county
Karamürsel,out_camera,outside,14,,0.07462111282509196,0.07304997348893316,0.07462111282509196,global_fallback
İzmit,out_camera,outside,390,,0.08495261793920135,0.07304997348893316,0.08495261793920135,county
Başiskele,out_children_playground,outside,223,,0.0303180340967983,0.03919880568012424,0.0303180340967983,county
Gölcük,out_children_playground,outside,59,,0.04499356047575309,0.03919880568012424,0.04499356047575309,county
Karamürsel,out_children_playground,outside,14,,0.046313520194229185,0.03919880568012424,0.046313520194229185,global_fallback
İzmit,out_children_playground,outside,368,,0.04530910864394917,0.03919880568012424,0.04530910864394917,county
Başiskele,out_closed_pool,outside,35,,0.15311309302162504,0.13122698054423765,0.15311309302162504,county
Gölcük,out_closed_pool,outside,2,,0.13122698054423765,0.13122698054423765,0.13122698054423765,global_fallback
Karamürsel,out_closed_pool,outside,0,,0.13122698054423765,0.13122698054423765,0.13122698054423765,global_fallback
İzmit,out_closed_pool,outside,28,,0.08451096432036546,0.13122698054423765,0.08451096432036546,global_fallback
Başiskele,out_generator,outside,21,,0.1176027788354525,0.11917859155356414,0.1176027788354525,global_fallback
Gölcük,out_generator,outside,1,,0.11917859155356414,0.11917859155356414,0.11917859155356414,global_fallback
Karamürsel,out_generator,outside,3,,0.12220518179485375,0.11917859155356414,0.12220518179485375,global_fallback
İzmit,out_generator,outside,71,,0.11711164066421484,0.11917859155356414,0.11711164066421484,county
Başiskele,out_heat_insulation,outside,437,,0.020935969087109724,0.018021537253293474,0.020935969087109724,county
Gölcük,out_heat_insulation,outside,222,,0.013672136360473545,0.018021537253293474,0.013672136360473545,county
Karamürsel,out_heat_insulation,outside,73,,0.0005885593429916826,0.018021537253293474,0.0005885593429916826,county
İzmit,out_heat_insulation,outside,647,,0.024928408298948032,0.018021537253293474,0.024928408298948032,county
Başiskele,out_hydrofor,outside,28,,0.018214455030833947,0.03652592695611734,0.018214455030833947,global_fallback
Gölcük,out_hydrofor,outside,9,,0.05154508220469277,0.03652592695611734,0.05154508220469277,global_fallback
Karamürsel,out_hydrofor,outside,4,,0.042295094831409225,0.03652592695611734,0.042295094831409225,global_fallback
İzmit,out_hydrofor,outside,99,,0.0475359444581438,0.03652592695611734,0.0475359444581438,county
Başiskele,out_open_pool,outside,157,,0.11559321176476174,0.1187822372766405,0.11559321176476174,county
Gölcük,out_open_pool,outside,21,,0.15081321535325365,0.1187822372766405,0.15081321535325365,global_fallback
Karamürsel,out_open_pool,outside,9,,0.11566244537747918,0.1187822372766405,0.11566244537747918,global_fallback
İzmit,out_open_pool,outside,134,,0.11191255430034237,0.1187822372766405,0.11191255430034237,county
Başiskele,out_pool,outside,165,,0.11359296772424907,0.10950010224324558,0.11359296772424907,county
Gölcük,out_pool,outside,23,,0.1387583068274884,0.10950010224324558,0.1387583068274884,global_fallback
Karamürsel,out_pool,outside,9,,0.10779622924748349,0.10950010224324558,0.10779622924748349,global_fallback
İzmit,out_pool,outside,157,,0.10549071415417187,0.10950010224324558,0.10549071415417187,county
Başiskele,out_sauna_hamam,outside,60,,0.12502955468606847,0.11747229992438868,0.12502955468606847,county
Gölcük,out_sauna_hamam,outside,3,,0.1311340153142727,0.11747229992438868,0.1311340153142727,global_fallback
Karamürsel,out_sauna_hamam,outside,0,,0.11747229992438868,0.11747229992438868,0.11747229992438868,global_fallback
İzmit,out_sauna_hamam,outside,43,,0.09719990222634164,0.11747229992438868,0.09719990222634164,county
Başiskele,out_security,outside,190,,0.0888881780994151,0.09358119252640673,0.0888881780994151,county
Gölcük,out_security,outside,28,,0.10876939255645453,0.09358119252640673,0.10876939255645453,global_fallback
Karamürsel,out_security,outside,10,,0.08879019146406512,0.09358119252640673,0.08879019146406512,global_fallback
İzmit,out_security,outside,248,,0.09676606259673753,0.09358119252640673,0.09676606259673753,county
Başiskele,out_sound_insulation,outside,343,,0.018170128847202777,0.020486265816619387,0.018170128847202777,county
Gölcük,out_sound_insulation,outside,112,,0.02941113153035322,0.020486265816619387,0.02941113153035322,county
Karamürsel,out_sound_insulation,outside,34,,0.042094945733563774,0.020486265816619387,0.042094945733563774,county
İzmit,out_sound_insulation,outside,423,,0.02218172057808446,0.020486265816619387,0.02218172057808446,county
Başiskele,out_sports_area,outside,133,,0.07099542588120394,0.07227840837042443,0.07099542588120394,county
Gölcük,out_sports_area,outside,31,,0.052809996918744835,0.07227840837042443,0.052809996918744835,county
Karamürsel,out_sports_area,outside,7,,0.060857511976335946,0.07227840837042443,0.060857511976335946,global_fallback
İzmit,out_sports_area,outside,198,,0.08877730602590198,0.07227840837042443,0.08877730602590198,county
Başiskele,subtype_duplex,subtype,167,,-0.07464640186779642,-0.05982650315562488,-0.07464640186779642,county
Gölcük,subtype_duplex,subtype,55,,-0.018935984400473824,-0.05982650315562488,-0.018935984400473824,county
Karamürsel,subtype_duplex,subtype,13,,-0.045592957932313175,-0.05982650315562488,-0.045592957932313175,global_fallback
İzmit,subtype_duplex,subtype,120,,-0.07134594656508864,-0.05982650315562488,-0.07134594656508864,county
Başiskele,subtype_garden_duplex,subtype,42,,-0.053060480176584546,-0.021016676135520385,-0.053060480176584546,county
Gölcük,subtype_garden_duplex,subtype,12,,0.006350298196800171,-0.021016676135520385,0.006350298196800171,global_fallback
Karamürsel,subtype_garden_duplex,subtype,7,,-0.01686590045369142,-0.021016676135520385,-0.01686590045369142,global_fallback
İzmit,subtype_garden_duplex,subtype,30,,-0.02899836192031513,-0.021016676135520385,-0.02899836192031513,county
Başiskele,subtype_middle_floor,subtype,337,,0.058201762700033084,0.05136165435897322,0.058201762700033084,county
Gölcük,subtype_middle_floor,subtype,232,,0.014065508468184669,0.05136165435897322,0.014065508468184669,county
Karamürsel,subtype_middle_floor,subtype,101,,0.061555951640161415,0.05136165435897322,0.061555951640161415,county
İzmit,subtype_middle_floor,subtype,662,,0.06047602592137583,0.05136165435897322,0.06047602592137583,county
Başiskele,subtype_reverse_duplex,subtype,9,,0.010694308961546392,0.010340027820268105,0.010694308961546392,global_fallback
Gölcük,subtype_reverse_duplex,subtype,4,,0.019185209566327056,0.010340027820268105,0.019185209566327056,global_fallback
Karamürsel,subtype_reverse_duplex,subtype,1,,0.010340027820268105,0.010340027820268105,0.010340027820268105,global_fallback
İzmit,subtype_reverse_duplex,subtype,7,,0.0115065403944121,0.010340027820268105,0.0115065403944121,global_fallback
Başiskele,subtype_roof_duplex,subtype,95,,-0.07679919857578772,-0.06964753207241259,-0.07679919857578772,county
Gölcük,subtype_roof_duplex,subtype,31,,-0.03601262907552376,-0.06964753207241259,-0.03601262907552376,county
Karamürsel,subtype_roof_duplex,subtype,2,,-0.06964753207241259,-0.06964753207241259,-0.06964753207241259,global_fallback
İzmit,subtype_roof_duplex,subtype,65,,-0.0989690889751752,-0.06964753207241259,-0.0989690889751752,county
Başiskele,subtype_top_floor,subtype,56,,0.02006900999198805,-0.031228669142477905,0.02006900999198805,county
Gölcük,subtype_top_floor,subtype,70,,-0.024690794109413737,-0.031228669142477905,-0.024690794109413737,county
Karamürsel,subtype_top_floor,subtype,22,,-0.06397968227619152,-0.031228669142477905,-0.06397968227619152,global_fallback
İzmit,subtype_top_floor,subtype,126,,-0.05495610543463184,-0.031228669142477905,-0.05495610543463184,county
Başiskele,subtype_triplex,subtype,0,,-0.08063737611049326,-0.08063737611049326,-0.08063737611049326,global_fallback
Gölcük,subtype_triplex,subtype,5,,-0.08040990818262195,-0.08063737611049326,-0.08040990818262195,global_fallback
Karamürsel,subtype_triplex,subtype,0,,-0.08063737611049326,-0.08063737611049326,-0.08063737611049326,global_fallback
İzmit,subtype_triplex,subtype,2,,-0.08063737611049326,-0.08063737611049326,-0.08063737611049326,global_fallback
Başiskele,transport_airport,transport,17,,0.0180285218735216,0.025672711021900163,0.0180285218735216,global_fallback
Gölcük,transport_airport,transport,4,,0.028811748772365534,0.025672711021900163,0.028811748772365534,global_fallback
Karamürsel,transport_airport,transport,1,,0.025672711021900163,0.025672711021900163,0.025672711021900163,global_fallback
İzmit,transport_airport,transport,38,,0.03422742803504104,0.025672711021900163,0.03422742803504104,county
Başiskele,transport_bus_stop,transport,488,,-0.012639075710780705,-0.008376618073335784,-0.012639075710780705,county
Gölcük,transport_bus_stop,transport,276,,-0.01182501689779242,-0.008376618073335784,-0.01182501689779242,county
Karamürsel,transport_bus_stop,transport,102,,-0.015584860085728095,-0.008376618073335784,-0.015584860085728095,county
İzmit,transport_bus_stop,transport,852,,-0.0013430185036619711,-0.008376618073335784,-0.0013430185036619711,county
Başiskele,transport_e5,transport,203,,-0.010931626848221123,0.00964735401455119,-0.010931626848221123,county
Gölcük,transport_e5,transport,113,,-0.01070027394896953,0.00964735401455119,-0.01070027394896953,county
Karamürsel,transport_e5,transport,37,,0.02626153662709175,0.00964735401455119,0.02626153662709175,county
İzmit,transport_e5,transport,475,,0.018812314551849826,0.00964735401455119,0.018812314551849826,county
Başiskele,transport_main_road,transport,445,,-0.0012798881545508301,-0.0005763391864395118,-0.0012798881545508301,county
Gölcük,transport_main_road,transport,271,,-0.019389447176589192,-0.0005763391864395118,-0.019389447176589192,county
Karamürsel,transport_main_road,transport,120,,-0.0215292885517244,-0.0005763391864395118,-0.0215292885517244,county
İzmit,transport_main_road,transport,779,,0.00538730611276268,-0.0005763391864395118,0.00538730611276268,county
Başiskele,transport_metro,transport,19,,-0.046256374786558835,-0.02954019564109256,-0.046256374786558835,global_fallback
Gölcük,transport_metro,transport,9,,-0.04151771331335669,-0.02954019564109256,-0.04151771331335669,global_fallback
Karamürsel,transport_metro,transport,2,,-0.02954019564109256,-0.02954019564109256,-0.02954019564109256,global_fallback
İzmit,transport_metro,transport,80,,-0.023017431066943525,-0.02954019564109256,-0.023017431066943525,county
Başiskele,transport_minibus,transport,425,,-0.0005361545764230868,-0.0028417244162195487,-0.0005361545764230868,county
Gölcük,transport_minibus,transport,318,,-0.016758588740528886,-0.0028417244162195487,-0.016758588740528886,county
Karamürsel,transport_minibus,transport,120,,-0.032268341449987324,-0.0028417244162195487,-0.032268341449987324,county
İzmit,transport_minibus,transport,798,,0.004066997660053874,-0.0028417244162195487,0.004066997660053874,county
Başiskele,transport_score,transport,569,,-0.004061484025647229,-0.005387267378887728,-0.004061484025647229,county
Gölcük,transport_score,transport,346,,-0.0144514663156573,-0.005387267378887728,-0.0144514663156573,county
Karamürsel,transport_score,transport,132,,-0.03015244288315112,-0.005387267378887728,-0.03015244288315112,county
İzmit,transport_score,transport,984,,0.0007709015795105331,-0.005387267378887728,0.0007709015795105331,county
Başiskele,transport_tem,transport,51,,0.003607772488095741,0.011831175560097051,0.003607772488095741,county
Gölcük,transport_tem,transport,18,,0.019917506534450555,0.011831175560097051,0.019917506534450555,global_fallback
Karamürsel,transport_tem,transport,3,,-0.0024437233579722942,0.011831175560097051,-0.0024437233579722942,global_fallback
İzmit,transport_tem,transport,218,,0.01745219540383486,0.011831175560097051,0.01745219540383486,county
Başiskele,transport_train,transport,18,,-0.028095409330050388,-0.02622334261978132,-0.028095409330050388,global_fallback
Gölcük,transport_train,transport,2,,-0.02622334261978132,-0.02622334261978132,-0.02622334261978132,global_fallback
Karamürsel,transport_train,transport,0,,-0.02622334261978132,-0.02622334261978132,-0.02622334261978132,global_fallback
İzmit,transport_train,transport,131,,-0.029908271899979754,-0.02622334261978132,-0.029908271899979754,county
Başiskele,transport_tram,transport,17,,-0.012823508346254394,0.013422847599293242,-0.012823508346254394,global_fallback
Gölcük,transport_tram,transport,2,,0.013422847599293242,0.013422847599293242,0.013422847599293242,global_fallback
Karamürsel,transport_tram,transport,0,,0.013422847599293242,0.013422847599293242,0.013422847599293242,global_fallback
İzmit,transport_tram,transport,435,,0.019558688460480297,0.013422847599293242,0.019558688460480297,county
Başiskele,view_bosphorus,view,6,,-0.012846688117308791,-0.0015928910882330172,-0.012846688117308791,global_fallback
Gölcük,view_bosphorus,view,5,,0.009490643561115225,-0.0015928910882330172,0.009490643561115225,global_fallback
Karamürsel,view_bosphorus,view,12,,0.0045673680653457085,-0.0015928910882330172,0.0045673680653457085,global_fallback
İzmit,view_bosphorus,view,9,,-0.0008425206742274111,-0.0015928910882330172,-0.0008425206742274111,global_fallback
Başiskele,view_city,view,336,,0.010399202921904669,-0.008411866256675893,0.010399202921904669,county
Gölcük,view_city,view,206,,-0.011973108261849913,-0.008411866256675893,-0.011973108261849913,county
Karamürsel,view_city,view,76,,-0.061175068496738774,-0.008411866256675893,-0.061175068496738774,county
İzmit,view_city,view,717,,-0.007860957876630957,-0.008411866256675893,-0.007860957876630957,county
Başiskele,view_lake,view,2,,-0.007331456624006805,-0.007331456624006805,-0.007331456624006805,global_fallback
Gölcük,view_lake,view,0,,-0.007331456624006805,-0.007331456624006805,-0.007331456624006805,global_fallback
Karamürsel,view_lake,view,1,,-0.007331456624006805,-0.007331456624006805,-0.007331456624006805,global_fallback
İzmit,view_lake,view,33,,-0.007603037609546288,-0.007331456624006805,-0.007603037609546288,county
Başiskele,view_nature,view,354,,0.01044975670787706,0.009685100724990292,0.01044975670787706,county
Gölcük,view_nature,view,165,,0.018982881639434932,0.009685100724990292,0.018982881639434932,county
Karamürsel,view_nature,view,59,,0.01686387008612515,0.009685100724990292,0.01686387008612515,county
İzmit,view_nature,view,381,,0.004051693451878541,0.009685100724990292,0.004051693451878541,county
Başiskele,view_park_green,view,399,,0.00986459444817571,0.008131124849020566,0.00986459444817571,county
Gölcük,view_park_green,view,194,,0.011653970490829951,0.008131124849020566,0.011653970490829951,county
Karamürsel,view_park_green,view,60,,-0.01684508094690623,0.008131124849020566,-0.01684508094690623,county
İzmit,view_park_green,view,533,,0.010736948148729898,0.008131124849020566,0.010736948148729898,county
Başiskele,view_pool,view,47,,0.13121402110423858,0.14035374921193977,0.13121402110423858,county
Gölcük,view_pool,view,14,,0.1805973172442626,0.14035374921193977,0.1805973172442626,global_fallback
Karamürsel,view_pool,view,2,,0.14035374921193977,0.14035374921193977,0.14035374921193977,global_fallback
İzmit,view_pool,view,47,,0.1512607528506787,0.14035374921193977,0.1512607528506787,county
Başiskele,view_river,view,3,,-0.006395518177053689,-0.006511986024491989,-0.006395518177053689,global_fallback
Gölcük,view_river,view,1,,-0.006511986024491989,-0.006511986024491989,-0.006511986024491989,global_fallback
Karamürsel,view_river,view,0,,-0.006511986024491989,-0.006511986024491989,-0.006511986024491989,global_fallback
İzmit,view_river,view,3,,-0.007777493286356707,-0.006511986024491989,-0.007777493286356707,global_fallback
Başiskele,view_score,view,560,,0.008095208985055016,0.006186789426612549,0.008095208985055016,county
Gölcük,view_score,view,333,,0.006129766737326762,0.006186789426612549,0.006129766737326762,county
Karamürsel,view_score,view,126,,-0.06392155658101688,0.006186789426612549,-0.06392155658101688,county
İzmit,view_score,view,954,,0.022039024125547965,0.006186789426612549,0.022039024125547965,county
Başiskele,view_sea,view,171,,0.0015872407052661204,0.011100878510272416,0.0015872407052661204,county
Gölcük,view_sea,view,157,,-0.0005523155018023218,0.011100878510272416,-0.0005523155018023218,county
Karamürsel,view_sea,view,75,,0.009452930509225153,0.011100878510272416,0.009452930509225153,county
İzmit,view_sea,view,257,,0.020755712219847195,0.011100878510272416,0.020755712219847195,county
