county,rows,r2,log_r2,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,model
Karamürsel,202,0.49278274421230905,0.5317730964737917,0.18307468535989654,0.14530947235323502,6913.076294241429,5378.087660491907,gradient_boosting
Karamürsel,202,0.4923331152859777,0.5450744586609032,0.18356213720057468,0.15563998188289915,6935.558236940294,5305.667240756231,random_forest
Karamürsel,202,0.39852476155745453,0.4605430198399917,0.194462834496381,0.15876898842227266,7241.777463520114,5675.761462012542,extra_trees
Karamürsel,202,0.324115458552249,0.37478395038862367,0.2031689270308115,0.159317936603031,7760.089085072591,6135.737926920101,ridge
