county,rows,r2,log_r2,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,model
Başiskele,856,0.37585440893660027,0.3775355861559826,0.11891345978617046,0.09609165195137667,4872.020283307269,3691.1931937469562,gradient_boosting
Başiskele,856,0.3603779682363576,0.36517761907491175,0.11962874852560672,0.09398579525387338,4901.957387720418,3868.44930630019,extra_trees
Başiskele,856,0.3180497197443696,0.32006353714023905,0.1241653336954586,0.10119228374029196,5093.708389503688,3935.4848221936227,random_forest
Başiskele,856,0.34579019522314847,0.34040684651984676,0.12469784591164802,0.09917764513052237,5059.824286025539,3946.8831208475676,ridge
