is_large_home,n,mape,mae,mean_actual,mean_pred
0,685,0.10019671255868788,4229.111024061384,41880.54601459854,41390.1283384201
1,234,0.12268243169308013,4750.240404802034,38107.15709401709,38009.526050925335
