m2_group,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
200+,43,0.15148516636877504,0.15524469985069506,6073.796089633229,4914.080964512119,38271.07372093023,37592.52150102435
126-150,210,0.11696079901441246,0.09779474216751892,4635.579057656829,3829.899626083192,39304.85638095238,39201.831365498816
151-200,157,0.11693758101602987,0.09442257482129998,4498.224863120044,3407.417708279121,38226.67821656051,38009.58836857188
0-75,36,0.10880230914183098,0.09781080523131916,6167.150171797938,5187.704328568947,53737.835,50589.86259390072
101-125,242,0.0962787585990519,0.07489587273510522,3801.842211260471,2998.299577962538,39855.12661157025,39836.847746895764
76-100,231,0.08957257247794304,0.07844877793090356,4006.7876511859517,3349.4492999279464,43828.92463203463,43153.01478112777
