model_scope,county,feature,importance,rank
gradient_boosting,,num__detail_effect_inside_mean,0.021041607051466567,1
gradient_boosting,,num__detail_effect_total_mean,0.020689500537266158,2
gradient_boosting,,num__detail_effect_front_sum,0.015273551939802342,3
gradient_boosting,,num__detail_effect_outside_mean,0.01001514050757711,4
gradient_boosting,,num__detail_effect_front_mean,0.0076336516474680635,5
gradient_boosting,,num__detail_effect_subtype_sum,0.007599048269613133,6
extra_trees,,num__detail_effect_subtype_sum,0.0074521034793308604,7
extra_trees,,num__detail_effect_outside_x_attr_quality,0.006556345648242167,8
gradient_boosting,,num__detail_effect_inside_x_attr_quality,0.0065559125406556215,9
extra_trees,,num__detail_effect_total_sum,0.006239876484220316,10
extra_trees,,num__detail_effect_outside_mean,0.005605586098971523,11
extra_trees,,num__detail_effect_outside_sum,0.00550396927414057,12
extra_trees,,num__detail_effect_subtype_mean,0.005492637184557601,13
extra_trees,,num__detail_effect_front_sum,0.005200515808192339,14
extra_trees,,num__detail_effect_front_mean,0.00508818993009215,15
extra_trees,,num__detail_effect_total_mean,0.004992293724694793,16
gradient_boosting,,num__detail_effect_subtype_mean,0.004451687597022233,17
extra_trees,,num__detail_effect_total_x_attr_quality,0.0044000625290622755,18
extra_trees,,num__detail_effect_county_total_sum,0.003869609863740124,19
gradient_boosting,,num__detail_effect_total_abs_sum,0.0037545545213052067,20
extra_trees,,num__detail_effect_inside_mean,0.0036098165559156543,21
extra_trees,,num__detail_effect_district_total_sum,0.002799473078803541,22
extra_trees,,num__detail_effect_inside_x_attr_quality,0.0027809246589933574,23
extra_trees,,num__detail_effect_inside_sum,0.002711979699553202,24
gradient_boosting,,num__detail_effect_nearby_sum,0.0027101607760614964,25
extra_trees,,num__detail_effect_negative_count,0.0026207453122179514,26
gradient_boosting,,num__detail_effect_transport_sum,0.002545124259755356,27
gradient_boosting,,num__detail_effect_transport_mean,0.0024646007327926308,28
gradient_boosting,,num__detail_effect_view_x_location_baseline,0.0024627058225718578,29
extra_trees,,num__detail_effect_level_code,0.002410241721280748,30
gradient_boosting,,num__detail_effect_inside_sum,0.0022945072848022594,31
extra_trees,,num__detail_effect_transport_mean,0.0021925722424170637,32
extra_trees,,num__detail_effect_view_x_location_baseline,0.0021809349850714426,33
extra_trees,,num__detail_effect_view_sum,0.0020443892015068067,34
gradient_boosting,,num__detail_effect_total_x_attr_quality,0.002039523361995872,35
extra_trees,,num__detail_effect_total_abs_sum,0.0018554194038511236,36
gradient_boosting,,num__detail_effect_outside_x_attr_quality,0.0018368399790402526,37
extra_trees,,num__detail_effect_view_mean,0.0018123928986397973,38
extra_trees,,num__detail_effect_transport_sum,0.0017944310236947955,39
gradient_boosting,,num__detail_effect_negative_count,0.0017277706494126664,40
extra_trees,,num__detail_effect_used_count,0.0017038869119395204,41
extra_trees,,num__detail_effect_nearby_mean,0.0016855891875759582,42
extra_trees,,num__location_quality_x_detail_effect_total,0.0016398366110244953,43
extra_trees,,num__detail_effect_nearby_sum,0.00163695199116325,44
gradient_boosting,,num__detail_effect_positive_count,0.00159277447195733,45
extra_trees,,num__detail_effect_positive_count,0.0015680166064384804,46
gradient_boosting,,num__detail_effect_used_count,0.0013247474529341702,47
gradient_boosting,,num__detail_effect_view_mean,0.0012029811129072722,48
gradient_boosting,,num__detail_effect_total_sum,0.001115010208888999,49
gradient_boosting,,num__detail_effect_nearby_mean,0.0009578815109742531,50
gradient_boosting,,num__detail_effect_level_code,0.0008252574253723692,51
gradient_boosting,,num__detail_effect_outside_sum,0.0007804043444492322,52
gradient_boosting,,num__detail_effect_view_sum,0.0007206974900548557,53
gradient_boosting,,num__location_quality_x_detail_effect_total,0.000459216563836683,54
gradient_boosting,,num__detail_effect_district_total_sum,0.0003825619257749559,55
gradient_boosting,,num__detail_effect_county_total_sum,0.0001833941144819454,56
