site_project_id,n,mean_actual,mean_pred,mean_residual
marmara_elit_yapi_kooperatifi,1,40347.83,38723.84840625373,-1623.98159374627
akademik_elit_park,4,46173.075,44572.90379848932,-1600.171201510675
yuvacik_kalici_konutlari_1_ada,1,34347.83,32831.68664200081,-1516.1433579991935
manar_terrace,2,40307.92,38906.78184027098,-1401.1381597290165
basiskele_de_butik,1,41903.23,40703.47199175917,-1199.7580082408313
yuvacik_ta_prestijli,1,35714.29,34525.03585755394,-1189.2541424460578
gun_isigi,1,35652.17,34664.20075608876,-987.9692439112405
cevizli_vadi,1,45000.0,44396.56295411009,-603.4370458899066
terra_nova,2,47045.455,46537.64975685039,-507.80524314961076
yakamoz_konutlari,8,41078.125,40575.994738386595,-502.1302616134035
evimiz_kocaeli,16,46372.850625,45896.43259841468,-476.41802658532015
missing,604,40477.33721854305,40010.70747384516,-466.62974469788617
alizepark_city,5,46178.534,45777.646726205785,-400.8872737942162
yakut_konaklari,2,35731.979999999996,35342.57745138917,-389.4025486108367
erturk,1,42400.0,42056.20430470776,-343.79569529223954
kirazli_kent,8,31865.51125,31550.31989024602,-315.19135975397967
vizyon_dan,1,44142.86,43910.45391072221,-232.4060892777925
altinkent_kalici_konutlari_3_ada,1,32083.33,31860.96091805474,-222.3690819452604
zeraykent_yuvacik,5,40621.85,40452.46551844441,-169.3844815555909
caglayan_modern_yuvacik,1,41900.0,41799.15302827982,-100.84697172018059
kullar_yaylacik_mahallesi,1,54780.82,54810.33289892671,29.512898926710477
kredili_dusuk_faiz_yuksek_konforlu,1,50000.0,50188.49055928762,188.49055928761663
aydinkent_kalici_konutlari_20_ada,1,34000.0,34297.04727091384,297.0472709138412
may_kent_2,1,30625.0,30939.57253904183,314.57253904183017
clover_premium,1,42812.5,43140.45075793724,327.95075793723663
royal_city_akkurt,9,38674.29666666666,39102.716158551506,428.4194918848427
altinkent_kalici_konutlari_5_ada,1,30833.33,31455.948304769365,622.618304769363
aurapark,4,39201.3875,39872.36984495539,670.9823449553951
yesilkent_kalici,1,29125.0,29817.382101105693,692.3821011056934
aydinkent_kalici_konutlari_19_ada,1,30454.55,31229.59147719813,775.0414771981305
panoramakent_1,1,45208.33,46066.03326317385,857.7032631738475
royal_country,7,41900.91428571429,42805.1321006855,904.2178149712137
zeray_gunesi,17,42846.72529411764,43814.52152055092,967.7962264332772
sahibinden,1,38823.53,39812.22988526676,988.6998852667602
bahcekent_konutlari,14,35091.55,36087.15671872393,995.6067187239283
torpidocular,1,30769.23,31821.402084541118,1052.1720845411182
ustgrup_mezire,5,45495.094,46673.920930428765,1178.826930428762
ustpark_afraze,5,40139.022,41324.15395149344,1185.1319514934396
bizim_evler,1,38750.0,40018.918887346255,1268.9188873462554
casaba_suite,1,39610.39,40894.19005820261,1283.800058202607
mamik_reform,6,47485.878333333334,49138.804614338085,1652.9262810047524
pasadagi,1,36756.76,38520.63989878837,1763.879898788371
sembol_kent,5,34497.23,36300.48501334293,1803.2550133429263
yuvacik_kalici_konutlari_10_ada,1,27333.33,29206.158236133917,1872.8282361339152
iskar_elit_kent,2,36703.020000000004,38675.01454409274,1971.9945440927368
yuvacik_kalici_konutlari_2_ada,2,32663.635000000002,34697.09580186944,2033.4608018694362
my_yaka,2,38444.445,40519.63674026849,2075.191740268492
altinkent,1,36153.85,38255.601921325186,2101.751921325187
kullar_da_ultra_ebeveyn_banyolu,1,35555.56,37751.88251955225,2196.3225195522537
aydinkent_kalici,1,30909.09,33221.39261531207,2312.30261531207
kullar_tepecik_de,1,38952.38,41349.621539540545,2397.241539540548
marmara_elit,3,32854.166666666664,35389.12605147348,2534.9593848068157
altinkent_kalici_konutlari_6_ada,1,28695.65,31362.0643542622,2666.414354262197
pasadag_100_yil_parla,1,50000.0,52907.49740348257,2907.497403482572
cb_mahall_den_tinaztepede,1,31750.0,34747.916750576274,2997.9167505762744
my_house_yuvacik,3,36546.29666666667,39560.368469698464,3014.071803031795
basiskele_de,1,34682.08,37828.51738797081,3146.4373879708073
esila_park,4,41704.61,44892.41691993756,3187.806919937566
yuksek_giris_butik,1,35000.0,38307.10267559733,3307.102675597329
emar_delux_yuvacik,2,35000.0,38351.033339822134,3351.0333398221337
mavi_yesil_park,1,28361.34,31731.511451042134,3370.1714510421334
vadi_yuvacik,1,37142.86,40639.306681390895,3496.446681390895
bloklu_butik,1,34160.0,37659.2727655573,3499.2727655573035
kuba,1,28461.54,31974.218046857815,3512.6780468578145
elitium_park,2,43901.1,47496.5880546696,3595.4880546696004
durupark,1,41739.13,45440.57021422038,3701.4402142203835
ritim_vadi_evleri,4,33227.01,36930.756438385455,3703.7464383854567
barbaros,1,41588.79,45383.767888400245,3794.9778884002444
doga,2,35457.425,39309.99431531675,3852.5693153167485
fatih_mahallesinde,2,44005.715,48017.828875915446,4012.1138759154455
seyri_vadi,1,38148.15,42397.168362872166,4249.018362872164
fatih_mah,1,28275.86,32871.11329552316,4595.253295523158
aydinkent,1,27727.27,32359.214570249344,4631.944570249343
yuvana_evleri,5,32896.398,37571.34284786288,4674.944847862878
dream_gardens,1,27954.55,32658.186493873996,4703.636493873997
kullar_da_prestijli_yasam,1,29629.63,34448.4353562853,4818.805356285298
barbaros_mh,1,42253.52,47084.4387470409,4830.9187470409015
duru_park,2,34883.335,39765.30804437933,4881.9730443793305
kardelen,1,36896.55,42452.824911188654,5556.2749111886515
kw_arven_den_ted_kolejine_komsu_havuzlu,1,30937.5,36734.37238914197,5796.872389141972
yaylacik_mh_de_havuzlu,1,46333.33,52259.806124689305,5926.476124689303
yuvacik_manar,1,43846.15,49785.48697758568,5939.336977585677
rose_garden,1,36363.64,42363.510560827264,5999.870560827265
terasta_life,1,36363.64,42645.52639525447,6281.886395254471
altin_vadi,2,30801.08,37353.93170926749,6552.85170926749
elitium_trio,3,37121.21333333333,43997.75355452332,6876.540221189989
tanta_emlak_tan,1,30357.14,37402.78830458654,7045.648304586539
ust_deniz_manzarali_asansorlu,1,32379.31,39625.38269775064,7246.072697750638
akasya_modern,1,28250.0,35905.31029551009,7655.310295510091
yesilyurt_mahallesin_de,1,32708.33,40417.4835563205,7709.153556320496
yuvacik_doga,1,32333.33,40483.31218209332,8149.982182093321
naturapark,1,25294.12,33638.16485072817,8344.044850728173
asansorlu_butik,1,39600.0,48039.172159303955,8439.172159303955
ust_park_atakent,1,37241.38,45742.160266927865,8500.780266927868
kullar_tepecik_mah,1,30937.5,40301.92780352193,9364.427803521932
barbaros_mah,1,30962.34,40699.0998657379,9736.759865737902
may_city,1,33148.15,45587.62592900492,12439.475929004919
invest_globalden_zeray_kent,1,33333.33,46239.228882260446,12905.898882260444
mehmet_akif_ersoy,1,22500.0,38034.74967735014,15534.74967735014
