feature,importance,rank
num__attr_quality_x_location_baseline,0.010969039205610978,1
num__basiskele_lat_lon_interaction,0.00949566361936292,2
num__location_baseline_log,0.006382568047289684,3
num__bearing_from_district_centroid_sin,0.006141626235572965,4
num__bearing_from_district_centroid_cos,0.005138703047194172,5
num__bearing_from_county_centroid_cos,0.005118393388472949,6
num__lat,0.005004141501670282,7
num__location_baseline_m2,0.004643614524864649,8
num__distance_to_coast_x_site_inside,0.004087575893162506,9
num__lat_centered_city,0.003931970719478031,10
num__distance_to_sahil_m,0.003850547476148781,11
num__basiskele_premium_x_location_baseline,0.003810651440218952,12
num__location_baseline_vs_trend,0.0036844229592690536,13
num__distance_to_district_centroid_m,0.003542738194526591,14
num__distance_to_basiskele_coast_m,0.003343909312569106,15
num__distance_to_kullar_m,0.0033182298507088027,16
num__distance_to_izmit_center_m,0.003260734004584554,17
num__location_baseline_level_code,0.003036152701326894,18
num__distance_to_coast_x_view_sea,0.002764986974705109,19
num__distance_to_yuvacik_m,0.0026784303979503995,20
num__location_baseline_count,0.0026252971293788756,21
cat__geo_cluster_city_city_6,0.0026063853056360496,22
num__distance_to_bahcecik_m,0.0025127604840341944,23
num__lat_centered_county,0.0023958991128563535,24
num__detail_effect_view_x_location_baseline,0.00232182040382165,25
num__bearing_from_county_centroid_sin,0.002283794551034797,26
cat__geo_cluster_x_room_count_city_6||3+1,0.002100344427201011,27
num__distance_to_geo_cluster_center_m,0.002097578270517414,28
num__distance_to_coast_x_large_home,0.0019536618339466914,29
num__distance_to_county_centroid_m,0.0019187686821461863,30
num__distance_to_coastline_m,0.001893478076866626,31
num__basiskele_distance_to_coast_x_large_home,0.0015855510748659107,32
cat__basiskele_geo_cluster_x_m2_group_Başiskele_3||0-75,0.0015847502083705517,33
num__distance_to_golcuk_center_m,0.0015206154271328993,34
cat__geo_cluster_city_city_0,0.001489808880023563,35
cat__geo_cluster_city_city_1,0.0012719076825984089,36
num__lon_centered_county,0.0012422068424187199,37
num__is_small_flat,0.0011663631823114215,38
num__is_large_flat,0.001107965869805065,39
num__location_quality_x_detail_effect_total,0.0010495265874305893,40
num__distance_to_karamursel_center_m,0.0010349139321161628,41
num__transport_score,0.000979900495704706,42
num__basiskele_distance_to_coast_x_quality,0.0009207800690437275,43
cat__coast_distance_bucket_500_1000,0.0008912795627204115,44
cat__coast_distance_bucket_1000_3000,0.0008905025662637622,45
num__lon_centered_city,0.0008507371542923266,46
num__lon,0.0008135131498999389,47
cat__geo_cluster_x_room_count_city_9||2+1,0.0008025216618017547,48
num__demo_population_density,0.0007036990113458814,49
cat__coast_distance_bucket_0_500,0.0006744037228356713,50
cat__basiskele_geo_cluster_x_m2_group_other||101-125,0.0005481222866216114,51
cat__geo_cluster_x_room_count_missing||3+1,0.0005407520851078602,52
cat__geo_cluster_x_room_count_city_0||3+1,0.000518589768101558,53
cat__geo_cluster_city_city_5,0.0005115652497640354,54
cat__geo_cluster_x_room_count_missing||2+1,0.0005074250000296066,55
cat__basiskele_geo_cluster_x_m2_group_Başiskele_0||126-150,0.0004772418279085876,56
cat__coast_distance_bucket_3000_plus,0.0004675461640615293,57
cat__geo_cluster_x_room_count_missing||4+1,0.0004404171429609929,58
cat__basiskele_geo_cluster_x_m2_group_Başiskele_4||126-150,0.00043033742939230273,59
cat__geo_cluster_x_room_count_city_1||3+1,0.00042335592058830024,60
num__demo_education_high_school_ratio,0.00041960082391106433,61
cat__basiskele_geo_cluster_x_m2_group_Başiskele_1||126-150,0.00040570310619195604,62
cat__geo_cluster_city_city_11,0.0003898640794830764,63
cat__geo_cluster_x_room_count_city_0||4+1,0.00037995095627015984,64
num__demo_high_school_diff_county,0.00037861702493619773,65
cat__basiskele_geo_cluster_x_m2_group_Başiskele_3||101-125,0.00037838154126055884,66
cat__geo_cluster_x_room_count_city_11||3+1,0.0003779118234693436,67
cat__geo_cluster_city_city_9,0.0003699182032423001,68
num__distance_to_coast_x_near_sea_zero,0.00036738018915512575,69
