canonical_id,raw_variants,n_variants,total_count,median_unit_price_by_variant,max_variant_price_gap,warning,county
izmit::yildiz_konutlari,yildiz konutlari,1,18,"{""yildiz konutlari"": 58581.615000000005}",0.0,,izmit
izmit::yuvam_akarca,izmit yuvam akarca konutlari | yuvam akarca evleri | yuvam izmit akarca evleri,3,12,"{""yuvam izmit akarca evleri"": 39409.525, ""yuvam akarca evleri"": 36956.52, ""izmit yuvam akarca konutlari"": 38695.65}",2453.0050000000047,,izmit
izmit::kavanium_833_ada,kavanium 833 ada,1,12,"{""kavanium 833 ada"": 54582.555}",0.0,,izmit
izmit::kentsa,kentsa sitesi,1,4,"{""kentsa sitesi"": 64423.08}",0.0,,izmit
izmit::eskidjiden_iztop_park,eskidjiden izmit iztop park,1,1,"{""eskidjiden izmit iztop park"": 51923.08}",0.0,,izmit
izmit::vadi_izmit,vadi izmit,1,5,"{""vadi izmit"": 36032.39}",0.0,,izmit
izmit::kavanium_evleri_819_ada,kavanium izmit evleri 819 ada,1,2,"{""kavanium izmit evleri 819 ada"": 53621.795}",0.0,,izmit
izmit::kavanium_832_ada,kavanium 832 ada,1,4,"{""kavanium 832 ada"": 51125.0}",0.0,,izmit
izmit::iztop_park,iztop park evleri,1,5,"{""iztop park evleri"": 48993.29}",0.0,,izmit
izmit::green_hill_city,green hill city,1,4,"{""green hill city"": 50261.495}",0.0,,izmit
izmit::myra_3,myra-3 sitesi,1,1,"{""myra-3 sitesi"": 51866.67}",0.0,,izmit
izmit::jasmine_country,jasmine country | jasmine country sitesi,2,13,"{""jasmine country sitesi"": 39884.44, ""jasmine country"": 38135.59}",1748.8500000000058,,izmit
izmit::cepni_corner_park,cepni corner park,1,1,"{""cepni corner park"": 49500.0}",0.0,,izmit
izmit::akarca,yeni akarca konutlari,1,1,"{""yeni akarca konutlari"": 38266.67}",0.0,,izmit
izmit::alikahya_ve_dumlupinar_sinirinda,alikahya ve dumlupinar sinirinda site,1,1,"{""alikahya ve dumlupinar sinirinda site"": 59090.91}",0.0,,izmit
izmit::yuvam_garden,yuvam garden sitesi,1,4,"{""yuvam garden sitesi"": 33127.35}",0.0,,izmit
izmit::iztop_park_evleri_831_ada,iztop park evleri 831 ada,1,3,"{""iztop park evleri 831 ada"": 48387.1}",0.0,,izmit
izmit::terrace_yahyakaptan,terrace yahyakaptan,1,4,"{""terrace yahyakaptan"": 57987.905}",0.0,,izmit
izmit::up_town_evleri_2,up town evleri 2. etap,1,1,"{""up town evleri 2. etap"": 40606.06}",0.0,,izmit
izmit::up_town_evleri_1,up town evleri 1. etap,1,2,"{""up town evleri 1. etap"": 42896.55}",0.0,,izmit
izmit::ten_yuvam_akarca,ten yuvam akarca konutlari,1,1,"{""ten yuvam akarca konutlari"": 36666.67}",0.0,,izmit
izmit::muasir_kent,muasir kent sitesi,1,1,"{""muasir kent sitesi"": 58333.33}",0.0,,izmit
izmit::myra_sitesi_3,myra sitesi 3,1,6,"{""myra sitesi 3"": 48203.705}",0.0,,izmit
izmit::jasmin_country,jasmin country,1,2,"{""jasmin country"": 44502.84}",0.0,,izmit
izmit::kartanesi,kartanesi sitesi,1,1,"{""kartanesi sitesi"": 39909.09}",0.0,,izmit
izmit::izmit_kavanium_sit,izmit kavanium sit,1,1,"{""izmit kavanium sit"": 55486.11}",0.0,,izmit
izmit::kavanium,kavanium,1,2,"{""kavanium"": 53337.9}",0.0,,izmit
izmit::ekol_den_karadenizliler_mah_hls_yapi_da,ekol'den karadenizliler mah./hls yapi' da site,1,1,"{""ekol'den karadenizliler mah./hls yapi' da site"": 40761.9}",0.0,,izmit
izmit::humeyra_park,humeyra park evleri | humeyra park evleri sitesi,2,5,"{""humeyra park evleri"": 50833.33, ""humeyra park evleri sitesi"": 44025.645000000004}",6807.684999999998,,izmit
izmit::sehir_hastanesi_karsisi_sarkent,izmit sehir hastanesi karsisi sarkent evleri,1,1,"{""izmit sehir hastanesi karsisi sarkent evleri"": 41818.18}",0.0,,izmit
izmit::remax_dream_den_80_kredi_eminevime_uygun,remax dream'den 80 kredi eminevime uygun site,1,1,"{""remax dream'den 80 kredi eminevime uygun site"": 41428.57}",0.0,,izmit
izmit::armonia,armonia rezidans,1,4,"{""armonia rezidans"": 57500.0}",0.0,,izmit
izmit::remax_effect_ten_gundogdu_bayindirlik,remax effect ten gundogdu bayindirlik konutlari | remax effect ten kocaeli gundogdu bayindirlik konutlari,2,2,"{""remax effect ten kocaeli gundogdu bayindirlik konutlari"": 32916.67, ""remax effect ten gundogdu bayindirlik konutlari"": 26363.64}",6553.029999999999,,izmit
izmit::gundogdu_havuzlu_asansorlu,gundogdu havuzlu asansorlu site,1,1,"{""gundogdu havuzlu asansorlu site"": 65126.05}",0.0,,izmit
izmit::almira,almira sitesi,1,2,"{""almira sitesi"": 32793.83}",0.0,,izmit
izmit::tarcanlardan_gundogdu_eren_life,tarcanlardan gundogdu eren life,1,2,"{""tarcanlardan gundogdu eren life"": 35153.845}",0.0,,izmit
izmit::inci,inci evleri | inci sitesi,2,3,"{""inci evleri"": 47079.645000000004, ""inci sitesi"": 40344.83}",6734.815000000002,,izmit
izmit::yesilova_liva_park,izmit yesilova liva park,1,1,"{""izmit yesilova liva park"": 61475.41}",0.0,,izmit
izmit::kavan_life_gundogdu,kavan life gundogdu,1,3,"{""kavan life gundogdu"": 45500.0}",0.0,,izmit
izmit::tarcanlar_dan_gundogdu_eren_life,tarcanlar'dan gundogdu eren life,1,1,"{""tarcanlar'dan gundogdu eren life"": 33125.0}",0.0,,izmit
izmit::kavanya_koru,kavanya koru,1,11,"{""kavanya koru"": 47029.7}",0.0,,izmit
izmit::kabaoglu_havuzlu,izmit kabaoglu satilik havuzlu site,1,1,"{""izmit kabaoglu satilik havuzlu site"": 57500.0}",0.0,,izmit
izmit::guney_park_cayirkoy,guney park cayirkoy,1,2,"{""guney park cayirkoy"": 48750.0}",0.0,,izmit
izmit::toki_arizli,toki arizli konutlari,1,47,"{""toki arizli konutlari"": 32222.22}",0.0,,izmit
izmit::yildizlar_tepesi,yildizlar tepesi,1,15,"{""yildizlar tepesi"": 50000.0}",0.0,,izmit
izmit::akademic_life_2,akademic life 2. etap,1,3,"{""akademic life 2. etap"": 37058.82}",0.0,,izmit
izmit::kiptas_cinar,kiptas cinar evleri,1,6,"{""kiptas cinar evleri"": 43888.545}",0.0,,izmit
izmit::kavanya_koru_sitesi,kavanya koru sitesi,1,29,"{""kavanya koru sitesi"": 48608.7}",0.0,,izmit
izmit::cef_city_golpark,cef city golpark,1,2,"{""cef city golpark"": 39243.97}",0.0,,izmit
izmit::sekbanli_toki,sekbanli toki konutlari,1,16,"{""sekbanli toki konutlari"": 36872.28}",0.0,,izmit
izmit::sepetci_toki,izmit sepetci toki konutlari | sepetci toki konutlari,2,8,"{""sepetci toki konutlari"": 41500.0, ""izmit sepetci toki konutlari"": 40560.75}",939.25,,izmit
izmit::golkent_turkuaz,golkent turkuaz evleri,1,6,"{""golkent turkuaz evleri"": 41347.729999999996}",0.0,,izmit
izmit::mk_teras,mk teras,1,2,"{""mk teras"": 47500.0}",0.0,,izmit
izmit::golpark_star_life,golpark star life,1,3,"{""golpark star life"": 33805.97}",0.0,,izmit
izmit::semt,semt kocaeli | semt kocaeli sitesi,2,7,"{""semt kocaeli sitesi"": 56836.22, ""semt kocaeli"": 65000.0}",8163.779999999999,possible_bad_merge,izmit
izmit::yesilova_konaklari,yesilova konaklari,1,1,"{""yesilova konaklari"": 37647.06}",0.0,,izmit
izmit::aslantas_plus,aslantas plus,1,1,"{""aslantas plus"": 55128.21}",0.0,,izmit
izmit::arizli_toki,izmit arizli toki konutlari,1,1,"{""izmit arizli toki konutlari"": 29230.77}",0.0,,izmit
izmit::toki_konutlari_185_ada,toki konutlari 185. ada,1,1,"{""toki konutlari 185. ada"": 36560.0}",0.0,,izmit
izmit::terrace,terrace,1,1,"{""terrace"": 54166.67}",0.0,,izmit
izmit::avlu,avlu residence,1,1,"{""avlu residence"": 71052.63}",0.0,,izmit
izmit::tepe,tepe residence,1,1,"{""tepe residence"": 44990.0}",0.0,,izmit
izmit::anakent,anakent sitesi,1,2,"{""anakent sitesi"": 35434.03}",0.0,,izmit
izmit::manzara,manzara izmit evleri,1,1,"{""manzara izmit evleri"": 51546.39}",0.0,,izmit
izmit::kavan_try,kavan try,1,1,"{""kavan try"": 47916.67}",0.0,,izmit
izmit::asayra_dan_bayindirlik_kalici,asayra dan bayindirlik kalici konutlari,1,1,"{""asayra dan bayindirlik kalici konutlari"": 45500.0}",0.0,,izmit
izmit::mk_royal,mk royal,1,3,"{""mk royal"": 53846.15}",0.0,,izmit
izmit::doga_park,doga park evleri | doga park evleri sitesi,2,3,"{""doga park evleri"": 36585.37, ""doga park evleri sitesi"": 34062.5}",2522.8700000000026,,izmit
izmit::zeray_dora_hill,zeray dora hill,1,8,"{""zeray dora hill"": 51224.79}",0.0,,izmit
izmit::cb_atlas_tan_la_vida_city,cb atlas'tan la vida city,1,3,"{""cb atlas'tan la vida city"": 40000.0}",0.0,,izmit
izmit::cayirkoy_premiumda,kocaeli izmit cayirkoy premiumda site,1,1,"{""kocaeli izmit cayirkoy premiumda site"": 50740.74}",0.0,,izmit
izmit::ogretmenler,ogretmenler sitesi,1,6,"{""ogretmenler sitesi"": 24545.455}",0.0,,izmit
izmit::ugur,ugur sitesi,1,1,"{""ugur sitesi"": 29090.91}",0.0,,izmit
izmit::burcin,burcin sitesi,1,2,"{""burcin sitesi"": 28532.02}",0.0,,izmit
izmit::efdal_mai,efdal mai evleri,1,4,"{""efdal mai evleri"": 44935.91}",0.0,,izmit
izmit::turkkablo,turkkablo sitesi,1,1,"{""turkkablo sitesi"": 22083.33}",0.0,,izmit
izmit::sea_life_41,izmit sea life 41 sitesi | sea life 41 sitesi,2,2,"{""izmit sea life 41 sitesi"": 48333.33, ""sea life 41 sitesi"": 59217.88}",10884.549999999996,possible_bad_merge,izmit
izmit::gokce,gokce sitesi,1,3,"{""gokce sitesi"": 48357.14}",0.0,,izmit
izmit::iremkent,iremkent sitesi,1,2,"{""iremkent sitesi"": 21331.910000000003}",0.0,,izmit
izmit::remax_dream_den_plaj_yolunda,remax dream'den plaj yolunda site,1,1,"{""remax dream'den plaj yolunda site"": 45833.33}",0.0,,izmit
izmit::kurucesme_fatih_mahallesi,kurucesme fatih mahallesi site,1,1,"{""kurucesme fatih mahallesi site"": 29583.33}",0.0,,izmit
izmit::onur,onur sitesi,1,1,"{""onur sitesi"": 22500.0}",0.0,,izmit
izmit::solin,solin konutlari,1,3,"{""solin konutlari"": 36923.08}",0.0,,izmit
izmit::kurucesmenin_ustu,izmit kurucesmenin ustu site,1,1,"{""izmit kurucesmenin ustu site"": 60000.0}",0.0,,izmit
izmit::ozgur,ozgur sitesi,1,4,"{""ozgur sitesi"": 23994.705}",0.0,,izmit
izmit::vista,vista evleri,1,2,"{""vista evleri"": 34057.11}",0.0,,izmit
izmit::cumhuriyet,cumhuriyet sitesi,1,1,"{""cumhuriyet sitesi"": 28454.55}",0.0,,izmit
izmit::plajyolu_avangard,plajyolu avangard projesi,1,1,"{""plajyolu avangard projesi"": 62416.67}",0.0,,izmit
izmit::remax_plaj_yolu_deniz_manzarali,remax plaj yolu deniz manzarali site,1,1,"{""remax plaj yolu deniz manzarali site"": 62416.67}",0.0,,izmit
izmit::vera_house_1,vera house 1 sitesi,1,3,"{""vera house 1 sitesi"": 39100.0}",0.0,,izmit
izmit::yelken_park,yelken park evleri,1,2,"{""yelken park evleri"": 39754.9}",0.0,,izmit
izmit::emniyetciler,emniyetciler sitesi,1,3,"{""emniyetciler sitesi"": 25000.0}",0.0,,izmit
izmit::zorlu,zorlu sitesi,1,2,"{""zorlu sitesi"": 23363.095}",0.0,,izmit
izmit::tanyildiz_izmit_kurucesme_butik,tanyildiz-izmit/kurucesme butik site,1,1,"{""tanyildiz-izmit/kurucesme butik site"": 39047.62}",0.0,,izmit
izmit::balaban_yuksel,balaban yuksel sitesi,1,2,"{""balaban yuksel sitesi"": 25434.78}",0.0,,izmit
izmit::plajyolunda,izmit plajyolunda site | plajyolunda site,2,2,"{""plajyolunda site"": 63571.43, ""izmit plajyolunda site"": 73529.41}",9957.980000000003,possible_bad_merge,izmit
izmit::erdagi,erdagi sitesi,1,1,"{""erdagi sitesi"": 55913.98}",0.0,,izmit
izmit::la_vida_park,la vida park evleri,1,1,"{""la vida park evleri"": 59600.0}",0.0,,izmit
izmit::turkoz,turkoz sitesi,1,2,"{""turkoz sitesi"": 56742.425}",0.0,,izmit
izmit::seka_akgun,seka akgun sitesi,1,1,"{""seka akgun sitesi"": 22307.69}",0.0,,izmit
izmit::onur_siteleri,onur siteleri,1,1,"{""onur siteleri"": 22857.14}",0.0,,izmit
izmit::kurucesme_oluklu,kurucesme oluklu sitesi,1,1,"{""kurucesme oluklu sitesi"": 25923.08}",0.0,,izmit
izmit::sifir_sirintepe_sea_life,sifir satilik izmit sirintepe sea life,1,1,"{""sifir satilik izmit sirintepe sea life"": 47916.67}",0.0,,izmit
izmit::sogucak,sogucak evleri,1,1,"{""sogucak evleri"": 72222.22}",0.0,,izmit
izmit::tarcanlardan_kurucesmede,tarcanlardan kurucesmede site,1,1,"{""tarcanlardan kurucesmede site"": 42941.18}",0.0,,izmit
izmit::uygun,uygun sitesi,1,1,"{""uygun sitesi"": 38716.81}",0.0,,izmit
izmit::cinar_vadisi_konaklari,cinar vadisi konaklari,1,1,"{""cinar vadisi konaklari"": 45833.33}",0.0,,izmit
izmit::feza,feza sitesi,1,2,"{""feza sitesi"": 24073.075}",0.0,,izmit
izmit::erim,erim sitesi,1,1,"{""erim sitesi"": 26400.0}",0.0,,izmit
izmit::dostluk_6,dostluk 6 sitesi,1,1,"{""dostluk 6 sitesi"": 28148.15}",0.0,,izmit
izmit::plajyolunun_en_prestijli,plajyolunun en prestijli sitesi,1,1,"{""plajyolunun en prestijli sitesi"": 51200.0}",0.0,,izmit
izmit::sirintepe_hisar,sirintepe hisar sitesi,1,1,"{""sirintepe hisar sitesi"": 21818.18}",0.0,,izmit
izmit::deniz_manzarali,deniz manzarali site,1,1,"{""deniz manzarali site"": 39400.0}",0.0,,izmit
izmit::kurucesme_deniz_manzarali,izmit kurucesme deniz manzarali site | kurucesme deniz manzarali site,2,2,"{""kurucesme deniz manzarali site"": 31814.81, ""izmit kurucesme deniz manzarali site"": 32500.0}",685.1899999999987,,izmit
izmit::akar,akar sitesi,1,2,"{""akar sitesi"": 29629.765}",0.0,,izmit
izmit::ates,ates sitesi,1,1,"{""ates sitesi"": 27083.33}",0.0,,izmit
izmit::rbs_yasam,rbs yasam sitesi,1,1,"{""rbs yasam sitesi"": 33010.2}",0.0,,izmit
izmit::plajyolu,plajyolu site,1,1,"{""plajyolu site"": 38461.54}",0.0,,izmit
izmit::baris_sitesi_2,baris sitesi 2,1,1,"{""baris sitesi 2"": 25518.52}",0.0,,izmit
izmit::plajyolu_bozdag,plajyolu bozdag sitesi,1,1,"{""plajyolu bozdag sitesi"": 46733.67}",0.0,,izmit
izmit::sahilkent,sahilkent sitesi,1,1,"{""sahilkent sitesi"": 40460.53}",0.0,,izmit
izmit::turkoz_insaat_plajyolu_bozdag,turkoz insaat plajyolu bozdag sitesi,1,2,"{""turkoz insaat plajyolu bozdag sitesi"": 62805.535}",0.0,,izmit
izmit::altinevler,altinevler sitesi,1,1,"{""altinevler sitesi"": 60833.33}",0.0,,izmit
izmit::golden_park,golden park evleri,1,5,"{""golden park evleri"": 38372.09}",0.0,,izmit
izmit::dunya_bankasi_konutlari_23_ada,dunya bankasi konutlari 23. ada,1,1,"{""dunya bankasi konutlari 23. ada"": 36470.59}",0.0,,izmit
izmit::izmitkent_konutlari_2,izmitkent konutlari 2 sitesi | izmitkent konutlari 2. etap,2,9,"{""izmitkent konutlari 2. etap"": 39173.67, ""izmitkent konutlari 2 sitesi"": 39117.65}",56.0199999999968,,izmit
izmit::yesilova_merkezi_yerde_karpay,yesilova merkezi yerde karpay rezidans,1,1,"{""yesilova merkezi yerde karpay rezidans"": 45333.33}",0.0,,izmit
izmit::sehrin_yildizi,sehrin yildizi sitesi,1,1,"{""sehrin yildizi sitesi"": 44545.45}",0.0,,izmit
izmit::izmitkent_konutlari_3,izmitkent konutlari 3. etap,1,17,"{""izmitkent konutlari 3. etap"": 41764.71}",0.0,,izmit
izmit::akcakoca,akcakoca konutlari | izmit akcakoca konutlari,2,10,"{""akcakoca konutlari"": 29166.67, ""izmit akcakoca konutlari"": 32695.65}",3528.980000000003,,izmit
izmit::full,full esyali rezidans,1,2,"{""full esyali rezidans"": 76119.4}",0.0,,izmit
izmit::oluklu_bagcesme,oluklu bagcesme evleri,1,4,"{""oluklu bagcesme evleri"": 41428.57}",0.0,,izmit
izmit::dunya_bankasi_konutlari_18_ada,dunya bankasi konutlari 18. ada,1,1,"{""dunya bankasi konutlari 18. ada"": 35555.56}",0.0,,izmit
izmit::izmitkent_konutlari_5,izmitkent konutlari 5. etap,1,10,"{""izmitkent konutlari 5. etap"": 41617.645000000004}",0.0,,izmit
izmit::erenler_cedit,erenler cedit konutlari | erenler cedit konutlari sitesi,2,4,"{""erenler cedit konutlari"": 47600.0, ""erenler cedit konutlari sitesi"": 39966.67}",7633.330000000002,,izmit
izmit::hanife_sultan,hanife sultan sitesi,1,2,"{""hanife sultan sitesi"": 52344.990000000005}",0.0,,izmit
izmit::yelkent_alfa,yelkent alfa residence,1,3,"{""yelkent alfa residence"": 66964.29}",0.0,,izmit
izmit::dorukkent,dorukkent sitesi,1,7,"{""dorukkent sitesi"": 35880.0}",0.0,,izmit
izmit::remax_dream_dunya_bankasi,remax dream dunya bankasi konutlari,1,1,"{""remax dream dunya bankasi konutlari"": 35263.16}",0.0,,izmit
izmit::truva,izmit truva rezidans | truva residence,2,5,"{""truva residence"": 49090.91, ""izmit truva rezidans"": 41025.64}",8065.270000000004,possible_bad_merge,izmit
izmit::gundogdu_dorukkent1,gundogdu dorukkent1 sitesi,1,1,"{""gundogdu dorukkent1 sitesi"": 43200.0}",0.0,,izmit
izmit::kent_konutlari_2,izmit kent konutlari 2. etap,1,9,"{""izmit kent konutlari 2. etap"": 40909.09}",0.0,,izmit
izmit::tavsantepe_toki,izmit tavsantepe toki konutlari,1,4,"{""izmit tavsantepe toki konutlari"": 29200.0}",0.0,,izmit
izmit::dunya_bankasi_konutlari_2_ada,dunya bankasi konutlari 2. ada,1,1,"{""dunya bankasi konutlari 2. ada"": 37222.22}",0.0,,izmit
izmit::bagtepe,bagtepe evleri,1,1,"{""bagtepe evleri"": 55625.0}",0.0,,izmit
izmit::tadu_concept,tadu concept residence,1,4,"{""tadu concept residence"": 50714.285}",0.0,,izmit
izmit::dunya_bankasi_konutlari_27_ada,dunya bankasi konutlari 27. ada,1,1,"{""dunya bankasi konutlari 27. ada"": 35111.11}",0.0,,izmit
izmit::celik_ay_dan_yesilova_zumra,celik-ay'dan yesilova zumra sit,1,1,"{""celik-ay'dan yesilova zumra sit"": 41444.44}",0.0,,izmit
izmit::lilyum_park_2,lilyum park 2 evleri,1,1,"{""lilyum park 2 evleri"": 51428.57}",0.0,,izmit
izmit::bayindirlik,bayindirlik konutlari,1,3,"{""bayindirlik konutlari"": 35909.09}",0.0,,izmit
izmit::full_hazir_kiracili_son,full esyali hazir kiracili son satilik rezidans,1,1,"{""full esyali hazir kiracili son satilik rezidans"": 43333.33}",0.0,,izmit
izmit::diamond_prestige_2,diamond prestige 2,1,11,"{""diamond prestige 2"": 48888.89}",0.0,,izmit
izmit::vadikent,vadikent konutlari,1,1,"{""vadikent konutlari"": 48823.53}",0.0,,izmit
izmit::akcakoca_universite,akcakoca universite evleri,1,1,"{""akcakoca universite evleri"": 29130.43}",0.0,,izmit
izmit::dunya_bankasi_konutlari_3_ada,dunya bankasi konutlari 3. ada,1,1,"{""dunya bankasi konutlari 3. ada"": 31315.79}",0.0,,izmit
izmit::dunya_bankasi_konutlari_24_ada,dunya bankasi konutlari 24. ada,1,1,"{""dunya bankasi konutlari 24. ada"": 36388.89}",0.0,,izmit
izmit::dunya_bankasi_konutlari_14_ada,dunya bankasi konutlari 14. ada,1,1,"{""dunya bankasi konutlari 14. ada"": 42941.18}",0.0,,izmit
izmit::maykon_smart_plus,maykon smart plus evleri,1,6,"{""maykon smart plus evleri"": 46153.845}",0.0,,izmit
izmit::mega,mega residence,1,4,"{""mega residence"": 41139.24}",0.0,,izmit
izmit::kent,izmit kent | izmit merkez kent,2,6,"{""izmit kent"": 31428.57, ""izmit merkez kent"": 26000.0}",5428.57,,izmit
izmit::izmit_te_akcakent,izmit'te akcakent sitesi,1,1,"{""izmit'te akcakent sitesi"": 28750.0}",0.0,,izmit
izmit::vadi_residence,vadi residence,1,2,"{""vadi residence"": 52000.0}",0.0,,izmit
izmit::dunya_bankasi_konutlari_9_ada,dunya bankasi konutlari 9. ada,1,1,"{""dunya bankasi konutlari 9. ada"": 35263.16}",0.0,,izmit
izmit::kardelen,kardelen sitesi,1,1,"{""kardelen sitesi"": 34950.0}",0.0,,izmit
izmit::invest_global_den_yesilova_alfa,invest global'den yesilova alfa rezidans,1,1,"{""invest global'den yesilova alfa rezidans"": 69090.91}",0.0,,izmit
izmit::dunya_bankasi_sitesi_30_ada,dunya bankasi sitesi - 30. ada,1,1,"{""dunya bankasi sitesi - 30. ada"": 34476.19}",0.0,,izmit
izmit::alan_park,alan park evleri | alan park evleri sitesi,2,5,"{""alan park evleri"": 36363.64, ""alan park evleri sitesi"": 31256.870000000003}",5106.769999999997,,izmit
izmit::yesilova_mah,yesilova mah. site,1,1,"{""yesilova mah. site"": 63000.0}",0.0,,izmit
izmit::vega,vega residence,1,1,"{""vega residence"": 56666.67}",0.0,,izmit
izmit::oluklu_ozon,oluklu ozon sitesi,1,2,"{""oluklu ozon sitesi"": 55113.634999999995}",0.0,,izmit
izmit::natural,natural izmit,1,1,"{""natural izmit"": 49615.38}",0.0,,izmit
izmit::dunya_bankasi_konutlari_17_ada,dunya bankasi konutlari 17. ada,1,1,"{""dunya bankasi konutlari 17. ada"": 36111.11}",0.0,,izmit
izmit::huzur,huzur sitesi,1,1,"{""huzur sitesi"": 42962.96}",0.0,,izmit
izmit::sudeks_bagcesme,sudeks bagcesme konutlari,1,1,"{""sudeks bagcesme konutlari"": 47142.86}",0.0,,izmit
izmit::dunya_bankasi,dunya bankasi konutlari,1,2,"{""dunya bankasi konutlari"": 35235.295}",0.0,,izmit
izmit::fnd_smart_side,fnd smart side,1,1,"{""fnd smart side"": 51666.67}",0.0,,izmit
izmit::liya,liya residence,1,1,"{""liya residence"": 50000.0}",0.0,,izmit
izmit::ata,ata sitesi,1,1,"{""ata sitesi"": 60416.67}",0.0,,izmit
izmit::dunya_bankasi_konutlari_21_ada,dunya bankasi konutlari 21. ada,1,1,"{""dunya bankasi konutlari 21. ada"": 38888.89}",0.0,,izmit
izmit::loca_bagcesme,loca bagcesme sitesi,1,1,"{""loca bagcesme sitesi"": 44117.65}",0.0,,izmit
izmit::remax_dream_avenue,remax dream avenue rezidans,1,1,"{""remax dream avenue rezidans"": 51666.67}",0.0,,izmit
izmit::campus_istanbul,campus istanbul,1,3,"{""campus istanbul"": 54000.0}",0.0,,izmit
izmit::avenue,avenue residence,1,1,"{""avenue residence"": 52307.69}",0.0,,izmit
izmit::kvs_royal,kvs royal residence,1,1,"{""kvs royal residence"": 52500.0}",0.0,,izmit
izmit::karpay,izmit karpay rezidans,1,1,"{""izmit karpay rezidans"": 57894.74}",0.0,,izmit
izmit::remax_exclusiveden_avenue,remax exclusiveden avenue rezidans,1,1,"{""remax exclusiveden avenue rezidans"": 42666.67}",0.0,,izmit
izmit::akcakent_2,akcakent 2 sitesi,1,9,"{""akcakent 2 sitesi"": 42272.73}",0.0,,izmit
izmit::tuana,tuana evleri | tuana sitesi,2,7,"{""tuana evleri"": 49786.58, ""tuana sitesi"": 40526.32}",9260.260000000002,possible_bad_merge,izmit
izmit::tuana_evleri_2,tuana evleri 2,1,15,"{""tuana evleri 2"": 59047.62}",0.0,,izmit
izmit::bagcesme_modern,bagcesme modern | bagcesme modern evleri,2,7,"{""bagcesme modern evleri"": 50000.0, ""bagcesme modern"": 51303.03}",1303.0299999999988,,izmit
izmit::vesta_park,vesta park sitesi,1,6,"{""vesta park sitesi"": 45357.145000000004}",0.0,,izmit
izmit::akcakent_1,akcakent 1 konutlari,1,5,"{""akcakent 1 konutlari"": 43055.56}",0.0,,izmit
izmit::elit_kirk_bir,elit kirk bir sitesi,1,1,"{""elit kirk bir sitesi"": 63105.26}",0.0,,izmit
izmit::ufuk,ufuk sitesi,1,2,"{""ufuk sitesi"": 30916.67}",0.0,,izmit
izmit::tuana_evleri_3,tuana evleri 3,1,11,"{""tuana evleri 3"": 58455.88}",0.0,,izmit
izmit::hanzade,hanzade evleri,1,1,"{""hanzade evleri"": 50588.24}",0.0,,izmit
izmit::masiva_kozluk,masiva kozluk | masiva kozluk projesi,2,2,"{""masiva kozluk"": 47159.09, ""masiva kozluk projesi"": 47812.5}",653.4100000000035,,izmit
izmit::yuvam_turgut_toplu,yuvam turgut toplu konutlari,1,10,"{""yuvam turgut toplu konutlari"": 33466.66}",0.0,,izmit
izmit::ozyapi,ozyapi sitesi,1,1,"{""ozyapi sitesi"": 21583.33}",0.0,,izmit
izmit::karabas_mah_kent,izmit karabas mah. kent,1,1,"{""izmit karabas mah. kent"": 32727.27}",0.0,,izmit
izmit::anadolu,anadolu evleri,1,3,"{""anadolu evleri"": 25000.0}",0.0,,izmit
izmit::sehr_i_naz,sehr-i naz evleri,1,2,"{""sehr-i naz evleri"": 46416.665}",0.0,,izmit
izmit::umutkent,umutkent konutlari | umutkent konutlari sitesi,2,3,"{""umutkent konutlari"": 48574.975, ""umutkent konutlari sitesi"": 54285.71}",5710.735000000001,,izmit
izmit::lavinya_park,lavinya park evleri,1,1,"{""lavinya park evleri"": 50833.33}",0.0,,izmit
izmit::hatipoglu,hatipoglu sitesi,1,3,"{""hatipoglu sitesi"": 37244.9}",0.0,,izmit
izmit::yahya_kaptan,yahya kaptan konutlari | yahya kaptan konutlari sitesi,2,10,"{""yahya kaptan konutlari"": 44778.14, ""yahya kaptan konutlari sitesi"": 48522.22}",3744.0800000000017,,izmit
izmit::gulacti_deniz_konaklari_2,gulacti deniz konaklari 2. etap,1,1,"{""gulacti deniz konaklari 2. etap"": 31783.78}",0.0,,izmit
izmit::saray_evleri_anemon,saray evleri anemon sitesi,1,7,"{""saray evleri anemon sitesi"": 63888.89}",0.0,,izmit
izmit::seka_memur,seka memur evleri,1,1,"{""seka memur evleri"": 30384.62}",0.0,,izmit
izmit::vadi_izmit_sitesi,vadi izmit sitesi,1,8,"{""vadi izmit sitesi"": 32941.81}",0.0,,izmit
izmit::osmanli_konaklari,osmanli konaklari,1,3,"{""osmanli konaklari"": 22884.62}",0.0,,izmit
izmit::yelkent,yelkent konutlari,1,1,"{""yelkent konutlari"": 31250.0}",0.0,,izmit
izmit::armadakent_5,armadakent 5. etap,1,3,"{""armadakent 5. etap"": 67681.82}",0.0,,izmit
izmit::asrin_saraylari_2,asrin saraylari 2,1,3,"{""asrin saraylari 2"": 42222.22}",0.0,,izmit
izmit::akdora,akdora sitesi,1,1,"{""akdora sitesi"": 36428.57}",0.0,,izmit
izmit::flora_park,flora park,1,2,"{""flora park"": 70320.51000000001}",0.0,,izmit
izmit::yahyakaptan_armada_kent,yahyakaptan armada kent,1,1,"{""yahyakaptan armada kent"": 78620.69}",0.0,,izmit
izmit::seka,seka sitesi,1,2,"{""seka sitesi"": 19995.385000000002}",0.0,,izmit
