segment,rows,r2,log_r2,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,model
compact_home,867,0.576786949371035,0.5985484654013087,0.12294207606109507,0.08994621194707184,5326.845145746794,3830.672059323748,gradient_boosting
compact_home,867,0.573214270730146,0.59330432130543,0.12540664700000814,0.09867054627903195,5451.977270283622,4275.354416161943,ridge
compact_home,867,0.5517416217390527,0.5804616810099319,0.12580602895844936,0.09312472870733814,5468.939838374148,4020.152131614268,extra_trees
compact_home,867,0.5322389968135813,0.5590926151310045,0.12925791838335932,0.09862634233957837,5609.330784806938,4125.836868536659,random_forest
