county,n_tests,mean_abs_diff_tl_m2,mean_abs_diff_pct,pass_rate
Başiskele,8,3636.437630073654,0.11473787001291798,1.0
Gölcük,8,4069.0096257176347,0.1492169135085962,1.0
Karamürsel,8,4075.6783450183034,0.15736494264390266,0.875
İzmit,8,3692.4882623659882,0.12422929982158307,1.0
