rows,r2,log_r2,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,model
6667,0.6300791474838437,0.645895866508658,0.12195695403055716,0.09684233960130717,4586.9049401169295,3554.5000449949366,ridge
6667,0.6141018914647456,0.6333723963378302,0.12375085355680408,0.09583148061598146,4660.321521635534,3484.8655655117327,extra_trees
6667,0.5990291131560586,0.6192192781454157,0.1271644193325948,0.0992783381049709,4784.689896222762,3643.4832686221707,gradient_boosting
6667,0.5924067124345013,0.6130734016090429,0.12756843622624528,0.09911223863070598,4798.080107377888,3611.1351483966937,random_forest
