is_large_home,n,mape,mae,mean_actual,mean_pred
0,1108,0.09745622891110996,3999.686217619017,40602.88449458484,40182.76206602102
1,645,0.11497726580746491,4149.796617845006,36221.06085271318,36074.0428497284
