rows,r2,log_r2,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,slice
6667,0.6474900897247552,0.6633733550071614,0.11819666845933008,0.09226177142969073,4435.336764017853,3348.7763018507612,all_rows
6662,0.6477644743260477,0.663667246395817,0.11801146521372884,0.09224345338409962,4431.168611776183,3346.260008723135,score_lt_25
6667,0.6474900897247552,0.6633733550071614,0.11819666845933008,0.09226177142969073,4435.336764017853,3348.7763018507612,score_lt_45
5,0.027949781780550964,0.02196439429572128,0.36496147289842396,0.4080994627386569,9988.982810818483,7957.939523403809,score_gte_25
