district,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Tepecik Mh.,1,0.9201069068047564,0.9201069068047564,29403.414769444335,29403.414769444335,31956.52,61359.934769444335
Ulaşlı Yalı Mh.,2,0.45563160384010626,0.45563160384010626,11655.546746368267,11655.546746368267,27393.165,26177.837861929213
Acısu Mh.,1,0.44516663850155924,0.44516663850155924,27260.206468615943,27260.206468615943,61235.96,33975.753531384056
Şevkatiye Mh.,1,0.35740459005839065,0.35740459005839065,9437.714956229378,9437.714956229378,26406.25,35843.96495622938
Avcıköy Mh.,1,0.3078259712023599,0.3078259712023599,15733.327074980647,15733.327074980647,51111.11,35377.78292501935
Yalakdere Mh.,1,0.3073878514619139,0.3073878514619139,17185.775052290774,17185.775052290774,55909.09,38723.31494770922
Durhasan Mh.,1,0.29810127432637523,0.29810127432637523,9349.541051513675,9349.541051513675,31363.64,40713.181051513675
Yuvacık Yakacık Mh.,1,0.29535577313579436,0.29535577313579436,9655.862495645062,9655.862495645062,32692.31,42348.17249564506
Akçakoca Mh.,22,0.23214443750002606,0.20047354185366834,6107.490126798026,6251.314114409313,27434.883181818182,26392.857326095454
Dereköy Mh.,12,0.2282455510997802,0.1679030149676945,6361.765443073222,4693.382107745816,30411.850833333334,31691.203630928125
Rahmiye Mah.,6,0.22701032720498285,0.23662458436673484,9216.824282361298,10008.160825206898,42023.53166666667,41771.026785330796
Sahil Mah.,7,0.21660129827439673,0.22924783507054453,10650.563372269316,6743.707912484635,42624.28428571428,41167.22761630298
Çukurbağ Mh.,27,0.21082093742107386,0.20087845189629416,5825.083325332018,5363.232315572837,27429.102592592593,26687.702520267132
Bahçecik Şehitekrem Mh.,5,0.20507965054125643,0.2054333827358067,8725.640817539546,8331.465879544972,41036.438,39329.923312322295
Tepecik Mah.,24,0.20217468536386,0.1756622271679345,5301.040539748562,5235.804220091501,28886.956666666665,29191.138341954633
Arızlı Mh.,2,0.19511898598275088,0.19511898598275088,6360.463242430362,6360.463242430362,32579.364999999998,38939.82824243036
Maşukiye Mh.,11,0.1848187214423014,0.15260466257738353,7792.755935096497,7319.154628391683,44085.38363636364,43907.93013841417
Seymen Mah.,21,0.18349151506908767,0.14485982184859722,7525.6523875022785,6290.795590573682,41955.845714285715,40755.801115462054
Saraylı Mh.,2,0.18103671246459221,0.18103671246459221,6588.240825288081,6588.240825288081,36350.575,35444.78139966868
Yenidoğan Mh.,15,0.17660011104795004,0.14141169507686388,5113.49088244866,5202.729669310687,31812.518,32124.179692635716
Uzuntarla Mh.,5,0.1757505817133838,0.1545665925294663,6171.352252093744,6821.012411906693,36251.865999999995,39469.27879080475
Ulaşlı Yavuz Sultan Selim Mh.,8,0.17453612771296906,0.14475902476502822,5606.953906362456,4770.011176574839,30427.38625,29970.44990001699
Çepni Mh.,10,0.17400712080028452,0.18267412572259167,5936.044071249942,7052.397373140102,34477.428,37341.63065597076
Değirmendere Yalı Mh.,34,0.17246122673810402,0.16913059123969615,5617.72547897854,4757.686910149372,32487.920588235294,30507.763443425356
Doğan Mh.,14,0.17185257721228073,0.15861030511628976,6129.8446337080695,4542.654745064334,35839.525714285715,36102.3406222365
Karabaş Mh.,54,0.1712790246851257,0.15470110250515356,4912.38334282676,3689.034103572738,28882.636111111115,28011.595341953525
Değirmendere Merkez Mh.,39,0.17065757264368098,0.16050239038462394,5265.330402294667,3908.6336138777297,29470.965897435897,28147.049896363515
Atakent Mah.,16,0.16970364275454483,0.15195261653112002,7101.132312146329,5959.00278398274,41882.774375,40423.21895511155
Hacıhasan Mh.,23,0.1653974272434092,0.14976419752423947,4493.926461342565,3783.5168843264655,27935.45347826087,27797.85930053877
Sarımeşe Mh.,31,0.1640190986046241,0.14112648813108392,7689.175935408941,7697.807802029631,48507.349677419355,50172.8617664717
Yukarı Mh.,23,0.16382528038949373,0.13178565859497768,6471.444667724258,6126.802416391292,42459.23173913043,42011.537299475014
Tavşantepe Mh.,11,0.16283977797521515,0.13039090537999612,4136.336158859657,4324.632129739555,27457.940909090907,28769.797801946897
4 Temmuz Mah.,166,0.15974114669120207,0.12929201592487344,5564.759147281001,4325.260013061095,35666.80530120482,34904.5983488335
Yüzbaşılar Mh.,51,0.15878085090488916,0.12518080347812427,4381.536221801815,3578.808168678661,27432.452352941178,26221.09697209288
Halıdere Yalı Mh.,17,0.1585934912040523,0.13169500916151525,4540.569042028241,3438.001477809361,28975.32,28033.85595490147
Kayacık Mh.,113,0.15700247265486003,0.12342350508354427,6931.170047719912,5411.645517418845,45203.53300884956,43948.60044771375
Kuruçeşme Fatih Mh.,25,0.1569035249055203,0.14879215452156272,5115.118044797951,4481.9402599865025,34147.436,33485.16147650924
Veliahmet Mah.,33,0.15595698880216177,0.12101003570314686,4636.905075164622,4459.451002565227,32528.83727272727,33050.2909392711
Cumhuriyet Mah.,111,0.15430631170476364,0.10702884649671293,5794.771922312353,4416.839135389571,39382.130900900906,39186.20874663381
M. Alipaşa Mh.,35,0.1535748071496159,0.11477507898697539,5331.644485730795,4053.1908870197512,35252.65914285715,34593.232968020566
Şirintepe Mh.,65,0.15195554450370274,0.11365022783731672,5403.577576736343,3502.144380429345,37370.92107692308,37333.71311963544
Merkez Mah.,43,0.14997339172925073,0.10999884634760963,3677.9031927773667,2594.875931024435,25168.591860465116,24663.98726827699
Ömerağa Mh.,26,0.14972273594924546,0.14765616121266384,4648.697188806891,3728.6839411886776,29186.292692307692,27664.399239394425
Alikahya Merkez Mah.,2,0.14773841808150162,0.14773841808150162,6715.636259519459,6715.636259519459,44386.365000000005,37670.72874048054
Körfez Mh.,73,0.14312330200123716,0.1366329866879601,4658.427482345529,3434.009795550315,30610.626027397262,29593.57078470017
Turgut Mah.,70,0.1428979387499613,0.11288725566817097,5399.676014140676,3969.390435070909,37390.42057142857,36215.23208563837
Kadıköy Mh.,63,0.1421683750280544,0.12058797322115421,4518.216538860619,3535.546969793111,32108.824285714283,31480.91960894126
Erenler Mah.,38,0.14165689980676513,0.12435056006431698,4622.163045328768,3604.0898117252,32844.685263157895,33027.920934887516
İpek Yolu Mh.,17,0.14142393733935135,0.08445275849192517,4532.87552700766,2958.002813004241,34526.98529411765,33905.78269959589
Kozluk Mah.,84,0.14119496939212345,0.11862178057390735,3780.0539201061156,3210.3441903731946,28394.048095238097,28077.82907039549
Sanayi Mah.,6,0.14117184887500908,0.14946261801669103,4410.966777661941,4872.7225486965835,34360.06,35059.86295546158
Derbent Mh.,15,0.1406904269671563,0.12469502369972693,5327.729372175736,4060.7208796868217,35614.02133333333,35186.854614970165
Yenişehir Mh.,89,0.14025701394859783,0.10319446036844684,5354.667368397015,3889.339014545658,39489.36707865168,38491.74783682386
Cedit Mah.,52,0.13772169708411564,0.12979918013634006,4450.435742358661,3606.4235495988232,32670.52423076923,31809.99450585933
Karşıyaka Mh.,5,0.13697323365079817,0.08996709463533141,5743.30048403979,5888.755694163032,58268.314,60428.334148360846
Örcün Mh.,9,0.1348305680352698,0.11630682388246358,4433.42515210169,4035.0145008168765,35079.31222222222,36412.27909493936
Hacıhızır Mh.,33,0.13437332821158715,0.1073875774475664,4806.4349819039635,3624.330738855366,37014.1,37059.73540056959
Atatürk Mh.,42,0.13389804012529366,0.10878305970385635,5061.523174615672,3889.535273649497,40414.10571428571,39871.351489313194
Alikahya Fatih Mah.,76,0.1332730948843072,0.10791149905900205,5967.645463754062,4454.829114443557,44294.40894736842,43305.50562084209
Gündoğdu Mh.,150,0.13033898772714242,0.10590672863858824,5549.446458231788,4470.663477772116,42619.2962,41819.04282072031
Gültepe Mh.,11,0.12976031051382722,0.12984894365586935,4131.528537604368,3202.9410430079224,30650.242727272725,29901.956485266568
Yeşilova Mh.,66,0.12719477024386316,0.10126835713932103,6488.495595713079,4474.3262657294545,51688.681666666664,52492.99532180123
Donanma Mah.,54,0.12638898444645358,0.0966498245118323,3833.716830259772,2667.3736409166704,30097.784444444445,29691.779239094496
Kocatepe Mah.,46,0.12587198172727232,0.12133562688057827,4564.132410989435,4005.825571154359,36060.80760869565,35746.17053353549
Alikahya Cumhuriyet Mah.,49,0.1254425952480137,0.09804837535088486,5550.100132333814,4576.567991444463,47333.316326530614,46988.32517617891
Kemalpaşa Mh.,7,0.125208234868489,0.08897447498576862,3431.124929276403,2224.3618746442153,27370.475714285712,27362.23025613054
Çayırköy Mh.,107,0.12476438728790619,0.08717488685831909,5821.38447599573,4121.389768060253,46281.99644859813,45969.60448341448
Kabaoğlu Mh.,47,0.12447615723160668,0.10702177620665936,6456.910953290634,5985.068323953776,52204.722340425535,52238.49602143291
Karadenizliler Mah.,22,0.12126514680643986,0.08283538765365124,4373.950178259306,3342.7656197304314,41131.46227272727,42787.296517498144
Bekirdere Mah.,10,0.12088237242851718,0.11396227534033052,3568.215227160302,3244.5749330249528,30338.971999999998,31522.95686219879
Mahmutpaşa Mh.,45,0.12037820145922193,0.09541864889492717,4811.106170081709,4478.6955658729785,42463.34666666667,43465.06257774063
Kavaklı Mh.,43,0.11982310048528379,0.09091184553426875,2951.598251846909,2238.4082304790645,25636.04395348837,25072.332400689276
28 Haziran Mah.,78,0.11943813072010882,0.07254778969323211,4926.613920576912,2843.0542411784863,39432.24333333333,38365.108750813146
Yeni Mah.,143,0.11865079029030016,0.09727828877689376,3988.778567359939,2980.8684204145065,33341.12874125874,32528.819517110212
Akpınar Mh.,87,0.11850651877908447,0.08283602871649896,4652.202477507926,2751.621560147407,37515.32356321839,36993.35943099633
Döngel Mh.,85,0.11567634516070169,0.08654478675109513,4464.919435313718,3321.478522033689,37596.722117647056,37121.795643682985
Orhan Mah.,121,0.11533427274831733,0.1058529400580841,5231.566651280935,4973.168583862309,46351.88347107438,46211.09273857409
Topçular Mh.,168,0.11521119077312864,0.09349707096266137,4923.316803872187,4370.477437376605,44535.480833333335,44183.442297764625
Halıdere Yeni Mh.,3,0.11330966495398298,0.06302664561622645,4508.6939433364905,1714.3247607613594,34076.92333333333,30711.112563837745
Dumlupınar Mh.,111,0.11268414977478307,0.10312811088712447,4198.1968164498385,3652.6482664511495,37615.66036036036,37096.411955364914
Tepeköy Mh.,42,0.11192426256348628,0.06673944340634708,4366.509083426449,2545.87706210585,39724.76238095238,38896.374144581016
Ereğli Mh.,30,0.11172513689256908,0.09296934150922473,5443.713495155621,4441.8856819832545,47090.617333333335,46141.98072568465
Kullar Tepecik Mh.,20,0.11020394640956885,0.07626563579576678,3963.308510109912,2978.877196555726,37739.901,38135.35962472577
Serdar Mah.,103,0.1099621353901687,0.09568678501789316,4188.9270771394495,3601.7450960769856,37302.28922330097,36620.15074228124
Barbaros Mah.,217,0.10710762921195216,0.08637336266889485,4160.995780421453,3083.0072289613636,38857.31921658986,38459.690113480385
Ayazma Mah.,16,0.10700154329767467,0.10862725851927806,3948.1927150402116,4283.334443382486,38164.67,38116.43586578375
Fatih Mah.,376,0.10568060720781686,0.08217136182485299,4140.575212648326,3204.0945217509907,40012.63526595745,39972.14020335759
İhsaniye Merkez Mh.,42,0.10530153194582964,0.07656179410601968,3876.8897012746656,3041.036342990188,38551.01357142857,38441.42080632952
Şehitler Mh.,70,0.10505059767920304,0.102951090611806,3098.2294790721917,3056.6093620629163,30923.271714285715,31227.354367551103
Hatipköy Mh.,38,0.10469157159089035,0.08667677317720268,3471.6550919910123,2979.638715362882,34979.91131578947,34850.48536163772
Paşadağ Mh.,185,0.10456818357745856,0.08433457009308817,4011.4678329934763,3167.037275457573,38697.17816216216,38314.323857493626
