county,n_tests,mean_abs_diff_tl_m2,mean_abs_diff_pct,pass_rate
Başiskele,8,3109.9109778920147,0.09059685714271909,0.875
Gölcük,8,587.2924039988911,0.024999263776235566,0.875
Karamürsel,8,587.292403998893,0.02499926377623564,0.875
İzmit,8,587.2924039988911,0.024999263776235566,0.875
