heating,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Doğalgaz Sobası,2,0.2950054557243984,0.2950054557243984,8045.800024113409,8045.800024113409,31222.53,34362.442170508744
Yok,7,0.23994624224922362,0.3172048532049599,9678.518808068196,10903.916828920497,38691.852857142854,35337.088803665894
Kombi (Doğalgaz),411,0.10825779989252633,0.08864025314923211,4310.022634503818,3440.711336553475,39626.50433090024,39488.0018158659
Merkezi,2,0.10423294830385432,0.10423294830385432,3557.528709420705,3557.528709420705,36354.165,39621.34218510357
Yerden Isıtma,479,0.10247627340515637,0.08615086431022936,4374.392189429447,3420.671698148384,42124.539373695196,41520.560952084015
Kat Kaloriferi,3,0.07783760680816602,0.05206892381337876,3390.424683223624,2010.937765230119,42044.49,39994.690493596456
,3,0.07662660311697157,0.0786577403697696,3258.19248197786,3932.88701848848,44908.426666666666,41686.102497972475
Merkezi (Pay Ölçer),10,0.07438522042796487,0.060823357540773476,3005.613508660831,2642.4123209896716,40760.307,41785.06285281865
Kombi (Elektrik),2,0.06864031827174323,0.06864031827174323,2339.161881032047,2339.161881032047,33321.479999999996,35330.142034393844
