county,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Karamürsel,205,0.16582141828199826,0.13880251525875864,6289.21464519383,5060.842178200648,38346.616682926826,37205.63604314518
Gölcük,571,0.13923836154317834,0.11473335286210785,4245.726253879328,3316.7895750718963,31298.68380035026,30849.17743524914
İzmit,1329,0.13010405133074412,0.1063955636343098,5048.594216955058,4015.9806987971715,39941.79457486833,39630.67720536415
Başiskele,918,0.11105643743403582,0.08805229602800149,4572.212984174651,3530.4581810315103,40846.65059912854,40395.51126778837
