floor_segment,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
,8,0.17276730424862458,0.15560413981279775,7770.799271183192,5500.0700593970105,41901.53875,38153.80336915731
Bahçe,129,0.14374106066666767,0.12058559346528053,6129.162025351351,4805.064778752392,41599.39627906977,40113.14907041613
En Üst Kat,583,0.13873981305557093,0.11241364521443838,4885.180001916747,3753.749707991912,35881.1625728988,35308.62240141673
Çatı,56,0.13343634125349235,0.11230931643092844,5099.826081710687,4032.669782070505,37733.76053571428,37323.78889739796
Bodrum,2,0.12567223742060482,0.12567223742060482,3805.106176524756,3805.106176524756,25013.989999999998,28819.096176524756
Ara Kat,1786,0.1256434038867945,0.09921201031236443,4841.869960372225,3713.5529474701616,39462.72062709967,38943.64649912737
Zemin/Giriş,459,0.12074867924559811,0.09788638210835852,4311.118667373722,3587.0762542915836,37143.105206971675,37534.659082830076
