feature,importance
num__district_m2_group_target_median,0.1496589000206262
num__attr_effect_building_age_bucket,0.05052242238919763
num__attr_total_quality_score,0.04995919520612793
num__district_room_count_target_median,0.0459552016117711
num__is_old_building,0.04393048303449263
num__detail_effect_total_mean,0.02266220735679455
num__building_age,0.020811955336306583
num__attr_m2_per_room,0.018531002908744255
num__location_baseline_m2,0.017795540872838852
num__location_baseline_log,0.017758940869427028
num__trend_sale_m2,0.016214805181662368
num__attr_building_age_inverse,0.01270176040843138
num__demo_age_65_plus,0.012038915222024733
cat__demo_dominant_age_group_65+,0.011946129167560604
num__attr_building_age_score,0.011063280421993341
num__total_floors,0.01083001321479486
num__attr_is_old_building,0.010688236448459707
num__detail_effect_outside_mean,0.01065375890551607
num__detail_effect_subtype_mean,0.010097117203631671
num__dues,0.008973552530784355
num__detail_effect_total_x_attr_quality,0.00820436038527362
cat__usage_status_Mülk Sahibi,0.007137299685813488
num__estimated_monthly_rent_gross,0.007060560196571239
num__attr_effect_elevator,0.006866479119842657
num__detail_effect_inside_sum,0.006417961383180158
num__basiskele_detail_group_bucket_median,0.006117787589732845
num__detail_effect_subtype_sum,0.006047612155400032
num__location_baseline_vs_trend,0.0055179800277914155
num__detail_effect_inside_mean,0.005146843714563479
num__detail_effect_inside_x_attr_quality,0.0050885929398900905
num__detail_effect_total_abs_sum,0.0050501675454494325
num__detail_effect_total_sum,0.00483841068732994
num__detail_effect_front_mean,0.004808432640122126
num__demo_age_65_plus_count,0.004749867524847681
num__attr_quality_x_location_baseline,0.004745207374835626
num__detail_effect_county_total_sum,0.004692578592511118
num__detail_inside_count,0.004330820956375963
num__attr_quality_x_county_income,0.004325050161472447
num__detail_effect_district_total_sum,0.004098733090144261
num__net_gross_ratio,0.0038885272503299444
num__demo_workplace_density,0.0038274994873106075
num__gross_m2,0.0037954173812097813
num__remaining_floors,0.003788186209089297
num__trend_yield,0.003684242628708428
num__attr_net_gross_ratio,0.003657898827747695
num__bathroom_count,0.0035992943338768145
num__location_baseline_level_code,0.003576796018540291
num__detail_effect_outside_x_attr_quality,0.0035664692346817316
num__demo_population_density,0.003461464334684059
num__attr_quality_x_demo_income,0.003425439755134756
