model_scope,county,feature,importance,rank
gradient_boosting,,num__detail_effect_inside_mean,0.02392984265745196,1
gradient_boosting,,num__detail_effect_total_mean,0.018992870533283242,2
gradient_boosting,,num__detail_effect_front_sum,0.011880290408813752,3
gradient_boosting,,num__detail_effect_front_mean,0.011708551819560601,4
gradient_boosting,,num__detail_effect_inside_x_attr_quality,0.007685265418511581,5
extra_trees,,num__detail_effect_subtype_sum,0.007036427107248966,6
gradient_boosting,,num__detail_effect_subtype_mean,0.0060985229526932085,7
extra_trees,,num__detail_effect_outside_x_attr_quality,0.0055671542100581275,8
extra_trees,,num__detail_effect_subtype_mean,0.005488951964408722,9
extra_trees,,num__detail_effect_front_sum,0.005365950215629022,10
extra_trees,,num__detail_effect_outside_sum,0.005312554735966661,11
gradient_boosting,,num__detail_effect_outside_mean,0.005145150611277212,12
gradient_boosting,,num__detail_effect_subtype_sum,0.0050903344318634705,13
extra_trees,,num__detail_effect_front_mean,0.004593825576077862,14
extra_trees,,num__detail_effect_total_mean,0.0043812252220582285,15
extra_trees,,num__detail_effect_outside_mean,0.00427200373637095,16
extra_trees,,num__detail_effect_total_x_attr_quality,0.004083070580171674,17
extra_trees,,num__detail_effect_county_total_sum,0.004022440610772246,18
extra_trees,,num__detail_effect_inside_mean,0.003629519072135911,19
extra_trees,,num__detail_effect_inside_x_attr_quality,0.0034482618045426896,20
extra_trees,,num__detail_effect_total_sum,0.0033968615916356104,21
extra_trees,,num__detail_effect_level_code,0.0026535481442895403,22
gradient_boosting,,num__detail_effect_transport_sum,0.002621958205765154,23
extra_trees,,num__detail_effect_district_total_sum,0.0025263183720377657,24
extra_trees,,num__detail_effect_inside_sum,0.002439826163865654,25
extra_trees,,num__detail_effect_negative_count,0.002245914395170606,26
extra_trees,,num__detail_effect_transport_mean,0.0022322526822231956,27
gradient_boosting,,num__detail_effect_transport_mean,0.0021473631620007967,28
gradient_boosting,,num__detail_effect_inside_sum,0.0021433870336261245,29
gradient_boosting,,num__detail_effect_view_x_location_baseline,0.0021353817821405992,30
extra_trees,,num__detail_effect_view_x_location_baseline,0.0021254253099045554,31
extra_trees,,num__detail_effect_view_sum,0.00212463479998999,32
gradient_boosting,,num__detail_effect_district_total_sum,0.0020959711561188707,33
gradient_boosting,,num__detail_effect_view_mean,0.0020587763494056065,34
extra_trees,,num__detail_effect_view_mean,0.001957803252561532,35
gradient_boosting,,num__detail_effect_total_x_attr_quality,0.0018986397186640264,36
gradient_boosting,,num__detail_effect_level_code,0.0017906638295958066,37
gradient_boosting,,num__detail_effect_negative_count,0.0017835370976262768,38
extra_trees,,num__detail_effect_total_abs_sum,0.0017821533911243376,39
extra_trees,,num__detail_effect_positive_count,0.0017814435737355978,40
extra_trees,,num__detail_effect_transport_sum,0.0017657163476562183,41
gradient_boosting,,num__detail_effect_total_abs_sum,0.0017179751473280964,42
extra_trees,,num__detail_effect_nearby_sum,0.0016962403134739275,43
extra_trees,,num__location_quality_x_detail_effect_total,0.0016636083550189875,44
extra_trees,,num__detail_effect_nearby_mean,0.0016376243920738082,45
gradient_boosting,,num__detail_effect_total_sum,0.0016102140729913406,46
extra_trees,,num__detail_effect_used_count,0.0015287033884667338,47
gradient_boosting,,num__detail_effect_positive_count,0.001477845883656901,48
gradient_boosting,,num__detail_effect_used_count,0.0013925381390430872,49
gradient_boosting,,num__detail_effect_view_sum,0.0013815619190141628,50
gradient_boosting,,num__detail_effect_nearby_sum,0.0012379938956007398,51
gradient_boosting,,num__detail_effect_outside_x_attr_quality,0.0011379396478947159,52
gradient_boosting,,num__detail_effect_nearby_mean,0.000453330422794443,53
gradient_boosting,,num__location_quality_x_detail_effect_total,0.00032550599461223174,54
gradient_boosting,,num__detail_effect_county_total_sum,0.00023716038914628384,55
gradient_boosting,,num__detail_effect_outside_sum,0.00010841413682280854,56
