rows,r2,log_r2,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,model
919,0.45078900314211945,0.46008121420032144,0.1115843294360032,0.0906487718112957,4621.157390091775,3473.602295169927,gradient_boosting
919,0.4354171019141476,0.44835143460812643,0.11300625939668923,0.09018951630727193,4670.096416228245,3559.6112155431474,extra_trees
919,0.4251371881104956,0.4137997375491269,0.1146768947153388,0.08871989162049475,4671.636077485908,3551.8594685367134,ridge
919,0.38780677381306206,0.39669611034817653,0.11757491671649135,0.09465280374898694,4862.240878508389,3799.0037152492223,random_forest
